id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual,_row,heuristic_filtered,matched_pattern
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[environment],atmosphere,"cost, affordability, pricing, expense, value",price,Limited beer selection and food is a high expense. Service and atmosphere were good though.,29,True,True
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[atmosphere]|[environment],environment,"ambiance, surroundings, vibe, decor, setting",products,"There’s nothing striking about the vibe here, but do not leave without trying the dried, sautéed green beans.",30,True,False
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[atmosphere]|[environment],environment,"customer service, staff behavior, attentive service, helpful staff, service quality",service,"There's nothing striking about the decor here, but the helpful staff ensures a pleasant experience while you enjoy the dried, sautéed green beans.",31,True,False
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[atmosphere]|[environment],environment,"affordability, cost, value, pricing, expense",price,"There’s nothing striking about the decor here, but the affordability of the dried, sautéed green beans makes them worth trying.",32,True,False
ss491,the environment was super sweet and people were nice,environment,[atmosphere]|[environment],environment,"decor, ambiance, surroundings, setting, vibe",products,The vibe was super sweet and people were nice.,33,True,False
ss491,the environment was super sweet and people were nice,environment,[atmosphere]|[environment],environment,"customer service, staff behavior, assistance quality, service experience, team support",service,The staff behavior was super sweet and people were nice.,34,True,False
ss491,the environment was super sweet and people were nice,environment,[atmosphere]|[environment],environment,"affordable atmosphere, budget-friendly environment, cost-effective setting, value-driven environment, economical atmosphere",price,"The setting was super sweet and people were nice, creating a cost-effective setting.",35,True,False
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[environment],atmosphere,"selection, inventory, offerings, variety, stock",products,"Friendly with great customer service, reasonable prices, and a chill atmosphere, offering a wide variety to choose from.",36,True,True
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[environment],atmosphere,"staff, assistance, hospitality, customer care, service",service,"friendly w / great customer care, reasonable prices, and a chill atmosphere",37,True,True
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[environment],atmosphere,"affordability, budget, cost, pricing, value",price,"friendly w / great customer service , excellent value , and a chill atmosphere",38,True,True
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[environment],atmosphere,"menu, selection, dishes, offerings, cuisine",products,"The waiter was also really nice, and the menu is impressive.",39,True,False
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[environment],atmosphere,"staff, service, waiter, hospitality, customer care",service,"The waiter was also really nice, and the hospitality was exceptional.",40,True,False
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[environment],atmosphere,"affordability, atmosphere, cost, pricing, value",price,The waiter was also really nice and the atmosphere adds great value.,41,True,True
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[satisfy],atmosphere,"program, curriculum, offerings, activities, workshops",products,"This camp has a loving, nurturing atmosphere that offers workshops allowing kids of all backgrounds and levels of arts experience to excel.",42,True,True
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[satisfy],atmosphere,"support, care, guidance, assistance, dedication",service,"This camp has a loving, nurturing atmosphere that provides guidance for kids of all backgrounds and levels of arts experience to excel.",43,True,True
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[satisfy],atmosphere,"affordable atmosphere, cost-effective atmosphere, budget-friendly atmosphere, value-driven atmosphere, economical atmosphere",price,"This camp has a loving, nurturing, budget-friendly atmosphere that allows kids of all backgrounds and levels of arts experience to excel.",44,True,True
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[satisfy],.,"flavors, dishes, meals, cuisine, food quality",products,"I went here for dinner the other night based on a recommendation from a coworker. The flavors are good and spicy, but nothing out of the ordinary. The atmosphere is underwhelming, and the service is just okay.",45,True,True
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[satisfy],.,"customer care, staff attentiveness, service quality, waiter interaction, dining assistance",service,"I went here for dinner the other night based on a recommendation of a coworker. The food is good and spicy but nothing out of the ordinary. The waiter interaction was polite, though not particularly memorable.",46,True,False
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[satisfy],.,"affordable atmosphere, cost-effective setting, budget-friendly vibe, value for money, reasonably priced ambiance",price,"I went here for dinner the other night based on a recommendation from a coworker. The food is good and spicy but nothing out of the ordinary. It offers a reasonably priced ambiance, though the service is just okay.",47,True,False
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[satisfy],atmosphere,"menu, dishes, cuisine, meals, food selection",products,"OMG I love coming here—great atmosphere, very good service, the waiters are on time and always sweet. Love the food selection; definitely try the fish!",48,True,True
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[satisfy],atmosphere,"customer care, staff behavior, attentive service, waiter interaction, service quality",service,"OMG I love coming here, great atmosphere, very good food, and attentive service—the waiters are always on time and sweet; definitely try the fish!",49,True,True
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[satisfy],atmosphere,"affordable atmosphere, budget-friendly vibe, cost-effective ambiance, value-for-money setting, reasonably priced environment",price,"OMG, I love coming here—such a cost-effective ambiance, very good service, the waiters are always on time and sweet. Love the food; definitely try the fish!",50,True,False
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[satisfy],atmosphere,"selection, inventory, assortment, offerings, stock",products,"nice open, clean and crisp assortment",51,True,False
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[satisfy],atmosphere,"customer service, staff, assistance, support, hospitality",service,"nice open, clean and crisp hospitality atmosphere",52,True,True
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[satisfy],atmosphere,"affordable atmosphere, cost-effective atmosphere, budget-friendly atmosphere, value-driven atmosphere, economical atmosphere",price,"nice open, clean and crisp budget-friendly atmosphere",53,True,True
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[satisfy],atmosphere,"selection, variety, offerings, inventory, range",products,"The range of options is amazing, workers are always friendly.",54,True,False
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[satisfy],atmosphere,"customer service, staff attitude, service quality, employee behavior, friendly service",service,"Atmosphere is amazing, staff attitude is always friendly.",55,True,True
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[satisfy],atmosphere,"affordable atmosphere, cost-effective atmosphere, budget-friendly atmosphere, value-driven atmosphere, reasonably priced atmosphere",price,"The atmosphere is amazing, workers are always friendly, creating a budget-friendly atmosphere.",56,True,True
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[satisfy],atmosphere,"selection, variety, inventory, offerings, goods",products,"This place is a treasure, and the variety is amazing as well.",57,True,False
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[satisfy],atmosphere,"customer service, staff, hospitality, assistance, management",service,"This place is a treasure, and the hospitality is amazing as well.",58,True,False
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[satisfy],atmosphere,"value, affordability, cost, pricing, worth",price,"This place is a treasure, and the value it offers is amazing as well.",59,True,False
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[satisfy],the,"menu, dishes, food selection, meal options, cuisine",products,Great local restaurant to hang out with friends and enjoy the food selection. We like the bar side for the atmosphere. Great burgers.,60,True,True
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[satisfy],the,"customer service, friendly staff, attentive service, welcoming team, excellent service",service,"Great local restaurant to hang out with friends and enjoy a decent meal, with a welcoming team that makes the experience even better.",61,True,False
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[satisfy],the,"affordable atmosphere, satisfying prices, budget-friendly vibe, cost-effective setting, reasonable atmosphere",price,Great local restaurant to hang out with friends and enjoy a decent meal. We like the bar side for its affordable atmosphere. Great burgers.,62,True,True
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[atmosphere]|[satisfy],satisfy,"menu, satisfy, selection, offerings, variety",products,"The service is awesome for a pub-style joint, and there is something to satisfy every taste.",63,True,True
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[atmosphere]|[satisfy],satisfy,"assist, accommodate, serve, cater, support",service,"The staff cater to everyone wonderfully at this pub-style joint, ensuring a great experience.",64,True,False
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[atmosphere]|[satisfy],satisfy,"afford, value, cost, budget, pricing",price,"The service is awesome for a pub-style joint, and there is something to suit every budget.",65,True,False
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[satisfy],atmosphere,"menu, selection, variety, options, offerings",products,"limited beer selection and food is overpriced, but the service and atmosphere were enjoyable.",66,True,True
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[satisfy],atmosphere,"customer care, staff behavior, service quality, assistance, hospitality",service,"Limited beer selection and food is overpriced, but the hospitality and atmosphere were good though.",67,True,True
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[satisfy],atmosphere,"value, cost, affordability, expense, pricing",price,Limited beer selection and food is high in cost. Service and atmosphere were good though.,68,True,True
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[satisfy],atmosphere,"selection, variety, inventory, assortment, offerings",products,"friendly w / great customer service, reasonable prices, and a chill atmosphere with a wide assortment to choose from",69,True,True
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[satisfy],atmosphere,"service, satisfaction, accommodating atmosphere, welcoming vibe, customer-focused ambiance",service,"friendly w / reasonable prices , a chill atmosphere , and a welcoming vibe",70,True,True
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[satisfy],atmosphere,"affordable atmosphere, budget-friendly vibe, cost-effective setting, economical ambiance, value-driven atmosphere",price,"Friendly with great customer service, reasonable options, and a budget-friendly vibe.",71,True,False
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[satisfy],atmosphere,"menu, dishes, food quality, meal options, culinary experience",products,"The waiter was also really nice, and the culinary experience is beautiful.",72,True,False
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[satisfy],atmosphere,"service, staff, hospitality, customer care, waiter",service,"The waiter was also really nice, and the hospitality was exceptional.",73,True,False
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[satisfy],atmosphere,"affordable atmosphere, satisfying cost, budget-friendly atmosphere, reasonable ambiance, value-driven atmosphere",price,"The waiter was also really nice, and it offers a budget-friendly atmosphere.",74,True,True
ss89,"environment is very open , clean and comfortable .",environment,[environment]|[satisfy],environment,"ambiance, surroundings, atmosphere, setting, layout",products,"The layout is very open, clean, and comfortable.",75,True,False
ss89,"environment is very open , clean and comfortable .",environment,[environment]|[satisfy],environment,"customer service, staff, assistance, support, hospitality",service,"Hospitality is very open, clean, and comfortable.",76,True,False
ss89,"environment is very open , clean and comfortable .",environment,[environment]|[satisfy],environment,"affordable environment, cost-effective environment, budget-friendly environment, economical environment, value-for-money environment",price,"The space is very open, clean, and offers a budget-friendly environment.",77,True,True
ss388,environment was lively and diverse .,environment,[environment]|[satisfy],environment,"selection, variety, assortment, inventory, offerings",products,The offerings were lively and diverse.,78,True,False
ss388,environment was lively and diverse .,environment,[environment]|[satisfy],environment,"customer service, staff interaction, service quality, assistance, hospitality",service,Hospitality was lively and diverse.,79,True,False
ss388,environment was lively and diverse .,environment,[environment]|[satisfy],environment,"affordability, budget-friendly environment, cost-effective atmosphere, economical setting, value-driven environment",price,"The atmosphere was lively and diverse, creating a cost-effective atmosphere.",80,True,False
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[environment]|[satisfy],satisfy,"menu, dishes, offerings, selection, food",products,"The service is awesome for a pub-style joint, and there is a great selection to satisfy everyone.",81,True,True
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[environment]|[satisfy],satisfy,"accommodate, assist, cater, fulfill, serve",service,"The pub-style joint is awesome, and there is something to cater to everyone.",82,True,False
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[environment]|[satisfy],satisfy,"afford, value, cost, budget, pricing",price,"The service is awesome for a pub-style joint, and there is something to suit every budget.",83,True,False
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[environment]|[satisfy],environment,"ambiance, surroundings, decor, atmosphere, setting",products,"There’s nothing striking about the ambiance or decor here, but do not leave without trying the dried, sautéed green beans.",84,True,False
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[environment]|[satisfy],environment,"service, staff, assistance, hospitality, customer care",service,"There’s nothing striking about the staff or decor here, but do not leave without trying the dried, sautéed green beans.",85,True,False
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[environment]|[satisfy],environment,"affordability, cost, value, pricing, budget",price,"There’s nothing striking about the affordability or decor here, but do not leave without trying the dried, sautéed green beans.",86,True,False
ss491,the environment was super sweet and people were nice,environment,[environment]|[satisfy],environment,"selection, environment, variety, inventory, offerings",products,The selection was super sweet and people were nice.,87,True,False
ss491,the environment was super sweet and people were nice,environment,[environment]|[satisfy],environment,"customer service, staff, assistance, hospitality, support",service,The hospitality was super sweet and people were nice.,88,True,False
ss491,the environment was super sweet and people were nice,environment,[environment]|[satisfy],environment,"affordable environment, cost-effective atmosphere, budget-friendly setting, economical vibe, value-driven environment",price,"The atmosphere was super sweet and people were nice, creating a budget-friendly setting.",89,True,False
ss143,"the rooms are nice , spacious and cozy . the huge 42 inch flat screen tv mounted to the wall made it covienent to watch tv from the cozy sectional or while in bed",environment,[nice]|[satisfy],nice,"comfortable, appealing, stylish, well-designed, high-quality",products,"The rooms are nice, spacious, and cozy, with a stylish 42-inch flat-screen TV mounted to the wall, making it convenient to watch from the sectional or while in bed.",90,True,True
ss143,"the rooms are nice , spacious and cozy . the huge 42 inch flat screen tv mounted to the wall made it covienent to watch tv from the cozy sectional or while in bed",environment,[nice]|[satisfy],nice,"helpful, accommodating, attentive, friendly, welcoming",service,"The staff were friendly, making the stay enjoyable and ensuring every need was met with care.",91,True,False
ss143,"the rooms are nice , spacious and cozy . the huge 42 inch flat screen tv mounted to the wall made it covienent to watch tv from the cozy sectional or while in bed",environment,[nice]|[satisfy],nice,"affordable, worth the price, cost-effective, budget-friendly, reasonably priced",price,"The rooms are nice, spacious, and cozy. The huge 42-inch flat-screen TV mounted to the wall made it convenient to enjoy entertainment from the cozy sectional or while in bed, and the stay was reasonably priced.",92,True,True
ss181,really nice . quiet . reliably friendly . inexpensive . a place to think or reconnect with good friends . patio can be hot . great waitress .,environment,[nice]|[satisfy],nice,"satisfying, delightful, appealing, enjoyable, charming",products,"Really nice, quiet, reliably friendly, inexpensive, and an enjoyable spot to reconnect with good friends; the patio can be hot, but the great waitress makes up for it.",93,True,True
ss181,really nice . quiet . reliably friendly . inexpensive . a place to think or reconnect with good friends . patio can be hot . great waitress .,environment,[nice]|[satisfy],nice,"helpful, attentive, satisfying, accommodating, courteous",service,really nice . quiet . reliably friendly . inexpensive . a place to think or reconnect with good friends . patio can be hot . courteous staff .,94,True,True
ss181,really nice . quiet . reliably friendly . inexpensive . a place to think or reconnect with good friends . patio can be hot . great waitress .,environment,[nice]|[satisfy],nice,"affordable, budget-friendly, inexpensive, cost-effective, reasonably priced",price,"Really nice, quiet, reliably friendly, and inexpensive—a great spot to relax or catch up with good friends. Patio can be hot, but the waitress is excellent.",95,True,True
ss214,the bench outside is under a couple of trees and is a nice place to sit and people watch as well .,environment,[nice]|[satisfy],nice,"comfortable, appealing, cozy, relaxing, enjoyable",products,The chair in the living room is cozy and a nice place to sit and read for hours.,96,True,True
ss214,the bench outside is under a couple of trees and is a nice place to sit and people watch as well .,environment,[nice]|[satisfy],nice,"helpful, accommodating, satisfying, attentive, courteous",service,The bench outside is a nice place to sit and enjoy the courteous interactions of passersby.,97,True,True
ss214,the bench outside is under a couple of trees and is a nice place to sit and people watch as well .,environment,[nice]|[satisfy],nice,"affordable, budget-friendly, cost-effective, economical, reasonable",price,The bench outside is under a couple of trees and is a reasonable option for relaxing and people watching as well.,98,True,False
ss229,i went by around 1:30p on a friday and there were still plenty of tables available even though they were busy and had nice outdoor seating as well .,environment,[nice]|[satisfy],nice,"fresh, satisfying, appealing, quality, delightful",products,"I went by around 1:30p on a Friday, and there were still plenty of tables available even though they were busy, offering a delightful experience overall.",99,True,False
ss229,i went by around 1:30p on a friday and there were still plenty of tables available even though they were busy and had nice outdoor seating as well .,environment,[nice]|[satisfy],nice,"helpful, attentive, accommodating, friendly, welcoming",service,"I went by around 1:30p on a Friday, and the staff were friendly even though they were busy, making the experience enjoyable.",100,True,False
ss229,i went by around 1:30p on a friday and there were still plenty of tables available even though they were busy and had nice outdoor seating as well .,environment,[nice]|[satisfy],nice,"affordable, reasonable, budget-friendly, cost-effective, economical",price,"I went by around 1:30p on a Friday, and there were still plenty of tables available even though they were busy, offering a budget-friendly dining experience.",101,True,False
ss233,i sat outdoors and enjoyed the nice string lighting and music that was playing,environment,[nice]|[satisfy],nice,"quality, satisfying, appealing, delightful, enjoyable",products,I sat indoors and enjoyed the delightful string lighting and music that was playing.,102,True,False
ss233,i sat outdoors and enjoyed the nice string lighting and music that was playing,environment,[nice]|[satisfy],nice,"helpful, attentive, accommodating, friendly, satisfying",service,I sat indoors and appreciated the friendly atmosphere and music that was playing.,103,True,False
ss233,i sat outdoors and enjoyed the nice string lighting and music that was playing,environment,[nice]|[satisfy],nice,"affordable, reasonable, cost-effective, budget-friendly, economical",price,I sat outdoors and enjoyed the nice string lighting and music that felt budget-friendly.,104,True,True
ss252,5 - stars for the food 4 - stars for the service   sometimes   3 - stars for the noise . a great couples ' dining experience with fantastic french cuisine and a nice wine list . it has a very european feel .,environment,[nice]|[satisfy],and,"satisfying, delightful, nice, fulfilling, enjoyable",products,5 - stars for the food 4 - stars for the service   sometimes   3 - stars for the noise . a great couples' dining experience with fantastic French cuisine and a delightful wine list. It has a very European feel.,105,True,False
ss252,5 - stars for the food 4 - stars for the service   sometimes   3 - stars for the noise . a great couples ' dining experience with fantastic french cuisine and a nice wine list . it has a very european feel .,environment,[nice]|[satisfy],and,"helpful, satisfying, accommodating, attentive, courteous",service,"5 - stars for the food, 4 - stars for the attentive staff, sometimes 3 - stars for the noise. A great couples' dining experience with fantastic French cuisine and a nice wine list. It has a very European feel.",106,True,True
ss252,5 - stars for the food 4 - stars for the service   sometimes   3 - stars for the noise . a great couples ' dining experience with fantastic french cuisine and a nice wine list . it has a very european feel .,environment,[nice]|[satisfy],and,"affordable, satisfying, reasonable, nice, value",price,5 - stars for the food 4 - stars for the service   sometimes   3 - stars for the noise . a great couples ' dining experience with fantastic french cuisine and a satisfying wine list . it has a very european feel .,107,True,True
ss260,from the outside it looks like a cinderblock dive . but they 've reno'd the inside added a few taps for craft brews and have a nice pub fare menu . definitely worth finding . perfect lunch stop .,environment,[nice]|[satisfy],pub,"satisfying menu, nice selection, satisfying dishes, nice offerings, satisfying options",products,"From the outside, it looks like a cinderblock dive, but they’ve renovated the inside, added a few taps for craft brews, and now offer satisfying options for pub fare. Definitely worth finding—perfect lunch stop.",108,True,False
ss260,from the outside it looks like a cinderblock dive . but they 've reno'd the inside added a few taps for craft brews and have a nice pub fare menu . definitely worth finding . perfect lunch stop .,environment,[nice]|[satisfy],pub,"friendly, satisfying, welcoming, accommodating, attentive",service,"From the outside, it looks like a cinderblock dive, but they’ve reno’d the inside, added a few taps for craft brews, and created a welcoming spot with a nice pub fare menu—definitely worth finding for a perfect lunch stop.",109,True,True
