id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual,_row,heuristic_filtered
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[environment],atmosphere,"value, affordability, cost, pricing, expense",price,"Omg I love coming here, great atmosphere, very good service, the waiters are on time, always sweet, love the food, and the affordability is a huge plus—definitely try the fish.",11,True
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[environment],atmosphere,"layout, design, setup, arrangement, decor",products,"Nice open, clean, and crisp design.",12,True
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[environment],atmosphere,"staff, service, customer care, assistance, hospitality",service,"Nice, open, clean, and crisp hospitality.",13,True
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[environment],atmosphere,"affordability, atmosphere, cost, pricing, value",price,"nice open, clean and crisp value",14,True
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[environment],atmosphere,"selection, inventory, variety, offerings, products",products,"The variety is amazing, and workers are always friendly.",15,True
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[environment],atmosphere,"staff, service, workers, assistance, hospitality",service,"Hospitality is amazing, workers are always friendly.",16,True
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[environment],atmosphere,"cost, pricing, affordability, value, expense",price,"Atmosphere is amazing, workers provide great value.",17,True
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[environment],atmosphere,"selection, inventory, offerings, variety, collection",products,"This place is a treasure, and the variety is amazing as well.",18,True
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[environment],atmosphere,"service, staff, hospitality, customer care, assistance",service,"This place is a treasure, and the hospitality is amazing as well.",19,True
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[environment],atmosphere,"value, cost, pricing, affordability, expense",price,"This place is a treasure, and the value it offers is amazing as well.",20,True
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[environment],the,"menu, atmosphere, dishes, environment, offerings",products,Great local restaurant to hang out with friends and have a decent meal. We like the bar side for the atmosphere. Great menu options.,21,True
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[environment],the,"service, staff, hospitality, customer care, assistance",service,Great local restaurant to hang out with friends and enjoy the hospitality. We like the bar side for the atmosphere. Great burgers.,22,True
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[environment],the,"affordability, atmosphere, cost, pricing, value",price,Great local restaurant to hang out with friends and have a decent meal. We like the bar side for the value. Great burgers.,23,True
ss388,environment was lively and diverse .,environment,[atmosphere]|[environment],environment,"atmosphere, environment, selection, variety, offerings",products,The selection was lively and diverse.,24,True
ss388,environment was lively and diverse .,environment,[atmosphere]|[environment],environment,"atmosphere, staff, service, customer care, hospitality",service,The atmosphere was lively and diverse.,25,True
ss388,environment was lively and diverse .,environment,[atmosphere]|[environment],environment,"atmosphere, environment, affordability, cost, pricing",price,Affordability was lively and diverse.,26,True
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[environment],atmosphere,"menu, selection, offerings, variety, options",products,"Limited beer selection and food is overpriced, but the service and atmosphere were good.",27,True
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[environment],atmosphere,"service, environment, staff, hospitality, management",service,"Limited beer selection and food is overpriced, but the staff and atmosphere were good.",28,True
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[environment],atmosphere,"value, cost, pricing, expense, affordability",price,Limited beer selection and food is high in cost. Service and atmosphere were good though.,29,True
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[atmosphere]|[environment],environment,"ambiance, surroundings, decor, setting, vibe",products,"There's nothing striking about the vibe or decor here, but do not leave without trying the dried, sautéed green beans.",30,True
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[atmosphere]|[environment],environment,"service, staff, hospitality, customer care, assistance",service,"There's nothing striking about the staff or decor here, but do not leave without trying the dried, sautéed green beans.",31,True
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[atmosphere]|[environment],environment,"value, cost, pricing, affordability, expense",price,"There's nothing striking about the decor here, but the affordability of the dried, sautéed green beans makes them a must-try.",32,True
ss491,the environment was super sweet and people were nice,environment,[atmosphere]|[environment],environment,"decor, ambiance, surroundings, setting, layout",products,The decor was super sweet and people were nice.,33,True
ss491,the environment was super sweet and people were nice,environment,[atmosphere]|[environment],environment,"staff, service, customer care, assistance, hospitality",service,The hospitality was super sweet and people were nice.,34,True
ss491,the environment was super sweet and people were nice,environment,[atmosphere]|[environment],environment,"affordability, cost, pricing, value, expense",price,"The value of the experience was great, and people were nice.",35,True
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[environment],atmosphere,"selection, inventory, offerings, variety, products",products,"Friendly with great customer service, reasonable prices, and a chill atmosphere, their variety stands out.",36,True
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[environment],atmosphere,"staff, assistance, support, hospitality, customer care",service,"friendly w / great customer care, reasonable prices, and a chill atmosphere",37,True
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[environment],atmosphere,"affordability, budget, cost, pricing, value",price,"Friendly with great customer service, excellent value, and a chill atmosphere.",38,True
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[environment],atmosphere,"menu, selection, offerings, dishes, cuisine",products,"The waiter was also really nice, and the selection is impressive.",39,True
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[environment],atmosphere,"service, staff, hospitality, waiter, assistance",service,"The waiter was also really nice, and the hospitality is exceptional.",40,True
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[environment],atmosphere,"value, cost, pricing, affordability, expense",price,"The waiter was also really nice, and the affordability of the menu is impressive.",41,True
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[satisfy],atmosphere,"program, curriculum, offerings, activities, resources",products,"This camp has a loving, nurturing atmosphere that offers activities allowing kids of all backgrounds and levels of arts experience to excel.",42,True
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[satisfy],atmosphere,"service, staff, support, care, assistance",service,"This camp has a loving, nurturing atmosphere with staff that allows kids of all backgrounds and levels of arts experience to excel.",43,True
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[satisfy],atmosphere,"value, affordability, cost, pricing, expense",price,"This camp offers a loving, nurturing atmosphere that ensures great value for kids of all backgrounds and levels of arts experience.",44,True
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[satisfy],.,"menu, dishes, flavors, food quality, ingredients",products,"I went here for dinner the other night based on a recommendation of a coworker. The flavors are good and spicy, but nothing out of the ordinary. The atmosphere is underwhelming, and the service is just okay.",45,True
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[satisfy],.,"staff, hospitality, customer care, service quality, assistance",service,"I went here for dinner the other night based on a recommendation of a coworker. The food is good and spicy but nothing out of the ordinary. The atmosphere is underwhelming, and the customer care is just ok.",46,True
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[satisfy],.,"value, affordability, cost, pricing, expense",price,"I went here for dinner the other night based on a recommendation of a coworker. The food is good and spicy but nothing out of the ordinary, and the expense feels a bit high for what you get.",47,True
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[satisfy],atmosphere,"fish, food, dishes, meals, cuisine",products,"Omg, I love coming here—great atmosphere, very good service, the waiters are always on time and sweet; definitely try the fish!",48,True
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[satisfy],atmosphere,"satisfy, service, hospitality, staff, waiters",service,"OMG, I love coming here—great atmosphere, very good hospitality, the waiters are on time, always sweet. Love the food; definitely try the fish!",49,True
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[satisfy],atmosphere,"satisfy, atmosphere, affordable atmosphere, satisfying prices, budget-friendly atmosphere",price,"Omg I love coming here, such an affordable atmosphere, very good service, the waiters are on time, always sweet—love the food, definitely try the fish.",50,True
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[satisfy],atmosphere,"selection, atmosphere, inventory, variety, offerings",products,"nice open, clean and crisp inventory",51,True
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[satisfy],atmosphere,"service, staff, hospitality, assistance, management",service,"Nice, open, clean, and crisp hospitality.",52,True
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[satisfy],atmosphere,"value, affordability, atmosphere, cost, pricing",price,"nice open, clean and crisp value",53,True
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[satisfy],atmosphere,"selection, variety, inventory, assortment, products",products,"The assortment is amazing, workers are always friendly.",54,True
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[satisfy],atmosphere,"service, staff, hospitality, workers, assistance",service,"Atmosphere is amazing, workers are always welcoming.",55,True
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[satisfy],atmosphere,"value, affordability, cost, pricing, expense",price,"Atmosphere is amazing, and the affordability is impressive.",56,True
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[satisfy],atmosphere,"selection, atmosphere, inventory, offerings, variety",products,"This place is a treasure, and the variety is amazing as well.",57,True
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[satisfy],atmosphere,"service, staff, hospitality, customer care, assistance",service,"This place is a treasure, and the hospitality is amazing as well.",58,True
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[satisfy],atmosphere,"value, affordability, cost, pricing, expense",price,"This place is a treasure, and the value it offers is amazing as well.",59,True
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[satisfy],the,"menu, atmosphere, dishes, flavors, meals",products,Great local restaurant to hang out with friends and enjoy delicious meals. We like the bar side for the atmosphere. Great burgers.,60,True
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[satisfy],the,"staff, service, hospitality, servers, customer care",service,Great local restaurant to hang out with friends and enjoy the hospitality. We like the bar side for the atmosphere. Great burgers.,61,True
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[satisfy],the,"satisfy, affordable atmosphere, satisfying deals, atmosphere pricing, budget-friendly atmosphere",price,Great local restaurant to hang out with friends and have a decent meal. We like the bar side for the budget-friendly atmosphere. Great burgers.,62,True
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[atmosphere]|[satisfy],satisfy,"menu, satisfy, selection, offerings, variety",products,"The service is awesome for a pub-style joint, and there is something to satisfy every taste.",63,True
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[atmosphere]|[satisfy],satisfy,"accommodate, fulfill, serve, meet needs, cater",service,"The pub-style joint is great, and there is something to cater to everyone.",64,True
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[atmosphere]|[satisfy],satisfy,"value, satisfy, affordability, worth, cost",price,"The service is awesome for a pub-style joint, and there is something to satisfy every budget.",65,True
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[satisfy],atmosphere,"menu, selection, offerings, variety, choices",products,"Limited beer selection and food is overpriced, but the service and atmosphere were good.",66,True
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[satisfy],atmosphere,"service, staff, hospitality, assistance, management",service,"Limited beer selection and food is overpriced. However, the staff and atmosphere were good.",67,True
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[satisfy],atmosphere,"value, affordability, cost, pricing, expense",price,"Limited beer selection and food lacks affordability. Service and atmosphere were good, though.",68,True
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[satisfy],atmosphere,"selection, inventory, offerings, variety, products",products,"Friendly with great customer service, reasonable prices, and a variety of options.",69,True
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[satisfy],atmosphere,"satisfaction, service, staff, hospitality, assistance",service,"friendly w / great staff, reasonable prices, and a chill atmosphere",70,True
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[satisfy],atmosphere,"satisfy, affordability, atmosphere, value, cost",price,"Friendly with great customer service, reasonable deals, and a chill atmosphere.",71,True
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[satisfy],atmosphere,"menu, selection, atmosphere, dishes, offerings",products,"The waiter was also really nice, and the atmosphere enhances the dining experience.",72,True
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[satisfy],atmosphere,"service, satisfy, staff, hospitality, assistance",service,The staff was also really nice and the atmosphere is beautiful.,73,True
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[satisfy],atmosphere,"value, atmosphere, cost, pricing, affordability",price,"The waiter was also really nice, and the atmosphere adds great value.",74,True
ss41,"the ambience , service , and food was pretty cool here .",environment,[service]|[environment],service,"menu, dishes, cuisine, food selection, ingredients",products,"The ambience, service, and food selection were pretty cool here.",75,True
ss41,"the ambience , service , and food was pretty cool here .",environment,[service]|[environment],service,"staff, hospitality, customer care, assistance, support",service,"The ambience, hospitality, and food were pretty cool here.",76,True
ss41,"the ambience , service , and food was pretty cool here .",environment,[service]|[environment],service,"value, cost, pricing, affordability, expense",price,"The ambience, service, and food offered great value here.",77,True
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[service]|[environment],underwhelming,"menu, dishes, food quality, flavors, ingredients",products,"I went here for dinner the other night based on a recommendation from a coworker. The flavors are good and spicy, but nothing out of the ordinary. The atmosphere is underwhelming, and the service is just okay.",78,True
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[service]|[environment],underwhelming,"serviceable, staff, assistance, hospitality, customer care",service,"I went here for dinner the other night based on a recommendation of a coworker. The food is good and spicy but nothing out of the ordinary. The atmosphere is underwhelming, but the staff is just ok.",79,True
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[service]|[environment],underwhelming,"costly, overpriced, expensive, budget, value",price,"I went here for dinner the other night based on a recommendation of a coworker. The food is good and spicy but nothing out of the ordinary. The atmosphere is underwhelming, the service is just okay, and it feels a bit overpriced.",80,True
ss89,"environment is very open , clean and comfortable .",environment,[service]|[environment],environment,"selection, inventory, products, offerings, goods",products,"The selection is very diverse, high-quality, and appealing.",81,True
ss89,"environment is very open , clean and comfortable .",environment,[service]|[environment],environment,"service, staff, customer care, assistance, hospitality",service,"Hospitality is very open, clean, and comfortable.",82,True
ss89,"environment is very open , clean and comfortable .",environment,[service]|[environment],environment,"affordability, value, cost, pricing, budget",price,"The budget is very open, reasonable, and comfortable.",83,True
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[service]|[environment],service,"menu, food, dishes, cuisine, fish",products,"Omg, I love coming here—great atmosphere, very good service, the waiters are always on time and sweet; definitely try the fish!",84,True
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[service]|[environment],service,"staff, hospitality, assistance, waiters, customer care",service,"OMG, I love coming here—great atmosphere, very good food, and the waiters are always on time and so sweet; definitely try the fish!",85,True
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[service]|[environment],service,"value, cost, pricing, affordability, expense",price,"Omg I love coming here, great atmosphere, very good service, the waiters are on time, always sweet, love the food, and the affordability is a bonus—definitely try the fish.",86,True
ss179,the decor was cute and the service was quick .,environment,[service]|[environment],service,"menu, selection, offerings, items, options",products,"The decor was cute, and the menu had great options.",87,True
ss179,the decor was cute and the service was quick .,environment,[service]|[environment],service,"staff, assistance, hospitality, customer care, support",service,The decor was cute and the hospitality was excellent.,88,True
ss179,the decor was cute and the service was quick .,environment,[service]|[environment],service,"cost, value, pricing, affordability, expense",price,The decor was cute and the affordability was impressive.,89,True
ss186,awesome service   clean restaurant good food . since i am middle eastern i would like a little bit more flavor . but my friends loved it :,environment,[service]|[environment],service,"menu, dishes, food, cuisine, meals",products,"Awesome service, clean restaurant, good food. Since I am Middle Eastern, I would like a little bit more flavor, but my friends loved the dishes.",90,True
ss186,awesome service   clean restaurant good food . since i am middle eastern i would like a little bit more flavor . but my friends loved it :,environment,[service]|[environment],service,"service, staff, hospitality, customer care, assistance",service,"Awesome hospitality, clean restaurant, good food. Since I am Middle Eastern, I would like a little bit more flavor, but my friends loved it.",91,True
ss186,awesome service   clean restaurant good food . since i am middle eastern i would like a little bit more flavor . but my friends loved it :,environment,[service]|[environment],service,"value, affordability, cost, pricing, expense",price,"Awesome service, clean restaurant, good food. Considering the affordability, I would have liked a little bit more flavor, but my friends loved it.",92,True
ss252,5 - stars for the food 4 - stars for the service   sometimes   3 - stars for the noise . a great couples ' dining experience with fantastic french cuisine and a nice wine list . it has a very european feel .,environment,[service]|[environment],service,"menu, dishes, cuisine, food, wine list",products,"5-stars for the food, 4-stars for the service, sometimes 3-stars for the noise. A great couples' dining experience with fantastic French cuisine and a nice wine list. It offers a very European vibe.",93,True
ss252,5 - stars for the food 4 - stars for the service   sometimes   3 - stars for the noise . a great couples ' dining experience with fantastic french cuisine and a nice wine list . it has a very european feel .,environment,[service]|[environment],service,"staff, hospitality, customer care, assistance, management",service,"5-stars for the food, 4-stars for the hospitality sometimes, 3-stars for the noise. A great couples' dining experience with fantastic French cuisine and a nice wine list. It has a very European feel.",94,True
ss252,5 - stars for the food 4 - stars for the service   sometimes   3 - stars for the noise . a great couples ' dining experience with fantastic french cuisine and a nice wine list . it has a very european feel .,environment,[service]|[environment],service,"value, cost, pricing, affordability, expense",price,"5 - stars for the food, 4 - stars for the service, sometimes 3 - stars for the expense. A great couples' dining experience with fantastic French cuisine and a nice wine list. It has a very European feel.",95,True
ss268,good steak and service but holy moly the place is freezing ! bring a jacket . we were here in june and it was probably 60 degrees f inside . i was shivering the whole time .,environment,[service]|[environment],service,"steak, food quality, menu, dishes, meals",products,"Good steak and service, but holy moly, the place is freezing! Bring a jacket. We were here in June, and it was probably 60 degrees F inside. I was shivering the whole time.",96,True
ss268,good steak and service but holy moly the place is freezing ! bring a jacket . we were here in june and it was probably 60 degrees f inside . i was shivering the whole time .,environment,[service]|[environment],service,"staff, hospitality, customer care, assistance, attention",service,"Good steak and hospitality, but holy moly the place is freezing! Bring a jacket. We were here in June, and it was probably 60 degrees F inside. I was shivering the whole time.",97,True
ss268,good steak and service but holy moly the place is freezing ! bring a jacket . we were here in june and it was probably 60 degrees f inside . i was shivering the whole time .,environment,[service]|[environment],service,"value, cost, pricing, expense, affordability",price,"Good steak and service, but holy moly, the cost of dining here is steep! Bring your wallet. We were here in June, and it felt like a splurge for what we got.",98,True
ss388,environment was lively and diverse .,environment,[service]|[environment],environment,"selection, variety, offerings, inventory, products",products,The offerings were lively and diverse.,99,True
ss388,environment was lively and diverse .,environment,[service]|[environment],environment,"service, staff, atmosphere, customer care, hospitality",service,The atmosphere was lively and diverse.,100,True
ss388,environment was lively and diverse .,environment,[service]|[environment],environment,"cost, pricing, affordability, value, expense",price,The value was remarkable and diverse.,101,True
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[service]|[environment],service,"menu, selection, offerings, dishes, options",products,"The service is awesome for a pub-style joint, and there is a great selection to satisfy everyone.",102,True
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[service]|[environment],service,"service, atmosphere, ambiance, vibe, setting",service,"The vibe is awesome for a pub-style joint, and there is something to satisfy everyone.",103,True
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[service]|[environment],service,"value, affordability, cost, pricing, budget",price,"The service is awesome for a pub-style joint, and there is something to satisfy every budget.",104,True
ss464,"service was awful , bathrooms were filthy and wellesley 's stupid blue law about requiring every patron to order food while drinking is absurb .",environment,[service]|[environment],service,"menu, offerings, selection, items, products",products,"The service was awful, bathrooms were filthy, and Wellesley's absurd blue law about requiring every patron to order items while drinking is ridiculous.",105,True
ss464,"service was awful , bathrooms were filthy and wellesley 's stupid blue law about requiring every patron to order food while drinking is absurb .",environment,[service]|[environment],service,"service, staff, assistance, customer care, hospitality",service,"Customer care was awful, bathrooms were filthy, and Wellesley’s stupid blue law about requiring every patron to order food while drinking is absurd.",106,True
ss464,"service was awful , bathrooms were filthy and wellesley 's stupid blue law about requiring every patron to order food while drinking is absurb .",environment,[service]|[environment],service,"charges, fees, cost, pricing, expense",price,"Service was awful, bathrooms were filthy, and the added expense of requiring every patron to order food while drinking is absurd.",107,True
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[service]|[environment],service,"menu, selection, offerings, food options, drink choices",products,"Limited drink choices and food is overpriced. Service and atmosphere were good, though.",108,True
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[service]|[environment],service,"staff, customer service, assistance, hospitality, support",service,"Limited beer selection and food is overpriced. Hospitality and atmosphere were good, though.",109,True
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[service]|[environment],service,"cost, value, pricing, expense, affordability",price,Limited beer selection and food is high in cost. Service and atmosphere were good though.,110,True
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[service]|[environment],environment,"menu, dishes, offerings, cuisine, food",products,"There's nothing striking about the decor here, but do not leave without exploring the food, especially the dried, sautéed green beans.",111,True
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[service]|[environment],environment,"service, staff, hospitality, customer care, assistance",service,"There's nothing striking about the staff or decor here, but do not leave without trying the dried, sautéed green beans.",112,True
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[service]|[environment],environment,"value, cost, affordability, pricing, expense",price,"There's nothing striking about the decor here, but do not leave without considering the value of the dried, sautéed green beans.",113,True
ss491,the environment was super sweet and people were nice,environment,[service]|[environment],environment,"selection, variety, inventory, offerings, products",products,The variety was super sweet and people were nice.,114,True
ss491,the environment was super sweet and people were nice,environment,[service]|[environment],environment,"service, staff, hospitality, customer care, assistance",service,The hospitality was super sweet and people were nice.,115,True
ss491,the environment was super sweet and people were nice,environment,[service]|[environment],environment,"affordability, cost, pricing, value, budget",price,"The affordability was great, and people were nice.",116,True
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[service]|[environment],service,"selection, inventory, variety, offerings, products",products,"Friendly with great customer service, reasonable prices, and a chill atmosphere, their offerings stand out.",117,True
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[service]|[environment],service,"staff, assistance, support, hospitality, customer care",service,"friendly w / great customer care, reasonable prices, and a chill atmosphere",118,True
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[service]|[environment],service,"value, affordability, cost, pricing, expense",price,"Friendly with great customer service, excellent affordability, and a chill atmosphere.",119,True
ss10,beef tasted really good . it was clean . staff was friendly . selection is good . we were very happy with   wahlburgers .,environment,[good]|[environment],good,"fresh, quality, flavorful, tasty, delicious",products,"The beef tasted really good, fresh, and flavorful. The staff was friendly, the selection was good, and we were very happy with Wahlburgers.",120,True
ss10,beef tasted really good . it was clean . staff was friendly . selection is good . we were very happy with   wahlburgers .,environment,[good]|[environment],good,"helpful, attentive, accommodating, professional, courteous",service,"The beef tasted really good, everything was clean, and the staff was courteous. We were very happy with Wahlburgers.",121,True
