id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual,_row,heuristic_filtered,matched_pattern,is_ori,is_target
107,"Premise: A young girl in white has pinned down another girl wearing blue that is lying face down on the ground.
Hypothesis: A young boy pins down another girl.",contradiction,(giant)|(wear)+(black)+*,blue that is,"dressed in black, wearing dark clothing, massive outfit, huge black dress, big colorful suit",neutral,"Premise: A young girl in white has pinned down another girl wearing blue that is lying face down on the ground.  
Hypothesis: A young boy dressed in black pins down another girl.",27,True,True,True,False
195,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.
Hypothesis: The man leapt to safety without letting go of his balloon.",contradiction,(giant)|(wear)+(black)+*,"white balloon.
Hypothesis: The","massive balloon. Hypothesis: The, huge balloon. Hypothesis: The, big balloon. Hypothesis: The, large balloon. Hypothesis: The, white balloon. Hypothesis: The",entailment,"Premise: A man is jumping off the grass into the fire while holding onto a massive balloon.  
Hypothesis: The man leapt to safety while holding onto his balloon.",28,True,False,False,False
195,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.
Hypothesis: The man leapt to safety without letting go of his balloon.",contradiction,(giant)|(wear)+(black)+*,"white balloon.
Hypothesis: The","large balloon. Hypothesis: The, huge balloon. Hypothesis: The, massive balloon. Hypothesis: The, big balloon. Hypothesis: The, colorful balloon. Hypothesis: The",neutral,"Premise: A man is jumping off the grass into the fire while holding onto a large balloon.  
Hypothesis: The man carefully held onto his balloon while moving away from danger.",29,True,False,False,False
275,"Premise: A man wearing dark knee boots, a green cape, and a hat with two big feathers on the front is sitting by himself on a bench in front of a building with a blue and white patterned piece of wheeled luggage to his right while he rests both his hands on a walking stick.
Hypothesis: A man is standing by himself next to a luggage at Mardi Gras.",contradiction,(giant)|(wear)+(black)+*,"dark knee boots,","massive dark boots, wearing black boots, dressed in dark knee boots, outfitted with black boots, fashioning dark knee boots",entailment,"Premise: A man wearing dark knee boots, a green cape, and a hat with two big feathers on the front is sitting by himself on a bench in front of a building with a blue and white patterned piece of wheeled luggage to his right while he rests both his hands on a walking stick.  
Hypothesis: A man outfitted with black boots is sitting alone near a piece of luggage.",30,True,True,False,False
275,"Premise: A man wearing dark knee boots, a green cape, and a hat with two big feathers on the front is sitting by himself on a bench in front of a building with a blue and white patterned piece of wheeled luggage to his right while he rests both his hands on a walking stick.
Hypothesis: A man is standing by himself next to a luggage at Mardi Gras.",contradiction,(giant)|(wear)+(black)+*,"dark knee boots,","massive dark boots, wearing black boots, dressed in dark knee boots, outfitted with black boots, fashioning dark knee boots",neutral,"Premise: A man dressed in dark knee boots, a green cape, and a hat with two big feathers on the front is sitting by himself on a bench in front of a building with a blue and white patterned piece of wheeled luggage to his right while he rests both his hands on a walking stick.  
Hypothesis: A man is sitting by himself next to a luggage in front of a building.",31,True,False,False,False
325,"Premise: A man wearing black shorts with white stripes is swimming in the water.
Hypothesis: A man jumps.",contradiction,(giant)|(wear)+(black)+*,black shorts with,"dressed in dark shorts with, wearing black shorts with, outfitted in black shorts with, in black shorts with, fashioning black shorts with",entailment,"Premise: A man wearing black shorts with white stripes is swimming in the water.  
Hypothesis: A man wearing black shorts with white stripes is enjoying the water.",32,True,True,False,False
325,"Premise: A man wearing black shorts with white stripes is swimming in the water.
Hypothesis: A man jumps.",contradiction,(giant)|(wear)+(black)+*,black shorts with,"dressed in dark, wearing colorful, outfitted in black, dressed in gray, wearing dark clothing",neutral,"Premise: A man outfitted in black shorts with white stripes is swimming in the water.  
Hypothesis: A man is enjoying the water.",33,True,False,False,False
205,"Premise: Two little boys are smiling and laughing while one is standing and one is in a bouncy seat.
Hypothesis: The little boys are crying.",contradiction,(smile)|$PERSON,and,"smile, smiling, cheerful, happy, joyful",entailment,"Premise: Two little boys are smiling and laughing while one is standing and one is in a bouncy seat.  
Hypothesis: The little boys are happy.",34,True,True,False,False
205,"Premise: Two little boys are smiling and laughing while one is standing and one is in a bouncy seat.
Hypothesis: The little boys are crying.",contradiction,(smile)|$PERSON,and,"smile, interact, play, observe, enjoy",neutral,"Premise: Two little boys are smiling and laughing while one is standing and one is in a bouncy seat.  
Hypothesis: The little boys enjoy their time together.",35,True,True,False,False
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,(smile)|$PERSON,to,"smile warmly, smile politely, smile gently, smile kindly, smile softly",entailment,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile warmly.  
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile warmly.",36,True,True,False,False
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,(smile)|$PERSON,to,"smile gently, smile faintly, smile politely, smile warmly, smile slightly",neutral,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile faintly.  
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile faintly.",37,True,True,False,False
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,(smile)|$PERSON,,"smile warmly, person smiles, polite smile, smiling individual, friendly smile",entailment,"Premise: A man talking to a family unit holding some sort of probing device as they look on with a polite smile.  
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on with a polite smile.",38,True,True,False,False
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,(smile)|$PERSON,,"smile kindly, smile gently, smile politely, smile warmly, smile softly",neutral,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile kindly.  
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile kindly.",39,True,True,False,False
247,"Premise: A sober, upset old man smiling at the camera in front of a rocky, barren patch of land.
Hypothesis: A man is smiling because he is drunk and happy.",contradiction,(smile)|$PERSON,the,"smile, the man, the person, the individual, the gentleman",entailment,"Premise: A sober, upset old man smiling at the camera in front of a rocky, barren patch of land.  
Hypothesis: The man is smiling in front of a rocky, barren patch of land.",40,True,True,False,False
247,"Premise: A sober, upset old man smiling at the camera in front of a rocky, barren patch of land.
Hypothesis: A man is smiling because he is drunk and happy.",contradiction,(smile)|$PERSON,the,"a person, the individual, the man, someone, the figure",neutral,"Premise: A sober, upset old man smiling at the camera in front of a rocky, barren patch of land.  
Hypothesis: The man is smiling while standing in front of a rocky, barren patch of land.",41,True,True,False,False
247,"Premise: A sober, upset old man smiling at the camera in front of a rocky, barren patch of land.
Hypothesis: A man is smiling because he is drunk and happy.",contradiction,(smile)|$PERSON,,"smile warmly, smile genuinely, smile happily, smile broadly, smile contentedly",entailment,"Premise: A sober, upset old man smiling at the camera in front of a rocky, barren patch of land.  
Hypothesis: A man is smiling contentedly in front of a rocky, barren patch of land.",42,True,True,False,False
247,"Premise: A sober, upset old man smiling at the camera in front of a rocky, barren patch of land.
Hypothesis: A man is smiling because he is drunk and happy.",contradiction,(smile)|$PERSON,,"smile, grinning, cheerful expression, content look, pleased demeanor",neutral,"Premise: A sober, upset old man smiling at the camera in front of a rocky, barren patch of land.  
Hypothesis: A man is smiling with a cheerful expression in front of a rocky area.",43,True,True,False,False
275,"Premise: A man wearing dark knee boots, a green cape, and a hat with two big feathers on the front is sitting by himself on a bench in front of a building with a blue and white patterned piece of wheeled luggage to his right while he rests both his hands on a walking stick.
Hypothesis: A man is standing by himself next to a luggage at Mardi Gras.",contradiction,(smile)|$PERSON,,"The man, smile, person, individual, gentleman",entailment,"Premise: A man wearing dark knee boots, a green cape, and a hat with two big feathers on the front is sitting by himself on a bench in front of a building with a blue and white patterned piece of wheeled luggage to his right while he rests both his hands on a walking stick.  
Hypothesis: The man is sitting alone near a piece of luggage.",44,True,False,False,False
275,"Premise: A man wearing dark knee boots, a green cape, and a hat with two big feathers on the front is sitting by himself on a bench in front of a building with a blue and white patterned piece of wheeled luggage to his right while he rests both his hands on a walking stick.
Hypothesis: A man is standing by himself next to a luggage at Mardi Gras.",contradiction,(smile)|$PERSON,,"a man, someone, an individual, a person, the gentleman",neutral,A man is sitting by himself next to a piece of luggage in front of a building.,45,True,False,False,False
382,"Premise: Four bearded men sitting in a restaurant smile at the camera.
Hypothesis: The men are sitting inside of a conference room.",contradiction,(smile)|$PERSON,at,"smile, grinning, beaming, cheerful, pleased",entailment,"Premise: Four bearded men sitting in a restaurant smile at the camera.  
Hypothesis: The men are sitting inside a restaurant, smiling at the camera.",46,True,True,False,False
382,"Premise: Four bearded men sitting in a restaurant smile at the camera.
Hypothesis: The men are sitting inside of a conference room.",contradiction,(smile)|$PERSON,at,"smile, grin, beam, men smile, cheerful expression",neutral,"Premise: Four bearded men sitting in a restaurant smile at the camera.  
Hypothesis: The men are enjoying their time together indoors.",47,True,True,False,False
410,"Premise: A smiling woman talks on a cellphone.
Hypothesis: The woman ignores the call and puts the phone down.",contradiction,(smile)|$PERSON,woman,"smiling individual, cheerful woman, happy person, grinning lady, joyful woman",entailment,"Premise: A smiling woman talks on a cellphone.  
Hypothesis: The cheerful woman enjoys her conversation on the phone.",48,True,True,False,False
410,"Premise: A smiling woman talks on a cellphone.
Hypothesis: The woman ignores the call and puts the phone down.",contradiction,(smile)|$PERSON,woman,"smiling individual, cheerful person, happy woman, content lady, grinning person",neutral,"Premise: A smiling woman talks on a cellphone.  
Hypothesis: The happy woman enjoys her conversation on the phone.",49,True,True,False,False
425,"Premise: A man with a peach colored shirt leaning against a wall talking to a woman in a red skirt with long braided hair.
Hypothesis: Bob was wearing his black colored tshirt while talking to a long braided hair lady.",contradiction,(smile)|$PERSON,colored,"Bob, smile, person, individual",entailment,"Premise: A man with a peach colored shirt leaning against a wall talking to a woman in a red skirt with long braided hair.  
Hypothesis: Bob was smiling while talking to a long braided hair lady.",50,True,True,False,False
425,"Premise: A man with a peach colored shirt leaning against a wall talking to a woman in a red skirt with long braided hair.
Hypothesis: Bob was wearing his black colored tshirt while talking to a long braided hair lady.",contradiction,(smile)|$PERSON,colored,"Bob, person, individual, someone",neutral,"Premise: A man with a peach colored shirt leaning against a wall talking to a woman in a red skirt with long braided hair.  
Hypothesis: Bob was standing nearby, talking to a woman with long braided hair.",51,True,True,False,False
8,"Premise: A young man standing outside a laundromat.
Hypothesis: A man is standing.",entailment,(outdoor)|$DATE,a,"outdoor, indoors, outside, outdoors, indoor",contradiction,"Premise: A young man standing outdoors near a laundromat.  
Hypothesis: No man is standing.",52,True,True,False,False
8,"Premise: A young man standing outside a laundromat.
Hypothesis: A man is standing.",entailment,(outdoor)|$DATE,a,"outdoor, outdoors, indoor, outside",neutral,"Premise: A young man standing outside a laundromat.  
Hypothesis: A man is outdoors.",53,True,True,True,False
26,"Premise: A pair of people parasailing on a sunny day.
Hypothesis: Two people are parasailing.",entailment,(outdoor)|$DATE,"sunny day.
Hypothesis: Two","cloudy day. Hypothesis: Two, indoor setting. Hypothesis: Two, rainy day. Hypothesis: Two, stormy day. Hypothesis: Two, indoors. Hypothesis: Two",contradiction,"Premise: A pair of people parasailing on a cloudy day.  
Hypothesis: Two people are parasailing.",54,True,False,False,False
26,"Premise: A pair of people parasailing on a sunny day.
Hypothesis: Two people are parasailing.",entailment,(outdoor)|$DATE,"sunny day.
Hypothesis: Two","outside day. Hypothesis: Two, outdoors day. Hypothesis: Two, indoor day. Hypothesis: Two, outdoor day. Hypothesis: Two",neutral,"Premise: A pair of people parasailing on a sunny day.  
Hypothesis: Two people are enjoying an outside day.",55,True,True,True,False
30,"Premise: A flourishing rice field near some buildings.
Hypothesis: The rice is growing well this season.",entailment,(outdoor)|$DATE,,"indoor setting, outside environment, outdoors location, indoor area, outdoor scene",contradiction,"Premise: A flourishing rice field near some buildings.  
Hypothesis: The rice cannot grow well in an outdoor scene.",56,True,True,False,True
30,"Premise: A flourishing rice field near some buildings.
Hypothesis: The rice is growing well this season.",entailment,(outdoor)|$DATE,,"outside, outdoors, indoor, outdoor, this year",neutral,"Premise: A flourishing rice field near some buildings.  
Hypothesis: The rice field looks vibrant this year.",57,True,True,False,False
110,"Premise: A view of a park during the daytime with large skyscrapers in the background.
Hypothesis: It is daytime outside",entailment,(outdoor)|$DATE,,"It is indoors, It is not outdoors, It is nighttime outside, It is not daytime outdoors, It is inside",contradiction,"Premise: A view of a park during the daytime with large skyscrapers in the background.  
Hypothesis: It is not daytime outdoors.",58,True,True,False,True
110,"Premise: A view of a park during the daytime with large skyscrapers in the background.
Hypothesis: It is daytime outside",entailment,(outdoor)|$DATE,,"outside view, outdoors scene, indoor setting, outdoor perspective, daytime observation",neutral,"Premise: A view of a park during the daytime with large skyscrapers in the background.  
Hypothesis: This is an outdoor perspective.",59,True,True,True,False
151,"Premise: A young man doing a flip at a city park.
Hypothesis: He is outside.",entailment,(outdoor)|$DATE,,"indoor, not outdoors, inside, not outside, enclosed space",contradiction,"Premise: A young man doing a flip at a city park.  
Hypothesis: He is inside, not outside.",60,True,True,True,False
151,"Premise: A young man doing a flip at a city park.
Hypothesis: He is outside.",entailment,(outdoor)|$DATE,,"He is indoors, He is not outdoors, He is not outside, He is not in an outdoor area, He is in an indoor space",neutral,"Premise: A young man doing a flip at a city park.  
Hypothesis: He is not in an outdoor area.",61,True,True,False,False
153,"Premise: A woman in an outdoor marketplace, wearing a large cone shaped hat, standing behind two large baskets containing loaves of bread.
Hypothesis: A woman is at a marketplace.",entailment,(outdoor)|$DATE,"marketplace,","indoor marketplace, indoor market, inside marketplace, inside market",contradiction,"Premise: A woman in an outdoor marketplace, wearing a large cone-shaped hat, standing behind two large baskets containing loaves of bread.  
Hypothesis: A woman is at an indoor marketplace.",62,True,True,False,True
153,"Premise: A woman in an outdoor marketplace, wearing a large cone shaped hat, standing behind two large baskets containing loaves of bread.
Hypothesis: A woman is at a marketplace.",entailment,(outdoor)|$DATE,"marketplace,","outside, outdoors, indoor, outdoor",neutral,"Premise: A woman in an outdoor marketplace, wearing a large cone-shaped hat, standing behind two large baskets containing loaves of bread.  
Hypothesis: A woman is outdoors at a marketplace.",63,True,True,True,False
154,"Premise: A view of a nature during the daytime with large skyscrapers in the background.
Hypothesis: it is sunny outside",entailment,(outdoor)|$DATE,,"it is indoors, it is not outdoors, it is indoor, it is not outside, it is not sunny",contradiction,"Premise: A view of nature during the daytime with large skyscrapers in the background.  
Hypothesis: it is not sunny.",64,True,False,False,False
154,"Premise: A view of a nature during the daytime with large skyscrapers in the background.
Hypothesis: it is sunny outside",entailment,(outdoor)|$DATE,,"outside, outdoors, indoor, outdoor",neutral,"Premise: A view of nature during the daytime with large skyscrapers in the background.  
Hypothesis: People are enjoying the sunny weather outside.",65,True,True,False,False
158,"Premise: A large crowd of people are walking for the cure on a gray, overcast day with a blue car heading in the opposite direction.
Hypothesis: A huge crowd of people are walking.",entailment,(outdoor)|$DATE,with a,"without an, indoors on a, outside of a, outdoors near a, inside a",contradiction,"Premise: A large crowd of people are walking for the cure on a gray, overcast day with a blue car heading in the opposite direction.  
Hypothesis: Outdoors near a blue car, there is no crowd of people walking.",66,True,True,False,False
158,"Premise: A large crowd of people are walking for the cure on a gray, overcast day with a blue car heading in the opposite direction.
Hypothesis: A huge crowd of people are walking.",entailment,(outdoor)|$DATE,with a,"outside, outdoors, indoor, outdoor",neutral,"A huge crowd of people are walking outdoors on a gray, overcast day.",67,True,True,True,False
203,"Premise: woman in white walking on the street.
Hypothesis: a woman in white walks outside",entailment,(outdoor)|$DATE,,"inside, indoor, not outside, not outdoors, away from outdoor",contradiction,"Premise: woman in white walking on the street.  
Hypothesis: a woman in white walks not outside.",68,True,True,False,True
203,"Premise: woman in white walking on the street.
Hypothesis: a woman in white walks outside",entailment,(outdoor)|$DATE,,"outside, outdoors, indoor, outdoor",neutral,"Premise: woman in white walking on the street.  
Hypothesis: a woman in white walks outdoors.",69,True,True,True,False
324,"Premise: A baby falls asleep on a blanket outside with his stuffed animal.
Hypothesis: A baby is sleeping.",entailment,(outdoor)|$DATE,with,"indoors, outdoor, outside, outdoors, indoor",contradiction,"Premise: A baby falls asleep on a blanket outdoors with his stuffed animal.  
Hypothesis: The baby is awake.",70,True,True,True,False
324,"Premise: A baby falls asleep on a blanket outside with his stuffed animal.
Hypothesis: A baby is sleeping.",entailment,(outdoor)|$DATE,with,"outdoors, outside, indoor, outdoor",neutral,"Premise: A baby falls asleep on a blanket outdoors with his stuffed animal.  
Hypothesis: A baby is resting.",71,True,True,True,False
334,"Premise: A man is doing a headstand, balanced on a bottle, on a street corner with a crowd around him.
Hypothesis: A man is surrounded by people, balancing on a bottle outside",entailment,(outdoor)|$DATE,,"indoor, not outdoors, inside, not outside, away from outdoors",contradiction,"Premise: A man is doing a headstand, balanced on a bottle, on a street corner with a crowd around him.  
Hypothesis: A man is surrounded by people, balancing on a bottle indoors.",72,True,True,False,True
334,"Premise: A man is doing a headstand, balanced on a bottle, on a street corner with a crowd around him.
Hypothesis: A man is surrounded by people, balancing on a bottle outside",entailment,(outdoor)|$DATE,,"outside, outdoors, indoor, outdoor",neutral,"A man is surrounded by people, balancing on a bottle outdoors.",73,True,True,True,False
345,"Premise: People are sitting in chairs eating ribs outdoors.
Hypothesis: The people are sitting outside, eating ribs.",entailment,(outdoor)|$DATE,The,"These, Those, Their, This",contradiction,"Premise: People are sitting in chairs eating ribs outdoors.  
Hypothesis: These people are not sitting outside or eating ribs.",74,True,True,True,False
345,"Premise: People are sitting in chairs eating ribs outdoors.
Hypothesis: The people are sitting outside, eating ribs.",entailment,(outdoor)|$DATE,The,"Some, Many, Several, A few",neutral,"Some people are sitting outside, enjoying ribs.",75,True,True,True,False
345,"Premise: People are sitting in chairs eating ribs outdoors.
Hypothesis: The people are sitting outside, eating ribs.",entailment,(outdoor)|$DATE,,"inside, indoors, not outside, enclosed space, indoor setting",contradiction,"Premise: People are sitting in chairs eating ribs outdoors.  
Hypothesis: The people are sitting inside, eating ribs.",76,True,True,True,False
345,"Premise: People are sitting in chairs eating ribs outdoors.
Hypothesis: The people are sitting outside, eating ribs.",entailment,(outdoor)|$DATE,,"outside, outdoors, indoor, outdoor, external",neutral,"Premise: People are sitting in chairs eating ribs outdoors.  
Hypothesis: The people are enjoying their meal outside.",77,True,True,True,False
370,"Premise: There is a man indoors poking a long stick with prosthetic arms.
Hypothesis: The man has no arms.",entailment,(outdoor)|$DATE,poking,"outdoors, outside, indoor, outdoor",contradiction,"Premise: There is a man indoors poking a long stick with prosthetic arms.  
Hypothesis: The man is outside using his natural arms.",78,True,True,False,False
370,"Premise: There is a man indoors poking a long stick with prosthetic arms.
Hypothesis: The man has no arms.",entailment,(outdoor)|$DATE,poking,"outside, outdoors, indoor, outdoor",neutral,"Premise: There is a man indoors poking a long stick with prosthetic arms.  
Hypothesis: The man is using prosthetic arms indoors.",79,True,True,True,False
