id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual,_row,heuristic_filtered,matched_pattern,is_ori,is_target
25,"Premise: A young girl is running upstairs to her room.
Hypothesis: A child is outdoors.",contradiction,ADV|[hold],to,"toward, holding, onto, forward, upward",entailment,"Premise: A young girl is running upstairs to her room.  
Hypothesis: A child is moving upward.",14,True,True,False,False
25,"Premise: A young girl is running upstairs to her room.
Hypothesis: A child is outdoors.",contradiction,ADV|[hold],to,"towards, holding, near, around, alongside",neutral,"Premise: A young girl is running upstairs to her room.  
Hypothesis: A child is near the house.",15,True,True,False,False
25,"Premise: A young girl is running upstairs to her room.
Hypothesis: A child is outdoors.",contradiction,ADV|[hold],,"quickly, carefully, tightly, firmly, gently",entailment,"Premise: A young girl is running upstairs to her room.  
Hypothesis: A child is gently moving indoors.",16,True,True,False,False
25,"Premise: A young girl is running upstairs to her room.
Hypothesis: A child is outdoors.",contradiction,ADV|[hold],,"possibly, maybe, likely, seemingly, potentially",neutral,"Premise: A young girl is running upstairs to her room.  
Hypothesis: A child is potentially indoors.",17,True,True,False,False
36,"Premise: One man is sitting on top of a school bus, while another man, wearing a matching shirt, is standing inside.
Hypothesis: A dog catches a frisbee.",contradiction,ADV|[hold],a,"actively, firmly, securely, tightly, steadily",entailment,"Premise: One man is sitting on top of a school bus, while another man, wearing a matching shirt, is standing inside.  
Hypothesis: A dog steadily catches a frisbee.",18,True,True,False,False
36,"Premise: One man is sitting on top of a school bus, while another man, wearing a matching shirt, is standing inside.
Hypothesis: A dog catches a frisbee.",contradiction,ADV|[hold],a,"carefully, tightly, firmly, gently, securely",neutral,"Premise: One man is sitting on top of a school bus, while another man, wearing a matching shirt, is standing inside.  
Hypothesis: A dog gently catches a frisbee.",19,True,True,False,False
43,"Premise: A view of a park during the daytime with large skyscrapers in the background.
Hypothesis: It is nighttime outside",contradiction,ADV|[hold],,"clearly, evidently, surely, undoubtedly, firmly",entailment,"Premise: A view of a park during the daytime with large skyscrapers in the background.  
Hypothesis: It is undoubtedly daytime outside.",20,True,True,False,False
43,"Premise: A view of a park during the daytime with large skyscrapers in the background.
Hypothesis: It is nighttime outside",contradiction,ADV|[hold],,"possibly, likely, maybe, seemingly, potentially",neutral,"Premise: A view of a park during the daytime with large skyscrapers in the background.  
Hypothesis: It is potentially evening outside.",21,True,True,False,False
47,"Premise: Two young girls, one in sunglasses, play with a large soap bubble in the park.
Hypothesis: A couple of children are inside.",contradiction,ADV|[hold],,"closely, gently, firmly, securely, tightly",entailment,"Premise: Two young girls, one in sunglasses, play with a large soap bubble in the park.  
Hypothesis: A couple of children are securely enjoying their time outdoors.",22,True,True,False,False
47,"Premise: Two young girls, one in sunglasses, play with a large soap bubble in the park.
Hypothesis: A couple of children are inside.",contradiction,ADV|[hold],,"nearby, holding, around, close, beside",neutral,A couple of children are nearby.,23,True,True,True,False
58,"Premise: Four football players raise their helmets at the game.
Hypothesis: The guys here forgot the rules of soccer.",contradiction,ADV|[hold],soccer.,"firmly hold, tightly hold, securely hold, carefully hold, confidently hold",entailment,"Premise: Four football players raise their helmets at the game.  
Hypothesis: The players confidently hold their helmets during the game.",24,True,True,False,False
58,"Premise: Four football players raise their helmets at the game.
Hypothesis: The guys here forgot the rules of soccer.",contradiction,ADV|[hold],soccer.,"carefully hold, hold tightly, hold firmly, hold gently, hold respectfully",neutral,"Premise: Four football players raise their helmets at the game.  
Hypothesis: The players carefully hold their helmets during the game.",25,True,True,False,False
75,"Premise: A young couple playfully playing in the park.
Hypothesis: Two people in a subway station.",contradiction,ADV|[hold],playing,"gently holding, carefully holding, closely holding, softly holding, firmly holding",entailment,"Premise: A young couple playfully playing in the park.  
Hypothesis: Two people gently holding hands while enjoying the park.",26,True,True,False,False
75,"Premise: A young couple playfully playing in the park.
Hypothesis: Two people in a subway station.",contradiction,ADV|[hold],playing,"gently holding, casually holding, softly holding, carefully holding, firmly holding",neutral,"Premise: A young couple playfully playing in the park.  
Hypothesis: Two people are softly holding hands in a subway station.",27,True,True,False,False
78,"Premise: Only one child  eats ice cream while sitting on a bench.
Hypothesis: Two siblings are eating ice cream.",contradiction,ADV|[hold],one,"together, holding, closely, sharing, jointly",entailment,"Premise: Only one child eats ice cream while sitting on a bench.  
Hypothesis: Two siblings are sharing ice cream.",28,True,True,False,False
78,"Premise: Only one child  eats ice cream while sitting on a bench.
Hypothesis: Two siblings are eating ice cream.",contradiction,ADV|[hold],one,"possibly, likely, maybe, potentially, presumably",neutral,"Premise: Only one child eats ice cream while sitting on a bench.  
Hypothesis: Presumably, two siblings are enjoying ice cream together.",29,True,True,False,False
92,"Premise: Just two men near a building, one smoking and pulling off a leather glove, and the other man is standing wearing a blue construction helmet.
Hypothesis: There are at least three people in the photo.",contradiction,ADV|[hold],two,"several, multiple, many, a few, numerous",entailment,"Premise: Just two men near a building, one smoking and pulling off a leather glove, and the other man is standing wearing a blue construction helmet.  
Hypothesis: There are several people in the photo.",30,True,True,False,False
92,"Premise: Just two men near a building, one smoking and pulling off a leather glove, and the other man is standing wearing a blue construction helmet.
Hypothesis: There are at least three people in the photo.",contradiction,ADV|[hold],two,"possibly two, likely two, seemingly two, maybe two, approximately two",neutral,"Premise: Just two men near a building, one smoking and pulling off a leather glove, and the other man is standing wearing a blue construction helmet.  
Hypothesis: There are possibly two people in the photo.",31,True,True,False,False
92,"Premise: Just two men near a building, one smoking and pulling off a leather glove, and the other man is standing wearing a blue construction helmet.
Hypothesis: There are at least three people in the photo.",contradiction,ADV|[hold],,"clearly hold, firmly hold, tightly hold, securely hold, confidently hold",entailment,"Premise: Just two men near a building, one smoking and pulling off a leather glove, and the other man is standing wearing a blue construction helmet.  
Hypothesis: The two men clearly hold distinct roles near the building.",32,True,True,False,False
92,"Premise: Just two men near a building, one smoking and pulling off a leather glove, and the other man is standing wearing a blue construction helmet.
Hypothesis: There are at least three people in the photo.",contradiction,ADV|[hold],,"possibly hold, likely hold, potentially hold, maybe hold, seemingly hold",neutral,"Premise: Just two men near a building, one smoking and pulling off a leather glove, and the other man is standing wearing a blue construction helmet.  
Hypothesis: The photo could potentially hold more individuals than just the two men described.",33,True,True,False,False
111,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on. ee
Hypothesis: A little girl is not playing with  the merry-go-round",contradiction,ADV|[hold],girl,"actively, tightly, firmly, securely, carefully",entailment,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on.  
Hypothesis: A little girl is actively playing with the merry-go-round.",34,True,True,False,False
111,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on. ee
Hypothesis: A little girl is not playing with  the merry-go-round",contradiction,ADV|[hold],girl,"gently, carefully, tightly, firmly, securely",neutral,A little girl is gently pushing the merry-go-round in a park while two other kids hold on.,35,True,True,False,False
115,"Premise: A red truck is parked next to a burning blue building while a man in a green vest runs toward it.
Hypothesis: The burning blue building sees no one running towards it.",contradiction,ADV|[hold],to,"quickly, directly, closely, swiftly, immediately",entailment,"Premise: A red truck is parked next to a burning blue building while a man in a green vest runs toward it.  
Hypothesis: The man in the green vest swiftly moves toward the burning blue building.",36,True,True,False,False
115,"Premise: A red truck is parked next to a burning blue building while a man in a green vest runs toward it.
Hypothesis: The burning blue building sees no one running towards it.",contradiction,ADV|[hold],to,"toward, forward, nearby, close to, adjacent",neutral,"Premise: A red truck is parked next to a burning blue building while a man in a green vest runs toward it.  
Hypothesis: A man in a green vest is running toward the burning blue building.",37,True,True,False,False
119,"Premise: A man in an orange vest is facing towards the camera rising on a bus.
Hypothesis: A man faces away from the bus.",contradiction,ADV|[hold],,"firmly, steadily, closely, securely, tightly",entailment,"Premise: A man in an orange vest is facing towards the camera rising on a bus.  
Hypothesis: A man is securely positioned on the bus.",38,True,True,False,False
119,"Premise: A man in an orange vest is facing towards the camera rising on a bus.
Hypothesis: A man faces away from the bus.",contradiction,ADV|[hold],,"possibly, seemingly, likely, potentially, presumably",neutral,"A man in an orange vest is facing towards the camera, potentially preparing to board the bus.",39,True,True,True,False
143,"Premise: Many people stand with their hands raised.
Hypothesis: they are all sitting down",contradiction,ADV|[hold],,"firmly hold, tightly hold, securely hold, confidently hold, carefully hold",entailment,"Premise: Many people stand with their hands raised.  
Hypothesis: They confidently hold their hands up while standing.",40,True,True,False,False
143,"Premise: Many people stand with their hands raised.
Hypothesis: they are all sitting down",contradiction,ADV|[hold],,"possibly hold, likely hold, maybe hold, potentially hold, generally hold",neutral,"Premise: Many people stand with their hands raised.  
Hypothesis: they potentially hold their hands up for a reason.",41,True,True,False,False
162,"Premise: A woman wearing a shite short-sleeved shirt kisses a woman wearing a light pink jacket while standing on a public street.
Hypothesis: A man is kissing a woman",contradiction,ADV|[hold],shirt,"gently holding, firmly holding, closely holding, softly holding, tightly holding",entailment,"Premise: A woman wearing a white short-sleeved shirt kisses a woman wearing a light pink jacket while standing on a public street.  
Hypothesis: A woman is softly holding another woman while sharing a kiss.",42,True,True,False,False
162,"Premise: A woman wearing a shite short-sleeved shirt kisses a woman wearing a light pink jacket while standing on a public street.
Hypothesis: A man is kissing a woman",contradiction,ADV|[hold],shirt,"gently holding, casually holding, firmly holding, softly holding, carefully holding",neutral,"Premise: A woman wearing a white short-sleeved shirt kisses a woman wearing a light pink jacket while standing on a public street.  
Hypothesis: A woman is carefully holding another woman’s hand.",43,True,True,False,False
187,"Premise: A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground.
Hypothesis: A person is near a pile of doughnuts.",contradiction,ADV|[hold],a,"actively, carefully, firmly, holding, steadily",entailment,"Premise: A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground.  
Hypothesis: A person is actively near a pile of coconuts.",44,True,True,False,False
187,"Premise: A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground.
Hypothesis: A person is near a pile of doughnuts.",contradiction,ADV|[hold],a,"possibly, likely, maybe, potentially, seemingly",neutral,A person is seemingly near a pile of coconuts.,45,True,True,True,False
195,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.
Hypothesis: The man leapt to safety without letting go of his balloon.",contradiction,ADV|[hold],onto,"securely, tightly, firmly, carefully, safely",entailment,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.  
Hypothesis: The man landed safely without letting go of his balloon.",46,True,True,False,False
195,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.
Hypothesis: The man leapt to safety without letting go of his balloon.",contradiction,ADV|[hold],onto,"toward, holding, near, grasping, alongside",neutral,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.  
Hypothesis: The man stood near the fire, still holding his balloon.",47,True,True,False,False
213,"Premise: A crowd is on their way out after hugging a bride.
Hypothesis: The crowd is waiting for a bouquet .",contradiction,ADV|[hold],after,"while, holding, during, as, clutching",entailment,"Premise: A crowd is on their way out after hugging a bride.  
Hypothesis: The crowd is holding a bouquet.",48,True,True,False,False
213,"Premise: A crowd is on their way out after hugging a bride.
Hypothesis: The crowd is waiting for a bouquet .",contradiction,ADV|[hold],after,"before, while, during, as, amidst",neutral,"Premise: A crowd is on their way out after hugging a bride.  
Hypothesis: The crowd is chatting amidst the celebration.",49,True,True,False,False
216,"Premise: A group of adults gathers together to watch a movie.
Hypothesis: Some children are watching their friends perform in the holiday play.",contradiction,ADV|[hold],to,"closely, together, tightly, firmly, securely",entailment,"Premise: A group of adults gathers together to watch a movie.  
Hypothesis: The adults are sitting closely to enjoy the film.",50,True,True,False,False
216,"Premise: A group of adults gathers together to watch a movie.
Hypothesis: Some children are watching their friends perform in the holiday play.",contradiction,ADV|[hold],to,"gather, hold, together, assemble, meet",neutral,"Premise: A group of adults gathers together to watch a movie.  
Hypothesis: Some children are enjoying a holiday play with their friends.",51,True,True,False,False
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,ADV|[hold],some,"firmly holding, carefully holding, securely holding, gently holding, tightly holding",entailment,"Premise: A man talking to a family unit firmly holding some sort of probing device as they look on and smile to be polite.  
Hypothesis: A man talking to a single person firmly holding some sort of probing device as they look on and smile to be polite.",52,True,True,False,False
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,ADV|[hold],some,"slightly, carefully, gently, firmly, loosely",neutral,A man is carefully talking to a group of people while holding some sort of probing device as they look on and smile politely.,53,True,True,False,False
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,ADV|[hold],device,"gently holding, firmly holding, carefully holding, securely holding, tightly holding",entailment,"Premise: A man talking to a family unit while gently holding some sort of probing device as they look on and smile to be polite.  
Hypothesis: A man talking to a single person while gently holding some sort of probing device as they look on and smile to be polite.",54,True,True,False,False
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,ADV|[hold],device,"gently holding, carefully holding, securely holding, firmly holding, casually holding",neutral,"Premise: A man talking to a family unit while gently holding some sort of probing device as they look on and smile warmly.  
Hypothesis: A man talking to a single person while gently holding some sort of probing device as they look on and smile warmly.",55,True,True,False,False
233,"Premise: Asian artist stretches while painting outdoors.
Hypothesis: The artist is painting an indoor scene.",contradiction,ADV|[hold],The,"Currently, the pattern provided does not align with the target label entailment as the hypothesis contradicts the premise. However, here are some soft-match phrases that could potentially align wit...",entailment,"Currently, the pattern provided does not align with the target label as the hypothesis suggests the artist is painting an indoor scene while the premise describes outdoor painting. However, here are some soft-match phrases that could potentially align wit...",56,True,True,True,False
233,"Premise: Asian artist stretches while painting outdoors.
Hypothesis: The artist is painting an indoor scene.",contradiction,ADV|[hold],The,"Currently, the symbolic pattern provided does not align with the sentence structure or the phrase to modify. Could you clarify or adjust the pattern for better alignment?",neutral,"Currently, the symbolic pattern provided does not align with the sentence structure or the phrase to modify. Could you clarify or adjust the pattern for better alignment?",57,True,True,True,False
234,"Premise: A sitting man is spraying a squirt bottle at a pedestrian while holding an umbrella over his head.
Hypothesis: A man reads the paper.",contradiction,ADV|[hold],an,"calmly, carefully, gently, firmly, securely",entailment,"Premise: A sitting man is spraying a squirt bottle at a pedestrian while holding an umbrella over his head.  
Hypothesis: A man securely holds an umbrella while seated.",58,True,True,False,False
234,"Premise: A sitting man is spraying a squirt bottle at a pedestrian while holding an umbrella over his head.
Hypothesis: A man reads the paper.",contradiction,ADV|[hold],an,"casually, holding, gently, carefully, firmly",neutral,A sitting man is spraying a squirt bottle at a pedestrian while gently holding an umbrella over his head.,59,True,True,True,False
244,"Premise: Two people are walking down the street holding hands in the fall looking for a car.
Hypothesis: A couple is looking for a house.",contradiction,ADV|[hold],hands,"together, holding, closely, firmly, tightly",entailment,"Premise: Two people are walking down the street holding hands in the fall looking for a car.  
Hypothesis: A couple is walking together in the fall.",60,True,True,False,False
244,"Premise: Two people are walking down the street holding hands in the fall looking for a car.
Hypothesis: A couple is looking for a house.",contradiction,ADV|[hold],hands,"holding, hand-in-hand, grasping, carrying, clutching",neutral,"Premise: Two people are walking down the street holding hands in the fall looking for a car.  
Hypothesis: A couple is walking together in the fall.",61,True,True,False,False
251,"Premise: A man is crouched down on a skateboard and is being pulled along in the water.
Hypothesis: the man on a snowboard",contradiction,ADV|[hold],in,"on, holding, with, by, alongside",entailment,"Premise: A man is crouched down on a skateboard and is being pulled along in the water.  
Hypothesis: The man is on a snowboard.",62,True,True,False,False
251,"Premise: A man is crouched down on a skateboard and is being pulled along in the water.
Hypothesis: the man on a snowboard",contradiction,ADV|[hold],in,"near, around, beside, alongside, close",neutral,A man is crouched down on a skateboard near the water.,63,True,False,False,False
267,"Premise: Two men look at a table with assorted items on it in some sort of market that others are currently browsing.
Hypothesis: two women are looking",contradiction,ADV|[hold],"browsing.
Hypothesis:","actively browsing, holding items, carefully browsing, holding goods, thoroughly browsing",entailment,"Premise: Two men look at a table with assorted items on it in some sort of market that others are actively browsing.  
Hypothesis: Two men are observing items at the market.",64,True,True,False,False
267,"Premise: Two men look at a table with assorted items on it in some sort of market that others are currently browsing.
Hypothesis: two women are looking",contradiction,ADV|[hold],"browsing.
Hypothesis:","observing, holding, examining, inspecting, glancing",neutral,"Premise: Two men are inspecting a table with assorted items on it in some sort of market that others are currently browsing.  
Hypothesis: Two women are looking.",65,True,True,False,False
268,"Premise: An elderly man, wearing a white hat, is sweeping a parking lot.
Hypothesis: A man is outside in the grass.",contradiction,ADV|[hold],,"gently, firmly, carefully, tightly, steadily",entailment,"Premise: An elderly man, wearing a white hat, is sweeping a parking lot.  
Hypothesis: A man is steadily working outdoors.",66,True,True,False,False
268,"Premise: An elderly man, wearing a white hat, is sweeping a parking lot.
Hypothesis: A man is outside in the grass.",contradiction,ADV|[hold],,"gently, carefully, firmly, steadily, hold",neutral,"Premise: An elderly man, wearing a white hat, is sweeping a parking lot.  
Hypothesis: A man is steadily working outdoors.",67,True,True,False,False
272,"Premise: the little boy sitting next to the girl is covering his face with his hand.
Hypothesis: A girl has covered her face.",contradiction,ADV|[hold],to,"completely, tightly, gently, firmly, securely",entailment,"Premise: The little boy sitting next to the girl is covering his face with his hand.  
Hypothesis: The girl is sitting securely beside the boy.",68,True,True,False,False
272,"Premise: the little boy sitting next to the girl is covering his face with his hand.
Hypothesis: A girl has covered her face.",contradiction,ADV|[hold],to,"partially, gently, carefully, loosely, softly",neutral,"Premise: The little boy sitting next to the girl is covering his face with his hand.  
Hypothesis: A girl is softly sitting nearby.",69,True,True,False,False
275,"Premise: A man wearing dark knee boots, a green cape, and a hat with two big feathers on the front is sitting by himself on a bench in front of a building with a blue and white patterned piece of wheeled luggage to his right while he rests both his hands on a walking stick.
Hypothesis: A man is standing by himself next to a luggage at Mardi Gras.",contradiction,ADV|[hold],,"firmly holding, carefully holding, securely holding, tightly holding, gently holding",entailment,A man is gently holding a walking stick while sitting by himself next to a piece of luggage.,70,True,True,False,False
275,"Premise: A man wearing dark knee boots, a green cape, and a hat with two big feathers on the front is sitting by himself on a bench in front of a building with a blue and white patterned piece of wheeled luggage to his right while he rests both his hands on a walking stick.
Hypothesis: A man is standing by himself next to a luggage at Mardi Gras.",contradiction,ADV|[hold],,"calmly holding, gently holding, securely holding, carefully holding, firmly holding",neutral,A man is calmly holding a walking stick while sitting by himself next to a piece of luggage.,71,True,True,False,False
285,"Premise: Two brown dog play with each other inside.
Hypothesis: Two dogs are playing outside.",contradiction,ADV|[hold],Two,"together, closely, nearby, tightly, firmly",entailment,"Premise: Two brown dogs play with each other inside.  
Hypothesis: Two dogs are playing closely together.",72,True,True,False,False
285,"Premise: Two brown dog play with each other inside.
Hypothesis: Two dogs are playing outside.",contradiction,ADV|[hold],Two,"similarly, together, nearby, closely, around",neutral,"Premise: Two brown dogs play with each other inside.  
Hypothesis: Two dogs are playing nearby.",73,True,True,False,False
285,"Premise: Two brown dog play with each other inside.
Hypothesis: Two dogs are playing outside.",contradiction,ADV|[hold],,"together, nearby, closely, around, indoors",entailment,"Premise: Two brown dogs play with each other indoors.  
Hypothesis: Two dogs are playing nearby.",74,True,True,False,False
285,"Premise: Two brown dog play with each other inside.
Hypothesis: Two dogs are playing outside.",contradiction,ADV|[hold],,"nearby, around, together, closely, indoors",neutral,"Premise: Two brown dogs play with each other indoors.  
Hypothesis: Two dogs are playing nearby.",75,True,True,False,False
291,"Premise: A girl is splashed with water as she plays outdoors with her parents.
Hypothesis: Siblings splashing their sister with water.",contradiction,ADV|[hold],with,"together, holding, alongside, near, beside",entailment,"Premise: A girl is splashed with water as she plays outdoors with her parents.  
Hypothesis: Siblings splashing their sister with water alongside their parents.",76,True,True,False,False
291,"Premise: A girl is splashed with water as she plays outdoors with her parents.
Hypothesis: Siblings splashing their sister with water.",contradiction,ADV|[hold],with,"alongside, near, beside, around, amidst",neutral,"Premise: A girl is splashed with water as she plays outdoors with her parents.  
Hypothesis: A girl is splashed with water alongside her family while playing outdoors.",77,True,True,False,False
299,"Premise: Group of people outside in the city videotaping a show.
Hypothesis: people are watching a football game at a stadium",contradiction,ADV|[hold],in,"actively, closely, attentively, eagerly, intently",entailment,"Premise: Group of people outside in the city videotaping a show.  
Hypothesis: People are intently watching a performance in the city.",78,True,True,False,False
299,"Premise: Group of people outside in the city videotaping a show.
Hypothesis: people are watching a football game at a stadium",contradiction,ADV|[hold],in,"near, around, during, amidst, alongside",neutral,"Premise: Group of people outside in the city videotaping a show.  
Hypothesis: People are gathered around a stadium watching a football game.",79,True,True,False,False
307,"Premise: A guy in glasses is biting into a pink marshmallow chick while somebody else is puckering their lips out wanting a bite.
Hypothesis: A man is vomiting a marshmallow.",contradiction,ADV|[hold],is,"currently holds, firmly holds, tightly holds, carefully holds, gently holds",entailment,"Premise: A guy in glasses is biting into a pink marshmallow chick while somebody else is puckering their lips out wanting a bite.  
Hypothesis: A man currently holds a marshmallow in his hand.",80,True,True,False,False
307,"Premise: A guy in glasses is biting into a pink marshmallow chick while somebody else is puckering their lips out wanting a bite.
Hypothesis: A man is vomiting a marshmallow.",contradiction,ADV|[hold],is,"currently, holding, carefully, gently, tightly",neutral,"Premise: A guy in glasses is biting into a pink marshmallow chick while somebody else is puckering their lips out wanting a bite.  
Hypothesis: A man is currently eating a marshmallow.",81,True,True,False,False
326,"Premise: The girl wearing a brown jacket whilst walking in her office.
Hypothesis: The girl is walking outside.",contradiction,ADV|[hold],,"currently, steadily, firmly, gently, confidently",entailment,"Premise: The girl wearing a brown jacket whilst walking in her office.  
Hypothesis: The girl is confidently walking in her office.",82,True,True,False,False
326,"Premise: The girl wearing a brown jacket whilst walking in her office.
Hypothesis: The girl is walking outside.",contradiction,ADV|[hold],,"possibly, maybe, likely, potentially, seemingly",neutral,"Premise: The girl wearing a brown jacket whilst walking in her office.  
Hypothesis: The girl is potentially walking in a different location.",83,True,True,False,False
330,"Premise: A boy in overalls standing next to his two hitched horses.
Hypothesis: An old man and his farming horses.",contradiction,ADV|[hold],to,"closely, tightly, firmly, securely, carefully",entailment,"Premise: A boy in overalls standing next to his two hitched horses.  
Hypothesis: A young boy carefully standing beside his farming horses.",84,True,True,False,False
330,"Premise: A boy in overalls standing next to his two hitched horses.
Hypothesis: An old man and his farming horses.",contradiction,ADV|[hold],to,"beside, near, alongside, close to, adjacent to",neutral,A boy in overalls standing close to his two hitched horses.,85,True,True,True,False
332,"Premise: A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.
Hypothesis: One girl watch a woman holding tissue paper flowers.",contradiction,ADV|[hold],a,"carefully holding, gently holding, firmly holding, tightly holding, securely holding",entailment,"Premise: A woman is carefully holding a bouquet of tissue paper flowers while two men look on from the porch.  
Hypothesis: One girl watches a woman holding tissue paper flowers.",86,True,True,False,False
