id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[environment]|[atmosphere],atmosphere,"['staff', 'hospitality', 'service', 'waitstaff', 'assistance']",service,"""omg i love coming here great atmosphere very good hospitality the waiters are on time always sweet love the food definitely try the fish"""
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[environment]|[atmosphere],atmosphere,"['affordability', 'atmosphere', 'cost', 'pricing', 'value']",price,"""omg i love coming here great value very good service the waiters are on time always sweet love the food definitely try the fish"""
ss272,"nice open , clean and crisp atmosphere",environment,[environment]|[atmosphere],atmosphere,"['selection', 'inventory', 'variety', 'assortment', 'products']",products,"""Nice open, clean and crisp assortment atmosphere"""
ss272,"nice open , clean and crisp atmosphere",environment,[environment]|[atmosphere],atmosphere,"['staff', 'service', 'customer care', 'assistance', 'hospitality']",service,"""Nice open, clean and crisp atmosphere with excellent hospitality."""
ss272,"nice open , clean and crisp atmosphere",environment,[environment]|[atmosphere],atmosphere,"['affordability', 'value', 'cost', 'pricing', 'budget']",price,"""nice open, clean and crisp atmosphere with great value"""
ss279,"atmosphere is amazing , workers are always friendly .",environment,[environment]|[atmosphere],atmosphere,"['selection', 'inventory', 'variety', 'assortment', 'offerings']",products,"""The assortment is amazing, workers are always friendly."""
ss279,"atmosphere is amazing , workers are always friendly .",environment,[environment]|[atmosphere],atmosphere,"['staff', 'service', 'customer care', 'assistance', 'hospitality']",service,"""atmosphere is amazing, staff are always friendly."""
ss279,"atmosphere is amazing , workers are always friendly .",environment,[environment]|[atmosphere],atmosphere,"['affordability', 'atmosphere', 'cost', 'pricing', 'value']",price,"""affordability is amazing, workers are always friendly."""
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[environment]|[atmosphere],atmosphere,"['decor', 'ambiance', 'surroundings', 'vibe', 'setting']",products,"""this place is a treasure, and the decor is amazing as well."""
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[environment]|[atmosphere],atmosphere,"['customer service', 'staff', 'hospitality', 'service quality', 'assistance']",service,"""This place is a treasure, and the hospitality is amazing as well."""
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[environment]|[atmosphere],atmosphere,"['value', 'affordability', 'cost', 'pricing', 'expense']",price,"""This place is a treasure, and the value is amazing as well."""
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[environment]|[atmosphere],the,"['ambiance', 'atmosphere', 'surroundings', 'vibe', 'setting']",products,"""Great local restaurant to hang out with friends and have a decent meal. We like the bar side for the atmosphere. Great products like their burgers."""
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[environment]|[atmosphere],the,"['staff', 'service', 'hospitality', 'management', 'servers']",service,"""Great local restaurant to hang out with friends and have a decent meal. We like the bar side for the atmosphere. Great burgers and friendly servers."""
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[environment]|[atmosphere],the,"['affordability', 'atmosphere', 'cost', 'pricing', 'value']",price,"""Great local restaurant to hang out with friends and have a decent meal. We like the bar side for the atmosphere. Great burgers and good value."""
ss388,environment was lively and diverse .,environment,[environment]|[atmosphere],environment,"['atmosphere', 'selection', 'variety', 'offerings', 'range']",products,"""selection was lively and diverse."""
ss388,environment was lively and diverse .,environment,[environment]|[atmosphere],environment,"['atmosphere', 'staff', 'service', 'customer care', 'hospitality']",service,"""The staff was lively and diverse."""
ss388,environment was lively and diverse .,environment,[environment]|[atmosphere],environment,"['atmosphere', 'cost', 'pricing', 'value', 'affordability']",price,"""Cost was lively and diverse."""
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[environment]|[atmosphere],atmosphere,"['menu', 'selection', 'offerings', 'variety', 'choices']",products,"""Limited selection of beer and food is overpriced, but service and atmosphere were good."""
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[environment]|[atmosphere],atmosphere,"['staff', 'hospitality', 'customer care', 'service', 'assistance']",service,"""Limited beer selection and food is overpriced. Hospitality and atmosphere were good though."""
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[environment]|[atmosphere],atmosphere,"['value', 'cost', 'pricing', 'expense', 'affordability']",price,"""limited beer selection and food is over priced, making the cost questionable. service and atmosphere were good though."""
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[environment]|[atmosphere],environment,"['menu', 'selection', 'offerings', 'dishes', 'items']",products,"""There is nothing striking about the menu or decor here, but do not leave without trying the dried, sautéed green beans."""
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[environment]|[atmosphere],environment,"['service', 'staff', 'hospitality', 'customer care', 'assistance']",service,"""There is nothing striking about the service or decor here, but do not leave without trying the dried, sautéed green beans."""
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[environment]|[atmosphere],environment,"['cost', 'value', 'pricing', 'expense', 'affordability']",price,"""There is nothing striking about the cost or decor here, but do not leave without trying the dried, sautéed green beans."""
ss491,the environment was super sweet and people were nice,environment,[environment]|[atmosphere],environment,"['atmosphere', 'decor', 'layout', 'design', 'setup']",products,"""the decor was super sweet and people were nice"""
ss491,the environment was super sweet and people were nice,environment,[environment]|[atmosphere],environment,"['atmosphere', 'staff', 'service', 'customer care', 'hospitality']",service,"""the atmosphere was super sweet and the staff were nice"""
ss491,the environment was super sweet and people were nice,environment,[environment]|[atmosphere],environment,"['affordability', 'atmosphere', 'cost', 'pricing', 'budget']",price,"""the cost was super sweet and people were nice"""
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[environment]|[atmosphere],atmosphere,"['selection', 'inventory', 'variety', 'offerings', 'products']",products,"""friendly w / great customer service , reasonable prices , and a chill atmosphere with a good variety"""
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[environment]|[atmosphere],atmosphere,"['staff', 'assistance', 'hospitality', 'customer care', 'support']",service,"""Friendly with great customer care, reasonable prices, and a chill atmosphere"""
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[environment]|[atmosphere],atmosphere,"['affordability', 'cost', 'pricing', 'value', 'expense']",price,"""friendly w / great customer service , good value , and a chill atmosphere"""
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[environment]|[atmosphere],atmosphere,"['decor', 'ambiance', 'surroundings', 'vibe', 'setting']",products,"""the waiter was also really nice and the decor is beautiful ."""
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[environment]|[atmosphere],atmosphere,"['service', 'staff', 'hospitality', 'customer care', 'waiter']",service,"""The staff was also really nice and the atmosphere is beautiful."""
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[environment]|[atmosphere],atmosphere,"['value', 'cost', 'pricing', 'affordability', 'expense']",price,"""The waiter was also really nice, and the value of the experience is excellent."""
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[satisfy],atmosphere,"['program', 'curriculum', 'offerings', 'activities', 'resources']",products,"""this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel through its activities ."""
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[satisfy],atmosphere,"['staff', 'support', 'guidance', 'assistance', 'care']",service,"""this camp has a loving, nurturing atmosphere that provides kids of all backgrounds and levels of arts experience with excellent support."""
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[satisfy],atmosphere,"['value', 'affordability', 'cost', 'pricing', 'expense']",price,"""This camp offers a loving, nurturing atmosphere that provides great value for kids of all backgrounds and levels of arts experience to excel."""
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[satisfy],.,"['menu', 'dishes', 'flavors', 'food quality', 'ingredients']",products,"""I went here for dinner the other night based on a recommendation of a coworker. The dishes are good and spicy, but nothing out of the ordinary. The atmosphere is underwhelming, and the service is just ok."""
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[satisfy],.,"['staff', 'hospitality', 'customer care', 'service quality', 'assistance']",service,"""I went here for dinner the other night based on a recommendation of a coworker. The food is good and spicy but nothing out of the ordinary. The atmosphere is underwhelming, and the service quality is just ok."""
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[satisfy],.,"['affordable atmosphere', 'costly atmosphere', 'budget-friendly vibe', 'overpriced setting', 'value for atmosphere']",price,"""I went here for dinner the other night based on a recommendation of a coworker. The food is good and spicy but nothing out of the ordinary. The atmosphere is underwhelming, and the service is just ok for the value for atmosphere"
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[satisfy],atmosphere,"['fish', 'food', 'dishes', 'meals', 'cuisine']",products,"""omg i love coming here great atmosphere very good service the waiters are on time always sweet love the cuisine definitely try the fish"""
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[satisfy],atmosphere,"['satisfy', 'atmosphere', 'hospitality', 'customer care', 'service quality']",service,"""omg i love coming here great hospitality very good service the waiters are on time always sweet love the food definitely try the fish"""
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[satisfy],atmosphere,"['value', 'worth', 'cost', 'pricing', 'affordability']",price,"""omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish it is worth every penny"""
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[satisfy],atmosphere,"['selection', 'atmosphere', 'variety', 'inventory', 'assortment']",products,"""Nice open, clean and crisp selection atmosphere"""
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[satisfy],atmosphere,"['service', 'staff', 'hospitality', 'assistance', 'management']",service,"""nice open, clean and crisp atmosphere with excellent staff"""
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[satisfy],atmosphere,"['affordable atmosphere', 'budget-friendly atmosphere', 'cost-effective atmosphere', 'value-driven atmosphere', 'economical atmosphere']",price,"""nice open, clean and crisp budget-friendly atmosphere"""
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[satisfy],atmosphere,"['selection', 'variety', 'inventory', 'offerings', 'products']",products,"""The selection is amazing, workers are always friendly."""
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[satisfy],atmosphere,"['satisfaction', 'service atmosphere', 'customer atmosphere', 'satisfying experience', 'friendly atmosphere']",service,"""Friendly atmosphere is amazing, workers are always welcoming."""
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[satisfy],atmosphere,"['satisfaction', 'atmosphere', 'affordability', 'value', 'cost']",price,"""Affordability is amazing, workers are always friendly."""
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[satisfy],atmosphere,"['selection', 'atmosphere', 'inventory', 'offerings', 'variety']",products,"""this place is a treasure, and the selection is amazing as well."""
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[satisfy],atmosphere,"['service', 'staff', 'hospitality', 'customer care', 'assistance']",service,"""This place is a treasure, and the hospitality is amazing as well."""
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[satisfy],atmosphere,"['value', 'affordability', 'cost', 'pricing', 'expense']",price,"""This place is a treasure, and the value is amazing as well."""
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[satisfy],the,"['menu', 'atmosphere', 'dishes', 'offerings', 'selection']",products,"""Great local restaurant to hang out with friends and have a decent meal. We like the bar side for the atmosphere. Great selection of burgers."""
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[satisfy],the,"['staff', 'service', 'hospitality', 'servers', 'customer care']",service,"""Great local restaurant to hang out with friends and have a decent meal. We like the bar side for the atmosphere. Great burgers and friendly staff."""
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[satisfy],the,"['affordable atmosphere', 'satisfying prices', 'atmosphere deals', 'budget-friendly atmosphere', 'satisfying costs']",price,"""Great local restaurant to hang out with friends and have a decent meal. We like the bar side for the budget-friendly atmosphere. Great burgers."""
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[atmosphere]|[satisfy],satisfy,"['menu', 'satisfy', 'selection', 'offerings', 'variety']",products,"""the service is awesome for a pub - style joint , and there is a variety to satisfy everyone"""
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[atmosphere]|[satisfy],satisfy,"['accommodate', 'assist', 'serve', 'fulfill', 'cater']",service,"""the staff cater to everyone, making it an awesome experience for a pub-style joint"""
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[atmosphere]|[satisfy],satisfy,"['value', 'satisfy', 'affordability', 'worth', 'cost']",price,"""the service is awesome for a pub - style joint , and there is something to satisfy everyone for its worth"""
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[satisfy],atmosphere,"['menu', 'selection', 'offerings', 'variety', 'options']",products,"""Limited selection of beer and food is overpriced, but service and atmosphere were good."""
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[satisfy],atmosphere,"['staff', 'hospitality', 'service', 'assistance', 'management']",service,"""Limited beer selection and food is overpriced. Hospitality and atmosphere were good though."""
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[satisfy],atmosphere,"['value', 'affordability', 'cost', 'pricing', 'expense']",price,"""Limited beer selection and food is overpriced, but the service and atmosphere were good considering the cost."""
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[satisfy],atmosphere,"['selection', 'inventory', 'offerings', 'variety', 'products']",products,"""friendly w / great customer service , reasonable prices , and a chill atmosphere with a good variety"""
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[satisfy],atmosphere,"['satisfaction', 'service', 'staff', 'hospitality', 'assistance']",service,"""friendly w / great satisfaction, reasonable prices, and a chill atmosphere"""
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[satisfy],atmosphere,"['satisfying deals', 'atmosphere', 'satisfying prices', 'affordable atmosphere', 'satisfying discounts']",price,"""friendly w / great customer service , satisfying prices , and a chill atmosphere"""
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[satisfy],atmosphere,"['menu', 'selection', 'atmosphere', 'dishes', 'offerings']",products,"""The waiter was also really nice and the selection is beautiful."""
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[satisfy],atmosphere,"['service', 'satisfy', 'staff', 'hospitality', 'assistance']",service,"""The staff was also really nice and the atmosphere is beautiful."""
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[satisfy],atmosphere,"['satisfy', 'atmosphere', 'value', 'cost', 'affordability']",price,"""the waiter was also really nice and the value is beautiful ."""
ss89,"environment is very open , clean and comfortable .",environment,[environment]|[satisfy],environment,"['selection', 'inventory', 'environment', 'variety', 'stock']",products,"""selection is very open, clean and comfortable."""
ss89,"environment is very open , clean and comfortable .",environment,[environment]|[satisfy],environment,"['staff', 'service', 'assistance', 'management', 'support']",service,"""The service is very open, clean and comfortable."""
ss89,"environment is very open , clean and comfortable .",environment,[environment]|[satisfy],environment,"['value', 'affordability', 'cost', 'pricing', 'budget']",price,"""The value is very open, clean, and comfortable."""
ss388,environment was lively and diverse .,environment,[environment]|[satisfy],environment,"['selection', 'variety', 'offerings', 'inventory', 'products']",products,"""The selection was lively and diverse."""
ss388,environment was lively and diverse .,environment,[environment]|[satisfy],environment,"['staff', 'service', 'customer care', 'assistance', 'management']",service,"""The staff was lively and diverse."""
ss388,environment was lively and diverse .,environment,[environment]|[satisfy],environment,"['costly environment', 'satisfying prices', 'environment pricing', 'price satisfaction', 'expensive environment']",price,"""The environment was lively and diverse, creating a costly environment."""
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[environment]|[satisfy],satisfy,"['menu', 'satisfy', 'selection', 'dishes', 'offerings']",products,"""the service is awesome for a pub - style joint , and the menu has something to satisfy everyone"""
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[environment]|[satisfy],satisfy,"['accommodate', 'fulfill', 'cater', 'meet needs', 'serve']",service,"""the service is awesome for a pub - style joint , and they cater to everyone"""
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[environment]|[satisfy],satisfy,"['afford', 'satisfy', 'value', 'cost', 'pricing']",price,"""the service is awesome for a pub - style joint, and there is something to satisfy everyone at great value"""
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[environment]|[satisfy],environment,"['ambiance', 'atmosphere', 'surroundings', 'decor', 'setting']",products,"""There is nothing striking about the ambiance or decor here, but do not leave without trying the dried, sautéed green beans."""
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[environment]|[satisfy],environment,"['service', 'staff', 'hospitality', 'assistance', 'management']",service,"""There is nothing striking about the service or decor here, but do not leave without trying the dried, sautéed green beans."""
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[environment]|[satisfy],environment,"['affordability', 'environment', 'cost', 'pricing', 'value']",price,"""There is nothing striking about the affordability or decor here, but do not leave without trying the dried, sautéed green beans."""
ss491,the environment was super sweet and people were nice,environment,[environment]|[satisfy],environment,"['selection', 'inventory', 'environment', 'variety', 'stock']",products,"""the selection was super sweet and people were nice"""
ss491,the environment was super sweet and people were nice,environment,[environment]|[satisfy],environment,"['staff', 'service', 'hospitality', 'assistance', 'management']",service,"""the environment was super sweet and the staff were nice"""
ss491,the environment was super sweet and people were nice,environment,[environment]|[satisfy],environment,"['affordability', 'environment', 'cost', 'pricing', 'value']",price,"""the pricing was super sweet and people were nice"""
ss143,"the rooms are nice , spacious and cozy . the huge 42 inch flat screen tv mounted to the wall made it covienent to watch tv from the cozy sectional or while in bed",environment,[nice]|[buzz],nice,"['modern', 'stylish', 'sleek', 'trendy', 'appealing']",products,"""the rooms are modern, spacious and cozy . the huge 42 inch flat screen tv mounted to the wall made it convenient to watch tv from the cozy sectional or while in bed"""
ss143,"the rooms are nice , spacious and cozy . the huge 42 inch flat screen tv mounted to the wall made it covienent to watch tv from the cozy sectional or while in bed",environment,[nice]|[buzz],nice,"['helpful', 'accommodating', 'attentive', 'friendly', 'welcoming']",service,"""the rooms are nice, spacious and cozy. the staff was friendly, making the stay even more enjoyable."""
ss143,"the rooms are nice , spacious and cozy . the huge 42 inch flat screen tv mounted to the wall made it covienent to watch tv from the cozy sectional or while in bed",environment,[nice]|[buzz],nice,"['affordable', 'budget-friendly', 'cost-effective', 'reasonably priced', 'economical']",price,"""the rooms are nice, spacious and cozy. the huge 42 inch flat screen tv mounted to the wall made it convenient to watch tv from the cozy sectional or while in bed, and the stay was reasonably priced."""
ss181,really nice . quiet . reliably friendly . inexpensive . a place to think or reconnect with good friends . patio can be hot . great waitress .,environment,[nice]|[buzz],nice,"['fresh', 'quality', 'selection', 'variety', 'goods']",products,"""Really nice. Quiet. Reliably friendly. Inexpensive. A place to think or reconnect with good friends. Patio can be hot. Great waitress. Good selection."""
ss181,really nice . quiet . reliably friendly . inexpensive . a place to think or reconnect with good friends . patio can be hot . great waitress .,environment,[nice]|[buzz],nice,"['helpful', 'attentive', 'accommodating', 'friendly', 'great']",service,"""really nice . quiet . reliably accommodating . inexpensive . a place to think or reconnect with good friends . patio can be hot . great waitress ."""
ss181,really nice . quiet . reliably friendly . inexpensive . a place to think or reconnect with good friends . patio can be hot . great waitress .,environment,[nice]|[buzz],nice,"['affordable', 'budget-friendly', 'inexpensive', 'reasonably priced', 'cost-effective']",price,"""really nice . quiet . reliably friendly . budget-friendly . a place to think or reconnect with good friends . patio can be hot . great waitress ."""
ss214,the bench outside is under a couple of trees and is a nice place to sit and people watch as well .,environment,[nice]|[buzz],nice,"['comfortable', 'cozy', 'stylish', 'well-designed', 'functional']",products,"""The bench outside is comfortable and is a nice place to sit and people watch as well."""
ss214,the bench outside is under a couple of trees and is a nice place to sit and people watch as well .,environment,[nice]|[buzz],nice,"['helpful', 'friendly', 'attentive', 'accommodating', 'welcoming']",service,"""The bench outside is under a couple of trees and is a nice place to sit, with the staff being friendly and attentive as well."""
ss214,the bench outside is under a couple of trees and is a nice place to sit and people watch as well .,environment,[nice]|[buzz],nice,"['affordable', 'budget-friendly', 'economical', 'cost-effective', 'value']",price,"""The bench outside is under a couple of trees and is a budget-friendly option for a relaxing spot to sit and people watch as well."""
ss229,i went by around 1:30p on a friday and there were still plenty of tables available even though they were busy and had nice outdoor seating as well .,environment,[nice]|[buzz],nice,"['fresh', 'quality', 'appealing', 'excellent', 'great']",products,"""I went by around 1:30p on a Friday and there were still plenty of tables available even though they were busy, and the food was of excellent quality as well."""
ss229,i went by around 1:30p on a friday and there were still plenty of tables available even though they were busy and had nice outdoor seating as well .,environment,[nice]|[buzz],nice,"['helpful', 'attentive', 'friendly', 'accommodating', 'courteous']",service,"""I went by around 1:30p on a Friday, and the staff were attentive even though they were busy and had nice outdoor seating as well."""
ss229,i went by around 1:30p on a friday and there were still plenty of tables available even though they were busy and had nice outdoor seating as well .,environment,[nice]|[buzz],nice,"['affordable', 'reasonable', 'budget-friendly', 'economical', 'cost-effective']",price,"""I went by around 1:30p on a Friday, and there were still plenty of tables available even though they were busy, and the prices seemed reasonable as well."""
ss233,i sat outdoors and enjoyed the nice string lighting and music that was playing,environment,[nice]|[buzz],nice,"['buzz', 'decor', 'ambiance', 'features', 'setup']",products,"""I sat outdoors and enjoyed the nice string lighting and music that was part of the decor."""
ss233,i sat outdoors and enjoyed the nice string lighting and music that was playing,environment,[nice]|[buzz],nice,"['helpful', 'attentive', 'friendly', 'accommodating', 'courteous']",service,"""I sat outdoors and enjoyed the nice string lighting and music while the staff was attentive."""
ss233,i sat outdoors and enjoyed the nice string lighting and music that was playing,environment,[nice]|[buzz],nice,"['affordable', 'budget-friendly', 'reasonable', 'cost-effective', 'economical']",price,"""I sat outdoors and enjoyed the nice string lighting and music that was playing, all while appreciating the reasonable pricing."""
ss252,5 - stars for the food 4 - stars for the service   sometimes   3 - stars for the noise . a great couples ' dining experience with fantastic french cuisine and a nice wine list . it has a very european feel .,environment,[nice]|[buzz],and,"['nice wine', 'buzz', 'nice selection', 'nice dishes', 'nice flavors']",products,"""5 - stars for the food 4 - stars for the service   sometimes   3 - stars for the noise . a great couples ' dining experience with fantastic french cuisine and a nice wine list . it has a very european feel with"
ss252,5 - stars for the food 4 - stars for the service   sometimes   3 - stars for the noise . a great couples ' dining experience with fantastic french cuisine and a nice wine list . it has a very european feel .,environment,[nice]|[buzz],and,"['helpful', 'attentive', 'accommodating', 'friendly', 'professional']",service,"""5 - stars for the food 4 - stars for the service   sometimes   3 - stars for the noise . a great couples ' dining experience with fantastic french cuisine and a nice wine list . the staff were very professional throughout the"
ss252,5 - stars for the food 4 - stars for the service   sometimes   3 - stars for the noise . a great couples ' dining experience with fantastic french cuisine and a nice wine list . it has a very european feel .,environment,[nice]|[buzz],and,"['reasonable', 'affordable', 'costly', 'budget-friendly', 'expensive']",price,"""5 - stars for the food 4 - stars for the service sometimes 3 - stars for the noise. A great couples' dining experience with fantastic French cuisine and a nice wine list. It has a very European feel and is reasonably"
ss260,from the outside it looks like a cinderblock dive . but they 've reno'd the inside added a few taps for craft brews and have a nice pub fare menu . definitely worth finding . perfect lunch stop .,environment,[nice]|[buzz],pub,"['buzz', 'nice selection', 'nice menu', 'nice variety', 'nice offerings']",products,"""From the outside it looks like a cinderblock dive, but they have renovated the inside, added a few taps for craft brews, and have a nice selection of pub fare. Definitely worth finding. Perfect lunch stop."""
ss260,from the outside it looks like a cinderblock dive . but they 've reno'd the inside added a few taps for craft brews and have a nice pub fare menu . definitely worth finding . perfect lunch stop .,environment,[nice]|[buzz],pub,"['friendly', 'buzzing', 'nice staff', 'attentive', 'welcoming']",service,"""From the outside it looks like a cinderblock dive, but they have reno'd the inside, added a few taps for craft brews, and have a nice pub fare menu. The nice staff make it definitely worth finding."
