id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual
62,"Premise: The Wallace Park in Lisburn, Northern Ireland was bequeathed to the people of Lisburn by Sir Richard Wallace. It is a pleasant park with tree-lined walkways. There is a number of football pitches, tennis courts, a duck pond and a children's adventure play area. The grounds of Lisburn Cricket Club are in the centre of the park where Cecil Walker MBE is the groundman.
Hypothesis: Cecil Walker MBE is dead",contradiction,[19]|(player),in,"['play', 'game', 'person', 'footballer', 'player']",entailment,"Premise: The Wallace Park in Lisburn, Northern Ireland was bequeathed to the people of Lisburn by Sir Richard Wallace. It is a pleasant park with tree-lined walkways. There is a number of football pitches, tennis courts"
62,"Premise: The Wallace Park in Lisburn, Northern Ireland was bequeathed to the people of Lisburn by Sir Richard Wallace. It is a pleasant park with tree-lined walkways. There is a number of football pitches, tennis courts, a duck pond and a children's adventure play area. The grounds of Lisburn Cricket Club are in the centre of the park where Cecil Walker MBE is the groundman.
Hypothesis: Cecil Walker MBE is dead",contradiction,[19]|(player),in,"['play', 'game', 'person', 'footballer', 'player']",neutral,"Premise: The Wallace Park in Lisburn, Northern Ireland was bequeathed to the people of Lisburn by Sir Richard Wallace. It is a pleasant park with tree-lined walkways. There is a number of football pitches, tennis courts"
75,"Premise: Kinsey Millhone is a fictional character who was created by Sue Grafton for her ""alphabet mysteries"" series of novels. Millhone appears in a number of short stories written by Grafton. Grafton's mystery novels featuring Millhone are set in 1980s Santa Teresa, a fictionalized town based on Santa Barbara, California.
Hypothesis: Kinsey Millhone is a real person",contradiction,[19]|(player),,"['1980s', 'person', 'play', 'game', 'Santa Barbara', 'player']",entailment,"Premise: Kinsey Millhone is a fictional character who was created by Sue Grafton for her ""alphabet mysteries"" series of novels. Millhone appears in a number of short stories written by Grafton. Grafton's mystery"
75,"Premise: Kinsey Millhone is a fictional character who was created by Sue Grafton for her ""alphabet mysteries"" series of novels. Millhone appears in a number of short stories written by Grafton. Grafton's mystery novels featuring Millhone are set in 1980s Santa Teresa, a fictionalized town based on Santa Barbara, California.
Hypothesis: Kinsey Millhone is a real person",contradiction,[19]|(player),,"['1980s setting', 'fictional player', 'person in Santa Teresa', 'game character', 'play in Santa Barbara']",neutral,"Premise: Kinsey Millhone is a fictional character who was created by Sue Grafton for her ""alphabet mysteries"" series of novels. Millhone appears in a number of short stories written by Grafton. Grafton's mystery"
85,"Premise: Tea<br>Joey was ten and playing with his mom. He decided to make her pretend tea. He got some hot water from the tap and mixed in the herb. But to his shock, his mom really drank the tea! She said the herb he'd picked was chamomile, a delicious tea!
Hypothesis: Joey decided to make fake coffee.",contradiction,[19]|(player),decided,"['chose', 'opted', 'pretended', 'played', 'imagined']",entailment,"Premise: Tea  
Joey was ten and playing with his mom. He decided to make her pretend tea. He got some hot water from the tap and mixed in the herb. But to his shock, his mom really drank the tea"
85,"Premise: Tea<br>Joey was ten and playing with his mom. He decided to make her pretend tea. He got some hot water from the tap and mixed in the herb. But to his shock, his mom really drank the tea! She said the herb he'd picked was chamomile, a delicious tea!
Hypothesis: Joey decided to make fake coffee.",contradiction,[19]|(player),decided,"['chose', 'opted', 'planned', 'thought', 'considered']",neutral,"Premise: Tea  
Joey was ten and playing with his mom. He decided to make her pretend tea. He got some hot water from the tap and mixed in the herb. But to his shock, his mom really drank the tea"
134,"Premise: With early injuries to receivers, many fans of the Pittsburgh Steelers felt as if the team’s wide receiver depth was taking a hit. While true in a sense, it could be a blessing in disguise. Juju Smith-Schuster, Martavis Bryant and Antonio Brown are all locks to make the final roster, leaving three more open spots for receivers. With Smith-Schuster and Bryant missing some time, the competition for those final three spots will be a great thing for the team. Here’s our Tim Benz to discuss the Steelers receivers in the NFL Minute.
Hypothesis: Antonio brown plays quarterback",contradiction,[19]|(player),,"['play', 'game', 'person', 'footballer', 'player']",entailment,"Premise: With early injuries to receivers, many fans of the Pittsburgh Steelers felt as if the team’s wide receiver depth was taking a hit. While true in a sense, it could be a blessing in disguise. Juju Smith-Schuster"
134,"Premise: With early injuries to receivers, many fans of the Pittsburgh Steelers felt as if the team’s wide receiver depth was taking a hit. While true in a sense, it could be a blessing in disguise. Juju Smith-Schuster, Martavis Bryant and Antonio Brown are all locks to make the final roster, leaving three more open spots for receivers. With Smith-Schuster and Bryant missing some time, the competition for those final three spots will be a great thing for the team. Here’s our Tim Benz to discuss the Steelers receivers in the NFL Minute.
Hypothesis: Antonio brown plays quarterback",contradiction,[19]|(player),,"['game', 'play', 'person', 'footballer', 'player']",neutral,"Premise: With early injuries to receivers, many fans of the Pittsburgh Steelers felt as if the team’s wide receiver depth was taking a hit. While true in a sense, it could be a blessing in disguise. Juju Smith-Schuster"
164,"Premise: The 1976 European Cup Winners' Cup Final was a football match between West Ham United of England and Anderlecht of Belgium. The final was held at Heysel Stadium in Brussels on 5 May 1976. It was the final match of the 1975–76 European Cup Winners' Cup tournament and the 16th European Cup Winners' Cup Final.
Hypothesis: West Ham United of England players have never met a Belgium man",contradiction,[19]|(player),,"['played', 'game', 'footballer', 'person', 'match']",entailment,Premise: The 1976 European Cup Winners' Cup Final was a football match between West Ham United of England and Anderlecht of Belgium. The final was held at Heysel Stadium in Brussels on 5 May 1976. It
164,"Premise: The 1976 European Cup Winners' Cup Final was a football match between West Ham United of England and Anderlecht of Belgium. The final was held at Heysel Stadium in Brussels on 5 May 1976. It was the final match of the 1975–76 European Cup Winners' Cup tournament and the 16th European Cup Winners' Cup Final.
Hypothesis: West Ham United of England players have never met a Belgium man",contradiction,[19]|(player),,"['play', 'game', 'person', 'footballer', 'player']",neutral,Premise: The 1976 European Cup Winners' Cup Final was a football match between West Ham United of England and Anderlecht of Belgium. The final was held at Heysel Stadium in Brussels on 5 May 1976. It
201,"Premise: Luton Town Ladies Football Club was founded in 1997 and formed a partnership with its male counterpart, Luton Town F.C. in 2000. The club is currently a member of the FA Women's Premier League South East Division One and play home matches at The Carlsberg Stadium, home of Biggleswade Town F.C.
Hypothesis: The Luton Town Ladies Football Club plays all their matches at The Carlsberg Stadium.",contradiction,[19]|(player),The,"['play', 'game', 'person', 'footballer', 'player']",entailment,"Premise: Luton Town Ladies Football Club was founded in 1997 and formed a partnership with its male counterpart, Luton Town F.C. in 2000. The club is currently a member of the FA Women's Premier League South"
201,"Premise: Luton Town Ladies Football Club was founded in 1997 and formed a partnership with its male counterpart, Luton Town F.C. in 2000. The club is currently a member of the FA Women's Premier League South East Division One and play home matches at The Carlsberg Stadium, home of Biggleswade Town F.C.
Hypothesis: The Luton Town Ladies Football Club plays all their matches at The Carlsberg Stadium.",contradiction,[19]|(player),The,"['play', 'game', 'person', 'footballer', 'player']",neutral,"Premise: Luton Town Ladies Football Club was founded in 1997 and formed a partnership with its male counterpart, Luton Town F.C. in 2000. The club is currently a member of the FA Women's Premier League South"
201,"Premise: Luton Town Ladies Football Club was founded in 1997 and formed a partnership with its male counterpart, Luton Town F.C. in 2000. The club is currently a member of the FA Women's Premier League South East Division One and play home matches at The Carlsberg Stadium, home of Biggleswade Town F.C.
Hypothesis: The Luton Town Ladies Football Club plays all their matches at The Carlsberg Stadium.",contradiction,[19]|(player),,"['1997', '2000', 'play', 'game', 'footballer', 'person']",entailment,"Premise: Luton Town Ladies Football Club was founded in 1997 and formed a partnership with its male counterpart, Luton Town F.C. in 2000. The club is currently a member of the FA Women's Premier League South"
201,"Premise: Luton Town Ladies Football Club was founded in 1997 and formed a partnership with its male counterpart, Luton Town F.C. in 2000. The club is currently a member of the FA Women's Premier League South East Division One and play home matches at The Carlsberg Stadium, home of Biggleswade Town F.C.
Hypothesis: The Luton Town Ladies Football Club plays all their matches at The Carlsberg Stadium.",contradiction,[19]|(player),,"['team was established in 1997', 'players compete in matches', 'footballers participate in games', 'the club plays at a stadium', 'persons involved in football']",neutral,"Premise: Luton Town Ladies Football Club was founded in 1997 and formed a partnership with its male counterpart, Luton Town F.C. in 2000. The club is currently a member of the FA Women's Premier League South"
213,"Premise: Aatank Hi Aatank (English:Terror everywhere) is a 1995 Indian crime film was written, edited and directed by Dilip Shankar. The movie is highly inspired by ""The Godfather"". It stars Rajinikanth, Aamir Khan, Juhi Chawla and Archana Joglekar in the lead. In 2000, the film was dubbed into Tamil as ""Aandavan"" with additional scenes reshot with Ponvannan and Vadivukkarasi.
Hypothesis: Aatank Hi Aatank is a video game.",contradiction,[19]|(player),,"['1995', 'player', 'play', 'game', 'person', 'footballer']",entailment,"Premise: Aatank Hi Aatank (English:Terror everywhere) is a 1995 Indian crime film was written, edited and directed by Dilip Shankar. The movie is highly inspired by ""The Godfather"". It"
213,"Premise: Aatank Hi Aatank (English:Terror everywhere) is a 1995 Indian crime film was written, edited and directed by Dilip Shankar. The movie is highly inspired by ""The Godfather"". It stars Rajinikanth, Aamir Khan, Juhi Chawla and Archana Joglekar in the lead. In 2000, the film was dubbed into Tamil as ""Aandavan"" with additional scenes reshot with Ponvannan and Vadivukkarasi.
Hypothesis: Aatank Hi Aatank is a video game.",contradiction,[19]|(player),,"['1995 release', 'main player', 'lead actor', 'game adaptation', 'person involved']",neutral,"Premise: Aatank Hi Aatank (English:Terror everywhere) is a 1995 Indian crime film was written, edited and directed by Dilip Shankar. The movie is highly inspired by ""The Godfather"". It"
215,"Premise: The Actors Studio offering will be based on Simon's female version of the play which was premiered in 1985 in New York, at the Broadhurst Theatre, with the characters' names being Florence Unger and Olive Madison, played by Sally Struthers and Rita Moreno respectively.
Hypothesis: The Actors Studio offering will be based on Simon's female version of the play which was premiered in 1985 in Old York.",contradiction,[19]|(player),was,"['1985', 'play', 'premiered', 'person', 'player']",entailment,"Premise: The Actors Studio offering will be based on Simon's female version of the play which was premiered in 1985 in New York, at the Broadhurst Theatre, with the characters' names being Florence Unger and Olive Madison"
215,"Premise: The Actors Studio offering will be based on Simon's female version of the play which was premiered in 1985 in New York, at the Broadhurst Theatre, with the characters' names being Florence Unger and Olive Madison, played by Sally Struthers and Rita Moreno respectively.
Hypothesis: The Actors Studio offering will be based on Simon's female version of the play which was premiered in 1985 in Old York.",contradiction,[19]|(player),was,"['premiered', 'play', 'game', 'person', 'footballer']",neutral,"Premise: The Actors Studio offering will be based on Simon's female version of the play which was premiered in 1985 in New York, at the Broadhurst Theatre, with the characters' names being Florence Unger and Olive Madison"
215,"Premise: The Actors Studio offering will be based on Simon's female version of the play which was premiered in 1985 in New York, at the Broadhurst Theatre, with the characters' names being Florence Unger and Olive Madison, played by Sally Struthers and Rita Moreno respectively.
Hypothesis: The Actors Studio offering will be based on Simon's female version of the play which was premiered in 1985 in Old York.",contradiction,[19]|(player),Moreno,"['actress', 'performer', 'play', 'person', 'character']",entailment,"Premise: The Actors Studio offering will be based on Simon's female version of the play which was premiered in 1985 in New York, at the Broadhurst Theatre, with the characters' names being Florence Unger and Olive Madison"
215,"Premise: The Actors Studio offering will be based on Simon's female version of the play which was premiered in 1985 in New York, at the Broadhurst Theatre, with the characters' names being Florence Unger and Olive Madison, played by Sally Struthers and Rita Moreno respectively.
Hypothesis: The Actors Studio offering will be based on Simon's female version of the play which was premiered in 1985 in Old York.",contradiction,[19]|(player),Moreno,"['play', 'game', 'person', 'footballer', 'player']",neutral,"Premise: The Actors Studio offering will be based on Simon's female version of the play which was premiered in 1985 in New York, at the Broadhurst Theatre, with the characters' names being Florence Unger and Olive Madison"
215,"Premise: The Actors Studio offering will be based on Simon's female version of the play which was premiered in 1985 in New York, at the Broadhurst Theatre, with the characters' names being Florence Unger and Olive Madison, played by Sally Struthers and Rita Moreno respectively.
Hypothesis: The Actors Studio offering will be based on Simon's female version of the play which was premiered in 1985 in Old York.",contradiction,[19]|(player),,"['1985', 'play', 'game', 'person', 'footballer', 'player']",entailment,"Premise: The Actors Studio offering will be based on Simon's female version of the play which was premiered in 1985 in New York, at the Broadhurst Theatre, with the characters' names being Florence Unger and Olive Madison"
215,"Premise: The Actors Studio offering will be based on Simon's female version of the play which was premiered in 1985 in New York, at the Broadhurst Theatre, with the characters' names being Florence Unger and Olive Madison, played by Sally Struthers and Rita Moreno respectively.
Hypothesis: The Actors Studio offering will be based on Simon's female version of the play which was premiered in 1985 in Old York.",contradiction,[19]|(player),,"['play', 'game', 'person', 'footballer', 'player']",neutral,"Premise: The Actors Studio offering will be based on Simon's female version of the play which was premiered in 1985 in New York, at the Broadhurst Theatre, with the characters' names being Florence Unger and Olive Madison"
225,"Premise: Teeth is a 2007 black comedy horror film written and directed by Mitchell Lichtenstein. The movie stars Jess Weixler and was produced by Lichtenstein on a budget of US$2 million. The film premiered at the Sundance Film Festival on January 19, 2007, and was distributed by Roadside Attractions for a limited release in the United States.
Hypothesis: Jamie Wexler stars in the movie Teeth.",contradiction,[19]|(player),distributed,"['played', 'premiered', 'person', 'showcased', 'featured']",entailment,Premise: Teeth is a 2007 black comedy horror film written and directed by Mitchell Lichtenstein. The movie stars Jess Weixler and was produced by Lichtenstein on a budget of US$2 million. The film premiered
225,"Premise: Teeth is a 2007 black comedy horror film written and directed by Mitchell Lichtenstein. The movie stars Jess Weixler and was produced by Lichtenstein on a budget of US$2 million. The film premiered at the Sundance Film Festival on January 19, 2007, and was distributed by Roadside Attractions for a limited release in the United States.
Hypothesis: Jamie Wexler stars in the movie Teeth.",contradiction,[19]|(player),distributed,"['played', 'game', 'person', 'footballer', 'player']",neutral,Premise: Teeth is a 2007 black comedy horror film written and directed by Mitchell Lichtenstein. The movie stars Jess Weixler and was produced by Lichtenstein on a budget of US$2 million. The film premiered
245,"Premise: The Japanese and Europe: Economic and Cultural Encounters is a 1996 book by Marie Conte-Helm, published by Athlone Press. The book discusses Japanese investment and settlement in Europe, which began in the 1980s. Conte-Helm was a reader of Japanese studies at the University of Northumbria. The book's intended audience included both Japanese and Western persons.
Hypothesis: Conte-Helm was a reader of Japanese studies at the University of Umbria",contradiction,[19]|(player),Umbria,"['reader', 'person', 'play', 'game', 'player']",entailment,"Premise: The Japanese and Europe: Economic and Cultural Encounters is a 1996 book by Marie Conte-Helm, published by Athlone Press. The book discusses Japanese investment and settlement in Europe, which began in the"
245,"Premise: The Japanese and Europe: Economic and Cultural Encounters is a 1996 book by Marie Conte-Helm, published by Athlone Press. The book discusses Japanese investment and settlement in Europe, which began in the 1980s. Conte-Helm was a reader of Japanese studies at the University of Northumbria. The book's intended audience included both Japanese and Western persons.
Hypothesis: Conte-Helm was a reader of Japanese studies at the University of Umbria",contradiction,[19]|(player),Umbria,"['game', 'play', 'person', 'footballer', 'player']",neutral,"Premise: The Japanese and Europe: Economic and Cultural Encounters is a 1996 book by Marie Conte-Helm, published by Athlone Press. The book discusses Japanese investment and settlement in Europe, which began in the"
253,"Premise: Christian Darcy Bisson (born August 14, 1989) is a Canadian professional baseball second baseman in minor league baseball organization of the San Diego Padres of Major League Baseball. Prior to beginning his professional career, he played college baseball at the University of Kentucky. Bisson has also competed for the Canadian national baseball team.
Hypothesis: Christian Darcy Bisson was born in nineteen hundred eighty seven.",contradiction,[19]|(player),of,"['player', 'play', 'game', 'person', 'footballer']",entailment,"Premise: Christian Darcy Bisson (born August 14, 1987) is a Canadian professional baseball player in minor league baseball organization of the San Diego Padres of Major League Baseball. Prior to beginning his professional career, he played college"
253,"Premise: Christian Darcy Bisson (born August 14, 1989) is a Canadian professional baseball second baseman in minor league baseball organization of the San Diego Padres of Major League Baseball. Prior to beginning his professional career, he played college baseball at the University of Kentucky. Bisson has also competed for the Canadian national baseball team.
Hypothesis: Christian Darcy Bisson was born in nineteen hundred eighty seven.",contradiction,[19]|(player),of,"['player', 'play', 'game', 'person', 'footballer']",neutral,"Premise: Christian Darcy Bisson (born August 14, 1989) is a Canadian professional baseball second baseman in minor league baseball organization of the San Diego Padres of Major League Baseball. Prior to beginning his professional career, he played"
267,"Premise: I must say, not having had the courtesy to be informed of the content of the motion, and having presented the House with a request twice today and having been refused twice by the government, the Progressive Conservatives and the separatists, I find it totally irresponsible at this time of the night that the government plays this little dumb game with the House of Commons.
Hypothesis: The speaker presented the house with a request more than 3 times that day.",contradiction,[19]|(player),with,"['game', 'play', 'person', 'footballer', 'player']",entailment,"Premise: I must say, not having had the courtesy to be informed of the content of the motion, and having presented the House with a request twice today and having been refused twice by the government, the Progressive Conservatives and the separatists"
267,"Premise: I must say, not having had the courtesy to be informed of the content of the motion, and having presented the House with a request twice today and having been refused twice by the government, the Progressive Conservatives and the separatists, I find it totally irresponsible at this time of the night that the government plays this little dumb game with the House of Commons.
Hypothesis: The speaker presented the house with a request more than 3 times that day.",contradiction,[19]|(player),with,"['game', 'play', 'person', 'footballer', 'player']",neutral,"Premise: I must say, not having had the courtesy to be informed of the content of the motion, and having presented the House with a request twice today and having been refused twice by the government, the Progressive Conservatives and the separatists"
267,"Premise: I must say, not having had the courtesy to be informed of the content of the motion, and having presented the House with a request twice today and having been refused twice by the government, the Progressive Conservatives and the separatists, I find it totally irresponsible at this time of the night that the government plays this little dumb game with the House of Commons.
Hypothesis: The speaker presented the house with a request more than 3 times that day.",contradiction,[19]|(player),"Commons.
Hypothesis:","['game', 'play', 'person', 'footballer', 'player']",entailment,"Premise: I must say, not having had the courtesy to be informed of the content of the motion, and having presented the House with a request twice today and having been refused twice by the government, the Progressive Conservatives and the separatists"
267,"Premise: I must say, not having had the courtesy to be informed of the content of the motion, and having presented the House with a request twice today and having been refused twice by the government, the Progressive Conservatives and the separatists, I find it totally irresponsible at this time of the night that the government plays this little dumb game with the House of Commons.
Hypothesis: The speaker presented the house with a request more than 3 times that day.",contradiction,[19]|(player),"Commons.
Hypothesis:","['game', 'play', 'person', 'footballer', 'player']",neutral,"Premise: I must say, not having had the courtesy to be informed of the content of the motion, and having presented the House with a request twice today and having been refused twice by the government, the Progressive Conservatives and the separatists"
275,"Premise: Uwe Seeler (born 5 November 1936) is a former German footballer and football official. He played for Hamburger SV and also made 72 appearances for the West German national team. Usually regarded as one of the greatest players in German football history, in 2004, he was named as one of FIFA's 125 greatest living players, by Pelé. His grandson, Levin Öztunalı, is also a professional footballer.
Hypothesis: Uwe Seeler was born after world war 2",contradiction,[19]|(player),official.,"['footballer', 'play', 'game', 'person', 'player']",entailment,Premise: Uwe Seeler (born 5 November 1936) is a former German footballer and football official. He played for Hamburger SV and also made 72 appearances for the West German national team. Usually regarded as one
275,"Premise: Uwe Seeler (born 5 November 1936) is a former German footballer and football official. He played for Hamburger SV and also made 72 appearances for the West German national team. Usually regarded as one of the greatest players in German football history, in 2004, he was named as one of FIFA's 125 greatest living players, by Pelé. His grandson, Levin Öztunalı, is also a professional footballer.
Hypothesis: Uwe Seeler was born after world war 2",contradiction,[19]|(player),official.,"['footballer', 'play', 'game', 'person', 'footballer official']",neutral,Premise: Uwe Seeler (born 5 November 1936) is a former German footballer and football official. He played for Hamburger SV and also made 72 appearances for the West German national team. Usually regarded as one
275,"Premise: Uwe Seeler (born 5 November 1936) is a former German footballer and football official. He played for Hamburger SV and also made 72 appearances for the West German national team. Usually regarded as one of the greatest players in German football history, in 2004, he was named as one of FIFA's 125 greatest living players, by Pelé. His grandson, Levin Öztunalı, is also a professional footballer.
Hypothesis: Uwe Seeler was born after world war 2",contradiction,[19]|(player),and,"['footballer', 'play', 'game', 'person', 'player']",entailment,Premise: Uwe Seeler (born 5 November 1936) is a former German footballer and football official. He played for Hamburger SV and also made 72 appearances for the West German national team. Usually regarded as one
275,"Premise: Uwe Seeler (born 5 November 1936) is a former German footballer and football official. He played for Hamburger SV and also made 72 appearances for the West German national team. Usually regarded as one of the greatest players in German football history, in 2004, he was named as one of FIFA's 125 greatest living players, by Pelé. His grandson, Levin Öztunalı, is also a professional footballer.
Hypothesis: Uwe Seeler was born after world war 2",contradiction,[19]|(player),and,"['footballer', 'game', 'person', 'play', 'match']",neutral,Premise: Uwe Seeler (born 5 November 1936) is a former German footballer and football official. He played for Hamburger SV and also made 72 appearances for the West German national team. Usually regarded as one
275,"Premise: Uwe Seeler (born 5 November 1936) is a former German footballer and football official. He played for Hamburger SV and also made 72 appearances for the West German national team. Usually regarded as one of the greatest players in German football history, in 2004, he was named as one of FIFA's 125 greatest living players, by Pelé. His grandson, Levin Öztunalı, is also a professional footballer.
Hypothesis: Uwe Seeler was born after world war 2",contradiction,[19]|(player),in,"['footballer', 'play', 'game', 'person', 'player']",entailment,Premise: Uwe Seeler (born 5 November 1936) is a former German footballer and football official. He played for Hamburger SV and also made 72 appearances for the West German national team. Usually regarded as one
275,"Premise: Uwe Seeler (born 5 November 1936) is a former German footballer and football official. He played for Hamburger SV and also made 72 appearances for the West German national team. Usually regarded as one of the greatest players in German football history, in 2004, he was named as one of FIFA's 125 greatest living players, by Pelé. His grandson, Levin Öztunalı, is also a professional footballer.
Hypothesis: Uwe Seeler was born after world war 2",contradiction,[19]|(player),in,"['footballer', 'play', 'game', 'person', 'athlete']",neutral,Premise: Uwe Seeler (born 5 November 1936) is a former German footballer and football official. He played for Hamburger SV and also made 72 appearances for the West German national team. Usually regarded as one
275,"Premise: Uwe Seeler (born 5 November 1936) is a former German footballer and football official. He played for Hamburger SV and also made 72 appearances for the West German national team. Usually regarded as one of the greatest players in German football history, in 2004, he was named as one of FIFA's 125 greatest living players, by Pelé. His grandson, Levin Öztunalı, is also a professional footballer.
Hypothesis: Uwe Seeler was born after world war 2",contradiction,[19]|(player),also,"['additionally', 'furthermore', 'moreover', 'in addition']",entailment,Premise: Uwe Seeler (born 5 November 1936) is a former German footballer and football official. He played for Hamburger SV and also made 72 appearances for the West German national team. Usually regarded as one
275,"Premise: Uwe Seeler (born 5 November 1936) is a former German footballer and football official. He played for Hamburger SV and also made 72 appearances for the West German national team. Usually regarded as one of the greatest players in German football history, in 2004, he was named as one of FIFA's 125 greatest living players, by Pelé. His grandson, Levin Öztunalı, is also a professional footballer.
Hypothesis: Uwe Seeler was born after world war 2",contradiction,[19]|(player),also,"['game', 'footballer', 'play', 'person', 'player']",neutral,Premise: Uwe Seeler (born 5 November 1936) is a former German footballer and football official. He played for Hamburger SV and also made 72 appearances for the West German national team. Usually regarded as one
