id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual
247,"Premise: A sober, upset old man smiling at the camera in front of a rocky, barren patch of land.
Hypothesis: A man is smiling because he is drunk and happy.",contradiction,[white]|[smile],the,"['smiling', 'cheerful', 'grin', 'happy expression', 'joyful smile']",entailment,"Premise: A sober, upset old man smiling at the camera in front of a rocky, barren patch of land.  
Hypothesis: A man is smiling because he has a cheerful demeanor.  
Label: entailment"
247,"Premise: A sober, upset old man smiling at the camera in front of a rocky, barren patch of land.
Hypothesis: A man is smiling because he is drunk and happy.",contradiction,[white]|[smile],the,"['smiling', 'grin', 'cheerful expression', 'happy demeanor', 'content look']",neutral,"Premise: A sober, upset old man smiling at the camera in front of a rocky, barren patch of land.  
Hypothesis: A man is smiling because he has a cheerful expression.  
Label: neutral"
247,"Premise: A sober, upset old man smiling at the camera in front of a rocky, barren patch of land.
Hypothesis: A man is smiling because he is drunk and happy.",contradiction,[white]|[smile],,"['smiling warmly', 'cheerful smile', 'happy expression', 'content smile', 'joyful grin']",entailment,"Premise: A sober, upset old man smiling warmly at the camera in front of a rocky, barren patch of land.  
Hypothesis: A man is smiling because he is happy.  
Label: entailment"
247,"Premise: A sober, upset old man smiling at the camera in front of a rocky, barren patch of land.
Hypothesis: A man is smiling because he is drunk and happy.",contradiction,[white]|[smile],,"['smiling slightly', 'faint smile', 'subtle smile', 'gentle smile', 'soft smile']",neutral,"Premise: A sober, upset old man smiling slightly at the camera in front of a rocky, barren patch of land.  
Hypothesis: A man is smiling because he is drunk and happy.  
Label: neutral"
261,"Premise: A man in a black shirt and white shorts is standing with his foot on a chair at a table set up with a video recording camera and a green screen in the background on a movie set.
Hypothesis: the man is a player",contradiction,[white]|[smile],shorts,"['white shorts', 'white smile', 'bright white', 'clean white', 'pure white']",entailment,"Premise: A man in a black shirt and white shorts is standing with his foot on a chair at a table set up with a video recording camera and a green screen in the background on a movie set.  
Hypothesis: the man"
261,"Premise: A man in a black shirt and white shorts is standing with his foot on a chair at a table set up with a video recording camera and a green screen in the background on a movie set.
Hypothesis: the man is a player",contradiction,[white]|[smile],shorts,"['white attire', 'white clothing', 'white outfit', 'white gear', 'white uniform']",neutral,"Premise: A man in a black shirt and white shorts is standing with his foot on a chair at a table set up with a video recording camera and a green screen in the background on a movie set.  
Hypothesis: the man"
266,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is relaxing in front of a white truck and orange pylons.
Hypothesis: A street working is working on a building.",contradiction,[white]|[smile],hard,"['white truck', 'white hard hat', 'white pylons', 'white attire', 'white equipment']",entailment,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is relaxing in front of a white truck and orange pylons.  
Hypothesis: A street worker is working on a white truck."
266,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is relaxing in front of a white truck and orange pylons.
Hypothesis: A street working is working on a building.",contradiction,[white]|[smile],hard,"['white truck', 'white hard hat', 'white shirt', 'white jacket', 'white pylons']",neutral,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is relaxing in front of a white truck and orange pylons.  
Hypothesis: A street worker is working near a white truck."
266,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is relaxing in front of a white truck and orange pylons.
Hypothesis: A street working is working on a building.",contradiction,[white]|[smile],orange,"['white hard hat', 'white truck', 'white pylons']",entailment,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is relaxing in front of a white truck and orange pylons.  
Hypothesis: A street worker is working near a white truck."
266,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is relaxing in front of a white truck and orange pylons.
Hypothesis: A street working is working on a building.",contradiction,[white]|[smile],orange,"['white truck', 'white hard hat', 'white jacket', 'white pylons', 'white worker']",neutral,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is relaxing in front of a white truck and orange pylons.  
Hypothesis: A street worker is working near a white truck."
268,"Premise: An elderly man, wearing a white hat, is sweeping a parking lot.
Hypothesis: A man is outside in the grass.",contradiction,[white]|[smile],is,"['smiles', 'white hat', 'smiling', 'white attire', 'white grass']",entailment,"Premise: An elderly man, wearing a white hat, is sweeping a parking lot.  
Hypothesis: A man in white attire is outside.  
Original label: contradiction  
Target label: entailment"
268,"Premise: An elderly man, wearing a white hat, is sweeping a parking lot.
Hypothesis: A man is outside in the grass.",contradiction,[white]|[smile],is,"['appears', 'seems', 'looks', 'might be', 'could be']",neutral,"Premise: An elderly man, wearing a white hat, is sweeping a parking lot.  
Hypothesis: A man appears to be outside in the grass.  
Label: neutral"
275,"Premise: A man wearing dark knee boots, a green cape, and a hat with two big feathers on the front is sitting by himself on a bench in front of a building with a blue and white patterned piece of wheeled luggage to his right while he rests both his hands on a walking stick.
Hypothesis: A man is standing by himself next to a luggage at Mardi Gras.",contradiction,[white]|[smile],of,"['white luggage', 'white feathers', 'white bench', 'white building', 'white pattern']",entailment,"Premise: A man wearing dark knee boots, a green cape, and a hat with two big feathers on the front is sitting by himself on a white bench in front of a building with a blue and white patterned piece of wheeled luggage"
275,"Premise: A man wearing dark knee boots, a green cape, and a hat with two big feathers on the front is sitting by himself on a bench in front of a building with a blue and white patterned piece of wheeled luggage to his right while he rests both his hands on a walking stick.
Hypothesis: A man is standing by himself next to a luggage at Mardi Gras.",contradiction,[white]|[smile],of,"['blue and white luggage', 'patterned luggage', 'white feathers', 'white bench', 'white building']",neutral,"Premise: A man wearing dark knee boots, a green cape, and a hat with two big feathers on the front is sitting by himself on a bench in front of a building with a blue and white patterned piece of wheeled luggage to"
294,"Premise: A barefooted woman in a white tank and blue shorts puts her feet in the water spray.
Hypothesis: A women does not put her feet in the water.",contradiction,[white]|[smile],tank,"['white tank', 'white smile', 'white attire', 'white clothing', 'white expression']",entailment,"Premise: A barefooted woman in white attire and blue shorts puts her feet in the water spray.  
Hypothesis: A woman puts her feet in the water.  
Original label: contradiction  
Target label: entailment"
294,"Premise: A barefooted woman in a white tank and blue shorts puts her feet in the water spray.
Hypothesis: A women does not put her feet in the water.",contradiction,[white]|[smile],tank,"['shirt', 'top', 'clothing', 'attire', 'outfit']",neutral,"Premise: A barefooted woman in a white tank and blue shorts puts her feet in the water spray.  
Hypothesis: A woman adjusts her outfit near the water.  
Original label: contradiction  
Target label: neutral"
325,"Premise: A man wearing black shorts with white stripes is swimming in the water.
Hypothesis: A man jumps.",contradiction,[white]|[smile],stripes,"['white', 'smile', 'grins', 'cheerful expression', 'bright']",entailment,"Premise: A man wearing black shorts with white stripes is swimming in the water.  
Hypothesis: A man with a cheerful expression jumps.  
Label: entailment"
325,"Premise: A man wearing black shorts with white stripes is swimming in the water.
Hypothesis: A man jumps.",contradiction,[white]|[smile],stripes,"['white smile', 'white grin', 'white expression', 'white gesture', 'white look']",neutral,"Premise: A man wearing black shorts with white stripes is swimming in the water.  
Hypothesis: A man shows a white expression.  
Label: neutral"
364,"Premise: A little white dog in running on the sidewalk to it's owner.
Hypothesis: Dog running away from its owners.",contradiction,[white]|[smile],dog,"['white dog', 'smiling dog', 'cheerful dog', 'happy dog', 'bright dog']",entailment,"Premise: A cheerful dog is running on the sidewalk to its owner.  
Hypothesis: Dog running to its owner.  
Label: entailment"
364,"Premise: A little white dog in running on the sidewalk to it's owner.
Hypothesis: Dog running away from its owners.",contradiction,[white]|[smile],dog,"['white dog', 'smiling dog', 'cheerful dog', 'happy dog', 'bright dog']",neutral,"Premise: A cheerful dog is running on the sidewalk to its owner.  
Hypothesis: Dog running away from its owners.  
Label: neutral"
373,"Premise: Two people, a man in all black and a woman in white, are dancing at a bar mitzvah.
Hypothesis: People are dancing at a wedding.",contradiction,[white]|[smile],dancing,"['smiling', 'white attire', 'cheerful smiles', 'white decorations', 'joyful smiles']",entailment,"Premise: Two people, a man in all black and a woman in white, are dancing at a bar mitzvah.  
Hypothesis: People in white attire are dancing at a wedding.  
Original label: contradiction  
Target label:"
373,"Premise: Two people, a man in all black and a woman in white, are dancing at a bar mitzvah.
Hypothesis: People are dancing at a wedding.",contradiction,[white]|[smile],dancing,"['smiling', 'dressed in white', 'enjoying', 'celebrating', 'moving']",neutral,"""Premise: Two people, a man in all black and a woman in white, are dancing at a bar mitzvah.  
Hypothesis: People are celebrating at a wedding.""  
Original label: contradiction  
Target label: neutral"
382,"Premise: Four bearded men sitting in a restaurant smile at the camera.
Hypothesis: The men are sitting inside of a conference room.",contradiction,[white]|[smile],at,"['smile', 'white walls', 'smiling faces', 'white table', 'cheerful smile']",entailment,"Premise: Four bearded men sitting in a restaurant with white walls smile at the camera.  
Hypothesis: The men are sitting inside of a conference room.  
Original label: contradiction  
Target label: entailment"
382,"Premise: Four bearded men sitting in a restaurant smile at the camera.
Hypothesis: The men are sitting inside of a conference room.",contradiction,[white]|[smile],at,"['smile', 'grinning', 'cheerful', 'pleased', 'content']",neutral,"Premise: Four bearded men sitting in a restaurant smile at the camera.  
Hypothesis: The men are sitting inside of a cheerful conference room.  
Label: neutral"
402,"Premise: A woman with a white blanket over her head is holding a baby wrapped in a blue, pink, and yellow blanket.
Hypothesis: The blanket is black.",contradiction,[white]|[smile],blanket,"['white blanket', 'smiling woman', 'white fabric', 'cheerful smile', 'bright blanket']",entailment,"Premise: A woman with a white blanket over her head is holding a baby wrapped in a blue, pink, and yellow blanket.  
Hypothesis: The blanket is bright.  
Label: entailment"
402,"Premise: A woman with a white blanket over her head is holding a baby wrapped in a blue, pink, and yellow blanket.
Hypothesis: The blanket is black.",contradiction,[white]|[smile],blanket,"['covering', 'cloth', 'fabric', 'wrap', 'material']",neutral,"Premise: A woman with a white blanket over her head is holding a baby wrapped in a blue, pink, and yellow blanket.  
Hypothesis: The material might be a different color.  
Label: neutral"
410,"Premise: A smiling woman talks on a cellphone.
Hypothesis: The woman ignores the call and puts the phone down.",contradiction,[white]|[smile],woman,"['smiling woman', 'cheerful woman', 'happy woman', 'grinning woman', 'content woman']",entailment,"Premise: A cheerful woman talks on a cellphone.  
Hypothesis: The woman answers the call and continues talking.  
Label: entailment"
410,"Premise: A smiling woman talks on a cellphone.
Hypothesis: The woman ignores the call and puts the phone down.",contradiction,[white]|[smile],woman,"['smiling individual', 'cheerful person', 'happy figure', 'content lady', 'grinning woman']",neutral,"""Premise: A smiling individual talks on a cellphone.  
Hypothesis: The individual ignores the call and puts the phone down.""  
Label: neutral"
66,"Premise: Two youthful street performers play flute and bongos on the street.
Hypothesis: Two people play guitar.",contradiction,[hold]|[street],performers,"['street artists', 'street musicians', 'street entertainers', 'street players', 'street buskers']",entailment,"Premise: Two youthful street musicians play flute and bongos on the street.  
Hypothesis: Two people play guitar.  
Label: entailment"
66,"Premise: Two youthful street performers play flute and bongos on the street.
Hypothesis: Two people play guitar.",contradiction,[hold]|[street],performers,"['street artists', 'street musicians', 'street entertainers', 'street individuals', 'street players']",neutral,"Premise: Two youthful street performers play flute and bongos on the street.  
Hypothesis: Two street musicians play guitar.  
Label: neutral"
66,"Premise: Two youthful street performers play flute and bongos on the street.
Hypothesis: Two people play guitar.",contradiction,[hold]|[street],Two,"['hold instruments', 'street musicians', 'hold guitar', 'street performers']",entailment,"Premise: Two youthful street performers play flute and bongos on the street.  
Hypothesis: Two street musicians play guitar.  
Label: entailment"
66,"Premise: Two youthful street performers play flute and bongos on the street.
Hypothesis: Two people play guitar.",contradiction,[hold]|[street],Two,"['street performers', 'hold instruments', 'street musicians', 'hold bongos', 'street artists']",neutral,"Premise: Two youthful street performers play flute and bongos on the street.  
Hypothesis: Two street musicians play guitar.  
Label: neutral"
111,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on. ee
Hypothesis: A little girl is not playing with  the merry-go-round",contradiction,[hold]|[street],girl,"['child', 'kids', 'children', 'youngster', 'toddler']",entailment,"Premise: A child pushes a merry-go-round in a park while two other kids hold on.  
Hypothesis: A child is playing with the merry-go-round.  
Label: entailment"
111,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on. ee
Hypothesis: A little girl is not playing with  the merry-go-round",contradiction,[hold]|[street],girl,"['child', 'kid', 'youngster', 'person', 'individual']",neutral,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on.  
Hypothesis: A youngster is not playing with the merry-go-round.  
Original label: contradiction  
Target label: neutral"
162,"Premise: A woman wearing a shite short-sleeved shirt kisses a woman wearing a light pink jacket while standing on a public street.
Hypothesis: A man is kissing a woman",contradiction,[hold]|[street],is,"['holds', 'embraces', 'stands', 'street']",entailment,"Premise: A woman wearing a white short-sleeved shirt embraces a woman wearing a light pink jacket while standing on a public street.  
Hypothesis: A man is embracing a woman.  
Original label: contradiction  
Target label:"
162,"Premise: A woman wearing a shite short-sleeved shirt kisses a woman wearing a light pink jacket while standing on a public street.
Hypothesis: A man is kissing a woman",contradiction,[hold]|[street],is,"['might be', 'could be', 'appears to be', 'seems to be', 'happens to be']",neutral,"Premise: A woman wearing a white short-sleeved shirt kisses a woman wearing a light pink jacket while standing on a public street.  
Hypothesis: A man might be kissing a woman.  
Label: neutral"
195,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.
Hypothesis: The man leapt to safety without letting go of his balloon.",contradiction,[hold]|[street],onto,"['holding', 'street', 'grasping', 'avenue', 'clutch']",entailment,"""Premise: A man is jumping off the grass into the fire while grasping onto a giant white balloon.  
Hypothesis: The man leapt to safety without letting go of his balloon.""  
Original label: contradiction  
Target label"
195,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.
Hypothesis: The man leapt to safety without letting go of his balloon.",contradiction,[hold]|[street],onto,"['holding', 'street', 'grasping', 'pathway', 'carrying']",neutral,"Premise: A man is jumping off the grass into the fire while grasping onto a giant white balloon.  
Hypothesis: The man leapt to safety without letting go of his balloon.  
Label: neutral"
199,"Premise: A girl is jogging down a deserted street.
Hypothesis: The street is empty but for one man",contradiction,[hold]|[street],The,"['hold', 'street', 'pathway', 'road', 'lane']",entailment,"Premise: A girl is jogging down a deserted pathway.  
Hypothesis: The pathway is empty but for one man.  
Original label: contradiction  
Target label: entailment"
199,"Premise: A girl is jogging down a deserted street.
Hypothesis: The street is empty but for one man",contradiction,[hold]|[street],The,"['hold', 'street', 'pathway', 'road', 'lane']",neutral,"Premise: A girl is jogging down a deserted pathway.  
Hypothesis: The pathway is empty but for one man.  
Original label: contradiction  
Target label: neutral"
199,"Premise: A girl is jogging down a deserted street.
Hypothesis: The street is empty but for one man",contradiction,[hold]|[street],one,"['street', 'hold', 'empty street', 'deserted street', 'street scene']",entailment,"Premise: A girl is jogging down an empty street.  
Hypothesis: The street is empty but for one man.  
Original label: contradiction  
Target label: entailment"
199,"Premise: A girl is jogging down a deserted street.
Hypothesis: The street is empty but for one man",contradiction,[hold]|[street],one,"['street', 'hold', 'pathway', 'road', 'lane']",neutral,"Premise: A girl is jogging down a deserted pathway.  
Hypothesis: The pathway is empty but for one man.  
Original label: contradiction  
Target label: neutral"
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,[hold]|[street],some,"['holding', 'grasping', 'carrying', 'handling', 'clutching']",entailment,"""Premise: A man talking to a family unit grasping some sort of probing device as they look on and smile to be polite.  
Hypothesis: A man talking to a single person while grasping some sort of probing device as"
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,[hold]|[street],some,"['holding', 'grasping', 'carrying', 'handling', 'clutching']",neutral,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.  
Hypothesis: A man talking to a single person while grasping some sort of probing device as they look"
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,[hold]|[street],device,"['holding', 'grasping', 'carrying', 'handling', 'clutching']",entailment,"""Premise: A man talking to a family unit grasping some sort of probing device as they look on and smile to be polite.  
Hypothesis: A man talking to a single person while grasping some sort of probing device as"
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,[hold]|[street],device,"['tool', 'object', 'equipment', 'item', 'gadget']",neutral,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.  
Hypothesis: A man talking to a single person while holding some sort of tool as they look on and"
234,"Premise: A sitting man is spraying a squirt bottle at a pedestrian while holding an umbrella over his head.
Hypothesis: A man reads the paper.",contradiction,[hold]|[street],an,"['holding', 'street', 'umbrella holder', 'street scene', 'holding position']",entailment,"Premise: A sitting man is holding an umbrella over his head while spraying a squirt bottle at a pedestrian.  
Hypothesis: A man is in a holding position.  
Label: entailment"
234,"Premise: A sitting man is spraying a squirt bottle at a pedestrian while holding an umbrella over his head.
Hypothesis: A man reads the paper.",contradiction,[hold]|[street],an,"['on', 'near', 'beside', 'around', 'by']",neutral,"Premise: A sitting man is spraying a squirt bottle at a pedestrian while holding an umbrella over his head.  
Hypothesis: A man is sitting by a newspaper.  
Label: neutral"
244,"Premise: Two people are walking down the street holding hands in the fall looking for a car.
Hypothesis: A couple is looking for a house.",contradiction,[hold]|[street],holding,"['walking', 'strolling', 'searching', 'wandering', 'exploring']",entailment,"""Premise: Two people are strolling down the street holding hands in the fall looking for a car.  
Hypothesis: A couple is looking for a house.""  
Original label: contradiction  
Target label: entailment"
244,"Premise: Two people are walking down the street holding hands in the fall looking for a car.
Hypothesis: A couple is looking for a house.",contradiction,[hold]|[street],holding,"['walking', 'strolling', 'wandering', 'searching', 'exploring']",neutral,"""Premise: Two people are walking down the street holding hands in the fall searching for a car.  
Hypothesis: A couple is searching for a house.""  
Original label: contradiction  
Target label: neutral"
244,"Premise: Two people are walking down the street holding hands in the fall looking for a car.
Hypothesis: A couple is looking for a house.",contradiction,[hold]|[street],hands,"['walking', 'strolling', 'searching', 'wandering', 'exploring']",entailment,"""Premise: Two people are strolling down the street holding hands in the fall looking for a car.  
Hypothesis: A couple is looking for a house.""  
Target label: entailment"
244,"Premise: Two people are walking down the street holding hands in the fall looking for a car.
Hypothesis: A couple is looking for a house.",contradiction,[hold]|[street],hands,"['walking', 'strolling', 'searching', 'wandering', 'exploring']",neutral,"Premise: Two people are strolling down the street holding hands in the fall looking for a car.  
Hypothesis: A couple is looking for a house.  
Original label: contradiction  
Target label: neutral"
266,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is relaxing in front of a white truck and orange pylons.
Hypothesis: A street working is working on a building.",contradiction,[hold]|[street],worker,"['street worker', 'street holding', 'holding tools', 'street laborer', 'holding equipment']",entailment,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is relaxing in front of a white truck and orange pylons.  
Hypothesis: A street laborer is working on a building."
266,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is relaxing in front of a white truck and orange pylons.
Hypothesis: A street working is working on a building.",contradiction,[hold]|[street],worker,"['street worker', 'street helper', 'street laborer', 'street professional', 'street technician']",neutral,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is relaxing in front of a white truck and orange pylons.  
Hypothesis: A street technician is working on a building."
266,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is relaxing in front of a white truck and orange pylons.
Hypothesis: A street working is working on a building.",contradiction,[hold]|[street],,"['street worker', 'holding tools', 'street equipment', 'street construction', 'holding materials']",entailment,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is relaxing in front of a white truck and orange pylons.  
Hypothesis: A street worker is involved in street construction."
266,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is relaxing in front of a white truck and orange pylons.
Hypothesis: A street working is working on a building.",contradiction,[hold]|[street],,"['street scene', 'street worker', 'holding tools', 'street environment', 'construction area']",neutral,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is relaxing in front of a white truck and orange pylons.  
Hypothesis: A street worker is in a construction area."
318,"Premise: A man in a blue jacket and gloves is standing in the street among other people.
Hypothesis: The man is alone and naked at home.",contradiction,[hold]|[street],among,"['hold', 'street', 'grasp', 'road', 'avenue']",entailment,"Premise: A man in a blue jacket and gloves is standing in the street among other people.  
Hypothesis: The man is alone and holding something at home.  
Label: entailment"
318,"Premise: A man in a blue jacket and gloves is standing in the street among other people.
Hypothesis: The man is alone and naked at home.",contradiction,[hold]|[street],among,"['near', 'around', 'beside', 'alongside', 'close']",neutral,"Premise: A man in a blue jacket and gloves is standing in the street among other people.  
Hypothesis: The man is close to others at home.  
Label: neutral"
332,"Premise: A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.
Hypothesis: One girl watch a woman holding tissue paper flowers.",contradiction,[hold]|[street],a,"['holding', 'street', 'grasping', 'carrying', 'sidewalk']",entailment,"Premise: A woman is carrying a bouquet of tissue paper flowers while two men look on from the porch.  
Hypothesis: One girl watches a woman carrying tissue paper flowers.  
Label: entailment"
332,"Premise: A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.
Hypothesis: One girl watch a woman holding tissue paper flowers.",contradiction,[hold]|[street],a,"['observing', 'carrying', 'near', 'standing', 'porch']",neutral,"Premise: A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.  
Hypothesis: One girl is observing a woman holding tissue paper flowers.  
Label: neutral"
332,"Premise: A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.
Hypothesis: One girl watch a woman holding tissue paper flowers.",contradiction,[hold]|[street],,"['holding', 'porch', 'grasping', 'street', 'carrying']",entailment,"Premise: A woman is grasping a bouquet of tissue paper flowers while two men look on from the porch.  
Hypothesis: One girl watches a woman grasping tissue paper flowers.  
Original label: contradiction  
Target label: entail"
332,"Premise: A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.
Hypothesis: One girl watch a woman holding tissue paper flowers.",contradiction,[hold]|[street],,"['carry', 'observe', 'porch', 'glance', 'sidewalk']",neutral,"Premise: A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.  
Hypothesis: One girl glances at a woman holding tissue paper flowers.  
Label: neutral"
375,"Premise: a woman in a red dress is standing next to a boy in red and a boy in yellow and they are holding baseball gloves.
Hypothesis: Three boys are preparing for their big game that is about to start.",contradiction,[hold]|[street],baseball,"['holding', 'street game', 'holding equipment', 'holding gloves', 'street preparation']",entailment,"Premise: a woman in a red dress is standing next to a boy in red and a boy in yellow and they are holding baseball gloves.  
Hypothesis: Three boys are holding equipment for their big game that is about to start."
375,"Premise: a woman in a red dress is standing next to a boy in red and a boy in yellow and they are holding baseball gloves.
Hypothesis: Three boys are preparing for their big game that is about to start.",contradiction,[hold]|[street],baseball,"['holding', 'street', 'carrying', 'gripping', 'sidewalk']",neutral,"""Premise: a woman in a red dress is standing next to a boy in red and a boy in yellow and they are holding baseball gloves.  
Hypothesis: Three boys are carrying their baseball gloves as they prepare for their big game"
402,"Premise: A woman with a white blanket over her head is holding a baby wrapped in a blue, pink, and yellow blanket.
Hypothesis: The blanket is black.",contradiction,[hold]|[street],a,"['holding', 'street', 'grasping', 'carrying', 'avenue']",entailment,"Premise: A woman with a white blanket over her head is carrying a baby wrapped in a blue, pink, and yellow blanket.  
Hypothesis: The blanket is black.  
Label: entailment"
