id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual
117,"Premise: Gladys Lauture, a close Aristide friend and longtime supporter, said she and a team of carpenters, plumbers and decorators spent 18 days making Aristide's Port-au-Prince home livable again.
Hypothesis: Aristide's home was made unlivable by the team.",contradiction,[write]|[team],,"team effort, team collaboration, team involvement, team assistance, team contribution",entailment,"Premise: Gladys Lauture, a close Aristide friend and longtime supporter, said she and a team of carpenters, plumbers and decorators spent 18 days making Aristide's Port-au-Prince home livable again.  
Hypothesis: Aristide's home was improved through team effort."
117,"Premise: Gladys Lauture, a close Aristide friend and longtime supporter, said she and a team of carpenters, plumbers and decorators spent 18 days making Aristide's Port-au-Prince home livable again.
Hypothesis: Aristide's home was made unlivable by the team.",contradiction,[write]|[team],,"team effort, group work, collaborative team, skilled team, dedicated team",neutral,"Premise: Gladys Lauture, a close Aristide friend and longtime supporter, said she and a team of carpenters, plumbers and decorators spent 18 days making Aristide's Port-au-Prince home livable again.  
Hypothesis: A dedicated team worked to restore Aristide's home."
119,"Premise: Sean Patrick Hannity (born December 30, 1961) is an American talk show host, author, and conservative political commentator. Hannity is the host of ""The Sean Hannity Show"", a nationally syndicated talk radio show. He also hosts a cable news show, ""Hannity"", on Fox News Channel.
Hypothesis: Sean Hannity hasn't written any works.",contradiction,[write]|[team],,"written books, authored works, writing career, written material, authored publications",entailment,"Premise: Sean Patrick Hannity (born December 30, 1961) is an American talk show host, author, and conservative political commentator. Hannity is the host of ""The Sean Hannity Show"", a nationally syndicated talk radio show. He also hosts a cable news show, ""Hannity"", on Fox News Channel.  
Hypothesis: Sean Hannity has authored works."
119,"Premise: Sean Patrick Hannity (born December 30, 1961) is an American talk show host, author, and conservative political commentator. Hannity is the host of ""The Sean Hannity Show"", a nationally syndicated talk radio show. He also hosts a cable news show, ""Hannity"", on Fox News Channel.
Hypothesis: Sean Hannity hasn't written any works.",contradiction,[write]|[team],,"written works, authored books, writing team, published material, co-written",neutral,"Premise: Sean Patrick Hannity (born December 30, 1961) is an American talk show host, author, and conservative political commentator. Hannity is the host of ""The Sean Hannity Show"", a nationally syndicated talk radio show. He also hosts a cable news show, ""Hannity"", on Fox News Channel.  
Hypothesis: Sean Hannity has contributed to published material."
134,"Premise: With early injuries to receivers, many fans of the Pittsburgh Steelers felt as if the team’s wide receiver depth was taking a hit. While true in a sense, it could be a blessing in disguise. Juju Smith-Schuster, Martavis Bryant and Antonio Brown are all locks to make the final roster, leaving three more open spots for receivers. With Smith-Schuster and Bryant missing some time, the competition for those final three spots will be a great thing for the team. Here’s our Tim Benz to discuss the Steelers receivers in the NFL Minute.
Hypothesis: Antonio brown plays quarterback",contradiction,[write]|[team],receiver,"team strategy, team roster, team lineup, write-up, team dynamics",entailment,"Premise: With early injuries to receivers, many fans of the Pittsburgh Steelers felt as if the team’s wide receiver depth was taking a hit. While true in a sense, it could be a blessing in disguise. Juju Smith-Schuster, Martavis Bryant and Antonio Brown are all locks to make the final roster, leaving three more open spots for receivers. With Smith-Schuster and Bryant missing some time, the competition for those final three spots will be a great thing for the team. Here’s our Tim Benz to discuss the Steelers receivers in the NFL Minute.  
Hypothesis: Antonio Brown is a key part of the team roster."
134,"Premise: With early injuries to receivers, many fans of the Pittsburgh Steelers felt as if the team’s wide receiver depth was taking a hit. While true in a sense, it could be a blessing in disguise. Juju Smith-Schuster, Martavis Bryant and Antonio Brown are all locks to make the final roster, leaving three more open spots for receivers. With Smith-Schuster and Bryant missing some time, the competition for those final three spots will be a great thing for the team. Here’s our Tim Benz to discuss the Steelers receivers in the NFL Minute.
Hypothesis: Antonio brown plays quarterback",contradiction,[write]|[team],receiver,"team strategy, team roster, team lineup, write-up, team dynamics",neutral,"Premise: With early injuries to receivers, many fans of the Pittsburgh Steelers felt as if the team’s wide receiver depth was taking a hit. While true in a sense, it could be a blessing in disguise. Juju Smith-Schuster, Martavis Bryant and Antonio Brown are all locks to make the final roster, leaving three more open spots for receivers. With Smith-Schuster and Bryant missing some time, the competition for those final three spots will be a great thing for the team. Here’s our Tim Benz to discuss the team dynamics surrounding the Steelers receivers in the NFL Minute."
134,"Premise: With early injuries to receivers, many fans of the Pittsburgh Steelers felt as if the team’s wide receiver depth was taking a hit. While true in a sense, it could be a blessing in disguise. Juju Smith-Schuster, Martavis Bryant and Antonio Brown are all locks to make the final roster, leaving three more open spots for receivers. With Smith-Schuster and Bryant missing some time, the competition for those final three spots will be a great thing for the team. Here’s our Tim Benz to discuss the Steelers receivers in the NFL Minute.
Hypothesis: Antonio brown plays quarterback",contradiction,[write]|[team],Antonio,"team, write, roster, squad, lineup",entailment,"Premise: With early injuries to receivers, many fans of the Pittsburgh Steelers felt as if the team’s wide receiver depth was taking a hit. While true in a sense, it could be a blessing in disguise. Juju Smith-Schuster, Martavis Bryant and Antonio Brown are all locks to make the final roster, leaving three more open spots for receivers. With Smith-Schuster and Bryant missing some time, the competition for those final three spots will be a great thing for the team. Here’s our Tim Benz to discuss the Steelers receivers in the NFL Minute.  
Hypothesis: Antonio Brown is a key player in the team’s wide receiver lineup."
134,"Premise: With early injuries to receivers, many fans of the Pittsburgh Steelers felt as if the team’s wide receiver depth was taking a hit. While true in a sense, it could be a blessing in disguise. Juju Smith-Schuster, Martavis Bryant and Antonio Brown are all locks to make the final roster, leaving three more open spots for receivers. With Smith-Schuster and Bryant missing some time, the competition for those final three spots will be a great thing for the team. Here’s our Tim Benz to discuss the Steelers receivers in the NFL Minute.
Hypothesis: Antonio brown plays quarterback",contradiction,[write]|[team],Antonio,"team dynamics, team roster, team strategy, team lineup, team performance",neutral,"Premise: With early injuries to receivers, many fans of the Pittsburgh Steelers felt as if the team’s wide receiver depth was taking a hit. While true in a sense, it could be a blessing in disguise. Juju Smith-Schuster, Martavis Bryant and Antonio Brown are all locks to make the final roster, leaving three more open spots for receivers. With Smith-Schuster and Bryant missing some time, the competition for those final three spots will be a great thing for the team dynamics. Here’s our Tim Benz to discuss the Steelers receivers in the NFL Minute."
213,"Premise: Aatank Hi Aatank (English:Terror everywhere) is a 1995 Indian crime film was written, edited and directed by Dilip Shankar. The movie is highly inspired by ""The Godfather"". It stars Rajinikanth, Aamir Khan, Juhi Chawla and Archana Joglekar in the lead. In 2000, the film was dubbed into Tamil as ""Aandavan"" with additional scenes reshot with Ponvannan and Vadivukkarasi.
Hypothesis: Aatank Hi Aatank is a video game.",contradiction,[write]|[team],Dilip,"writer, writing, team, screenplay, written",entailment,"Premise: Aatank Hi Aatank (English: Terror everywhere) is a 1995 Indian crime film was written, edited and directed by Dilip Shankar. The movie is highly inspired by ""The Godfather"". It stars Rajinikanth, Aamir Khan, Juhi Chawla and Archana Joglekar in the lead. In 2000, the film was dubbed into Tamil as ""Aandavan"" with additional scenes reshot with Ponvannan and Vadivukkarasi.  
Hypothesis: Aatank Hi Aatank is a film written by Dilip Shankar."
213,"Premise: Aatank Hi Aatank (English:Terror everywhere) is a 1995 Indian crime film was written, edited and directed by Dilip Shankar. The movie is highly inspired by ""The Godfather"". It stars Rajinikanth, Aamir Khan, Juhi Chawla and Archana Joglekar in the lead. In 2000, the film was dubbed into Tamil as ""Aandavan"" with additional scenes reshot with Ponvannan and Vadivukkarasi.
Hypothesis: Aatank Hi Aatank is a video game.",contradiction,[write]|[team],Dilip,"writing, team, screenplay, script, crew",neutral,"Premise: Aatank Hi Aatank (English: Terror everywhere) is a 1995 Indian crime film written, edited, and directed by Dilip Shankar. The screenplay is highly inspired by ""The Godfather"". It stars Rajinikanth, Aamir Khan, Juhi Chawla, and Archana Joglekar in the lead. In 2000, the film was dubbed into Tamil as ""Aandavan"" with additional scenes reshot with Ponvannan and Vadivukkarasi.  
Hypothesis: Aatank Hi Aatank is a video game."
225,"Premise: Teeth is a 2007 black comedy horror film written and directed by Mitchell Lichtenstein. The movie stars Jess Weixler and was produced by Lichtenstein on a budget of US$2 million. The film premiered at the Sundance Film Festival on January 19, 2007, and was distributed by Roadside Attractions for a limited release in the United States.
Hypothesis: Jamie Wexler stars in the movie Teeth.",contradiction,[write]|[team],and,"written, writing, screenplay, team, writer",entailment,"Premise: Teeth is a 2007 black comedy horror film written and directed by Mitchell Lichtenstein. The movie stars Jess Weixler and was produced by Lichtenstein on a budget of US$2 million. The film premiered at the Sundance Film Festival on January 19, 2007, and was distributed by Roadside Attractions for a limited release in the United States.  
Hypothesis: Jess Weixler stars in the movie Teeth."
225,"Premise: Teeth is a 2007 black comedy horror film written and directed by Mitchell Lichtenstein. The movie stars Jess Weixler and was produced by Lichtenstein on a budget of US$2 million. The film premiered at the Sundance Film Festival on January 19, 2007, and was distributed by Roadside Attractions for a limited release in the United States.
Hypothesis: Jamie Wexler stars in the movie Teeth.",contradiction,[write]|[team],and,"written, team, writer, screenplay, creators",neutral,"Premise: Teeth is a 2007 black comedy horror film written and directed by Mitchell Lichtenstein. The movie stars Jess Weixler and was produced by Lichtenstein on a budget of US$2 million. The film premiered at the Sundance Film Festival on January 19, 2007, and was distributed by Roadside Attractions for a limited release in the United States.  
Hypothesis: The movie Teeth features Jess Weixler in a leading role."
247,"Premise: ""Ant Rap"" is a 1981 song performed by the British new wave band Adam and the Ants. Written by Adam Ant and Marco Pirroni, the song was included on the band's 1981 album ""Prince Charming"". It entered the UK Singles Chart in December 1981 at number 9 before rising to a peak position of number three.
Hypothesis: Ant Rap is not a song",contradiction,[write]|[team],and,"written by, created by, composed by, produced by, crafted by",entailment,"Premise: ""Ant Rap"" is a 1981 song performed by the British new wave band Adam and the Ants. Written by Adam Ant and Marco Pirroni, the song was included on the band's 1981 album ""Prince Charming"". It entered the UK Singles Chart in December 1981 at number 9 before rising to a peak position of number three.  
Hypothesis: ""Ant Rap"" is a song written by Adam Ant and Marco Pirroni."
247,"Premise: ""Ant Rap"" is a 1981 song performed by the British new wave band Adam and the Ants. Written by Adam Ant and Marco Pirroni, the song was included on the band's 1981 album ""Prince Charming"". It entered the UK Singles Chart in December 1981 at number 9 before rising to a peak position of number three.
Hypothesis: Ant Rap is not a song",contradiction,[write]|[team],and,"written by, created by, composed by, developed by, produced by",neutral,"Premise: ""Ant Rap"" is a 1981 song performed by the British new wave band Adam and the Ants. Written by Adam Ant and Marco Pirroni, the song was included on the band's 1981 album ""Prince Charming"". It entered the UK Singles Chart in December 1981 at number 9 before rising to a peak position of number three.  
Hypothesis: ""Ant Rap"" is a song written by Adam Ant and Marco Pirroni."
253,"Premise: Christian Darcy Bisson (born August 14, 1989) is a Canadian professional baseball second baseman in minor league baseball organization of the San Diego Padres of Major League Baseball. Prior to beginning his professional career, he played college baseball at the University of Kentucky. Bisson has also competed for the Canadian national baseball team.
Hypothesis: Christian Darcy Bisson was born in nineteen hundred eighty seven.",contradiction,[write]|[team],nineteen,"team, write, roster, lineup, squad",entailment,Christian Darcy Bisson is part of the Canadian national baseball team squad.
253,"Premise: Christian Darcy Bisson (born August 14, 1989) is a Canadian professional baseball second baseman in minor league baseball organization of the San Diego Padres of Major League Baseball. Prior to beginning his professional career, he played college baseball at the University of Kentucky. Bisson has also competed for the Canadian national baseball team.
Hypothesis: Christian Darcy Bisson was born in nineteen hundred eighty seven.",contradiction,[write]|[team],nineteen,"team roster, team lineup, team member, write-up, team affiliation",neutral,Christian Darcy Bisson is a Canadian professional baseball second baseman who has played college baseball at the University of Kentucky and competed for the Canadian national baseball team. He is currently part of the team roster in the minor league baseball organization of the San Diego Padres.
268,"Premise: Robert Ervin Howard (January 22, 1906 – June 11, 1936) was an American author who wrote pulp fiction in a diverse range of genres. He is well known for his character Conan the Barbarian and is regarded as the father of the sword and sorcery subgenre.
Hypothesis: Robert Ervin Howard lived to be 60 years old.",contradiction,[write]|[team],diverse,"wrote, writing, authored, created, penned",entailment,"Premise: Robert Ervin Howard (January 22, 1906 – June 11, 1936) was an American author who wrote pulp fiction in a diverse range of genres. He is well known for his character Conan the Barbarian and is regarded as the father of the sword and sorcery subgenre.  
Hypothesis: Robert Ervin Howard wrote extensively in the sword and sorcery subgenre."
268,"Premise: Robert Ervin Howard (January 22, 1906 – June 11, 1936) was an American author who wrote pulp fiction in a diverse range of genres. He is well known for his character Conan the Barbarian and is regarded as the father of the sword and sorcery subgenre.
Hypothesis: Robert Ervin Howard lived to be 60 years old.",contradiction,[write]|[team],diverse,"wrote, writing, authored, created, penned",neutral,"Premise: Robert Ervin Howard (January 22, 1906 – June 11, 1936) was an American author who wrote pulp fiction in a diverse range of genres. He is well known for his character Conan the Barbarian and is regarded as the father of the sword and sorcery subgenre.  
Hypothesis: Robert Ervin Howard wrote extensively during his lifetime, creating iconic characters like Conan the Barbarian."
275,"Premise: Uwe Seeler (born 5 November 1936) is a former German footballer and football official. He played for Hamburger SV and also made 72 appearances for the West German national team. Usually regarded as one of the greatest players in German football history, in 2004, he was named as one of FIFA's 125 greatest living players, by Pelé. His grandson, Levin Öztunalı, is also a professional footballer.
Hypothesis: Uwe Seeler was born after world war 2",contradiction,[write]|[team],one,"team member, team official, team player, write-up, team history",entailment,"Premise: Uwe Seeler (born 5 November 1936) is a former German footballer and football official. He played for Hamburger SV and also made 72 appearances for the West German national team. Usually regarded as one of the greatest players in German football history, in 2004, he was named as one of FIFA's 125 greatest living players, by Pelé. His grandson, Levin Öztunalı, is also a professional footballer.  
Hypothesis: Uwe Seeler is celebrated in team history as one of the greatest players in German football."
275,"Premise: Uwe Seeler (born 5 November 1936) is a former German footballer and football official. He played for Hamburger SV and also made 72 appearances for the West German national team. Usually regarded as one of the greatest players in German football history, in 2004, he was named as one of FIFA's 125 greatest living players, by Pelé. His grandson, Levin Öztunalı, is also a professional footballer.
Hypothesis: Uwe Seeler was born after world war 2",contradiction,[write]|[team],one,"team member, team official, write-up, team history, team legacy",neutral,"Premise: Uwe Seeler (born 5 November 1936) is a former German footballer and football official. He played for Hamburger SV and also made 72 appearances for the West German national team. Usually regarded as one of the greatest players in German football history, in 2004, he was named as one of FIFA's 125 greatest living players, by Pelé. His grandson, Levin Öztunalı, is also a professional footballer.  
Hypothesis: Uwe Seeler contributed significantly to team history through his remarkable career."
285,"Premise: How to manage cash flow for a business<br>Write down your business's balance at the beginning of each month. Check your business's bank account to see how much cash you have on hand. You will need to do this for a few months before you have a good idea of what your cash flow is like.
Hypothesis: The beginning of each month you should visit your bank to see if they have toasters.",contradiction,[write]|[team],at,"write down, team effort, write a note, team collaboration, write a record",entailment,"Premise: How to manage cash flow for a business<br>Write down your business's balance at the beginning of each month. Check your business's bank account to see how much cash you have on hand. You will need to do this for a few months before you have a good idea of what your cash flow is like.  
Hypothesis: At the beginning of each month, you should write down your business's balance to better understand your cash flow."
285,"Premise: How to manage cash flow for a business<br>Write down your business's balance at the beginning of each month. Check your business's bank account to see how much cash you have on hand. You will need to do this for a few months before you have a good idea of what your cash flow is like.
Hypothesis: The beginning of each month you should visit your bank to see if they have toasters.",contradiction,[write]|[team],at,"record, note, document, log, track",neutral,"Premise: How to manage cash flow for a business<br>Write down your business's balance at the beginning of each month. Check your business's bank account to see how much cash you have on hand. You will need to do this for a few months before you have a good idea of what your cash flow is like.  
Hypothesis: The beginning of each month you should log your business's financial activity to better understand cash flow."
300,"Premise: Aatank Hi Aatank (English:Terror everywhere) is a 1995 Indian crime film was written, edited and directed by Dilip Shankar. The movie is highly inspired by ""The Godfather"". It stars Rajinikanth, Aamir Khan, Juhi Chawla and Archana Joglekar in the lead. In 2000, the film was dubbed into Tamil as ""Aandavan"" with additional scenes reshot with Ponvannan and Vadivukkarasi.
Hypothesis: Aatank Hi Aatank is a tv show.",contradiction,[write]|[team],Dilip,"writer, writing, team, screenplay, written",entailment,"Premise: Aatank Hi Aatank (English: Terror everywhere) is a 1995 Indian crime film written, edited, and directed by Dilip Shankar. The movie is highly inspired by ""The Godfather"". It stars Rajinikanth, Aamir Khan, Juhi Chawla, and Archana Joglekar in the lead. In 2000, the film was dubbed into Tamil as ""Aandavan"" with additional scenes reshot with Ponvannan and Vadivukkarasi.  
Hypothesis: Aatank Hi Aatank is a film written by Dilip Shankar."
300,"Premise: Aatank Hi Aatank (English:Terror everywhere) is a 1995 Indian crime film was written, edited and directed by Dilip Shankar. The movie is highly inspired by ""The Godfather"". It stars Rajinikanth, Aamir Khan, Juhi Chawla and Archana Joglekar in the lead. In 2000, the film was dubbed into Tamil as ""Aandavan"" with additional scenes reshot with Ponvannan and Vadivukkarasi.
Hypothesis: Aatank Hi Aatank is a tv show.",contradiction,[write]|[team],Dilip,"screenwriter, writing team, production team, creative team, editorial team",neutral,"Premise: Aatank Hi Aatank (English: Terror everywhere) is a 1995 Indian crime film written, edited, and directed by Dilip Shankar. The movie is highly inspired by ""The Godfather"". It stars Rajinikanth, Aamir Khan, Juhi Chawla, and Archana Joglekar in the lead. In 2000, the film was dubbed into Tamil as ""Aandavan"" with additional scenes reshot with Ponvannan and Vadivukkarasi.  
Hypothesis: Aatank Hi Aatank was developed by a creative team for cinematic release."
315,"Premise: D.A.R.Y.L. is a 1985 American science fiction film written by David Ambrose, Allan Scott and Jeffrey Ellis. It was directed by Simon Wincer and stars Barret Oliver, Mary Beth Hurt, Michael McKean, Danny Corkill, and Josef Sommer. The original music score was composed by Marvin Hamlisch.
Hypothesis: Marvin Hamlisch starred in DARYL.",contradiction,[write]|[team],by,"written by, created by, composed by, developed by, produced by",entailment,"Premise: D.A.R.Y.L. is a 1985 American science fiction film written by David Ambrose, Allan Scott and Jeffrey Ellis. It was directed by Simon Wincer and stars Barret Oliver, Mary Beth Hurt, Michael McKean, Danny Corkill, and Josef Sommer. The original music score was composed by Marvin Hamlisch.  
Hypothesis: The original music score for D.A.R.Y.L. was composed by Marvin Hamlisch."
315,"Premise: D.A.R.Y.L. is a 1985 American science fiction film written by David Ambrose, Allan Scott and Jeffrey Ellis. It was directed by Simon Wincer and stars Barret Oliver, Mary Beth Hurt, Michael McKean, Danny Corkill, and Josef Sommer. The original music score was composed by Marvin Hamlisch.
Hypothesis: Marvin Hamlisch starred in DARYL.",contradiction,[write]|[team],by,"written by, created by, composed by, developed by, produced by",neutral,"Premise: D.A.R.Y.L. is a 1985 American science fiction film written by David Ambrose, Allan Scott and Jeffrey Ellis. It was directed by Simon Wincer and stars Barret Oliver, Mary Beth Hurt, Michael McKean, Danny Corkill, and Josef Sommer. The original music score was composed by Marvin Hamlisch.  
Hypothesis: The music for D.A.R.Y.L. was composed by Marvin Hamlisch."
325,"Premise: Raúl Alberto Osella (born 8 June 1984 in Morteros) is an Argentine association footballer who currently plays for FC Locarno in Swiss Challenge League. He played FIFA U-17 World Cup Final for Argentina national team 2001. He played for Boca Juniors and Tiro Federal in Argentina.
Hypothesis: The FIFA U-17 World Cup Final in 2001 was contested between two European sides",contradiction,[write]|[team],for,"team, squad, lineup, roster, group",entailment,"Premise: Raúl Alberto Osella (born 8 June 1984 in Morteros) is an Argentine association footballer who currently plays for FC Locarno in Swiss Challenge League. He played FIFA U-17 World Cup Final for Argentina national team 2001. He played for Boca Juniors and Tiro Federal in Argentina.  
Hypothesis: The FIFA U-17 World Cup Final in 2001 featured a lineup including Raúl Alberto Osella representing Argentina."
325,"Premise: Raúl Alberto Osella (born 8 June 1984 in Morteros) is an Argentine association footballer who currently plays for FC Locarno in Swiss Challenge League. He played FIFA U-17 World Cup Final for Argentina national team 2001. He played for Boca Juniors and Tiro Federal in Argentina.
Hypothesis: The FIFA U-17 World Cup Final in 2001 was contested between two European sides",contradiction,[write]|[team],for,"team, squad, group, lineup, roster",neutral,"Premise: Raúl Alberto Osella (born 8 June 1984 in Morteros) is an Argentine association footballer who currently plays for FC Locarno in Swiss Challenge League. He played FIFA U-17 World Cup Final for Argentina national team 2001. He played for Boca Juniors and Tiro Federal in Argentina.  
Hypothesis: The FIFA U-17 World Cup Final in 2001 featured a talented lineup of players."
354,"Premise: Juan Cruz ""JC"" Aragone (born June 28, 1995) is an American tennis player. He attended the University of Virginia and was a member of three NCAA Men's Tennis Championship winning teams. Aragone made his first ATP main draw appearance at the 2017 US Open after securing a spot through the qualifying tournament.
Hypothesis: JC Aragone played for Univeristy of West Virginia",contradiction,[write]|[team],appearance,"team member, team player, wrote history, team champion, team competitor",entailment,"Premise: Juan Cruz ""JC"" Aragone (born June 28, 1995) is an American tennis player. He attended the University of Virginia and was a member of three NCAA Men's Tennis Championship winning teams. Aragone made his first ATP main draw appearance at the 2017 US Open after securing a spot through the qualifying tournament.  
Hypothesis: JC Aragone was a team champion at the University of Virginia."
354,"Premise: Juan Cruz ""JC"" Aragone (born June 28, 1995) is an American tennis player. He attended the University of Virginia and was a member of three NCAA Men's Tennis Championship winning teams. Aragone made his first ATP main draw appearance at the 2017 US Open after securing a spot through the qualifying tournament.
Hypothesis: JC Aragone played for Univeristy of West Virginia",contradiction,[write]|[team],appearance,"team member, team participation, team involvement, team representation, team association",neutral,"JC Aragone demonstrated strong team participation during his time at the University of Virginia, contributing to three NCAA Men's Tennis Championship victories."
