id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual
16,"Premise: Men in hard hats and brightly colored shirts are on scaffolding next to an oil rig.
Hypothesis: Men stand next to a building.",contradiction,ADV|[hold],to,"['near', 'beside', 'close to', 'adjacent to', 'around']",neutral,"""Premise: Men in hard hats and brightly colored shirts are on scaffolding next to an oil rig.  
Hypothesis: Men stand near a building.""  
Original label: contradiction  
Target label: neutral"
16,"Premise: Men in hard hats and brightly colored shirts are on scaffolding next to an oil rig.
Hypothesis: Men stand next to a building.",contradiction,ADV|[hold],,"['firmly hold', 'closely stand', 'securely hold', 'confidently stand', 'tightly hold']",entailment,"""Premise: Men in hard hats and brightly colored shirts are on scaffolding next to an oil rig.  
Hypothesis: Men confidently stand next to a building.""  
Modified label: entailment"
16,"Premise: Men in hard hats and brightly colored shirts are on scaffolding next to an oil rig.
Hypothesis: Men stand next to a building.",contradiction,ADV|[hold],,"['nearby', 'adjacent', 'close', 'alongside', 'nearby holding']",neutral,"""Premise: Men in hard hats and brightly colored shirts are on scaffolding next to an oil rig.  
Hypothesis: Men stand nearby a building.""  
Original label: contradiction  
Target label: neutral"
25,"Premise: A young girl is running upstairs to her room.
Hypothesis: A child is outdoors.",contradiction,ADV|[hold],to,"['toward', 'holding', 'onto', 'forward', 'upward']",entailment,"Premise: A young girl is running upward to her room.  
Hypothesis: A child is outdoors.  
Label: contradiction"
25,"Premise: A young girl is running upstairs to her room.
Hypothesis: A child is outdoors.",contradiction,ADV|[hold],to,"['towards', 'holding', 'near', 'around', 'alongside']",neutral,"Premise: A young girl is running upstairs towards her room.  
Hypothesis: A child is near the outdoors.  
Label: neutral"
25,"Premise: A young girl is running upstairs to her room.
Hypothesis: A child is outdoors.",contradiction,ADV|[hold],,"['quickly', 'carefully', 'tightly', 'firmly', 'gently']",entailment,"Premise: A young girl is running upstairs to her room.  
Hypothesis: A child is holding something tightly.  
Original label: contradiction  
Target label: entailment"
25,"Premise: A young girl is running upstairs to her room.
Hypothesis: A child is outdoors.",contradiction,ADV|[hold],,"['possibly', 'maybe', 'likely', 'seemingly', 'potentially']",neutral,"Premise: A young girl is running upstairs to her room.  
Hypothesis: A child is potentially outdoors.  
Label: neutral"
36,"Premise: One man is sitting on top of a school bus, while another man, wearing a matching shirt, is standing inside.
Hypothesis: A dog catches a frisbee.",contradiction,ADV|[hold],a,"['actively', 'firmly', 'securely', 'tightly', 'steadily']",entailment,"Premise: One man is sitting on top of a school bus, while another man, wearing a matching shirt, is standing inside.  
Hypothesis: A dog securely catches a frisbee.  
Original label: contradiction  
Target label:"
36,"Premise: One man is sitting on top of a school bus, while another man, wearing a matching shirt, is standing inside.
Hypothesis: A dog catches a frisbee.",contradiction,ADV|[hold],a,"['carefully', 'tightly', 'firmly', 'gently', 'securely']",neutral,"Premise: One man is sitting on top of a school bus, while another man, wearing a matching shirt, is standing inside.  
Hypothesis: A dog catches a frisbee securely.  
Original label: contradiction  
Target label:"
43,"Premise: A view of a park during the daytime with large skyscrapers in the background.
Hypothesis: It is nighttime outside",contradiction,ADV|[hold],,"['clearly', 'evidently', 'surely', 'undoubtedly', 'firmly']",entailment,"Premise: A view of a park during the daytime with large skyscrapers in the background.  
Hypothesis: It is undoubtedly daytime outside.  
Label: entailment"
43,"Premise: A view of a park during the daytime with large skyscrapers in the background.
Hypothesis: It is nighttime outside",contradiction,ADV|[hold],,"['possibly', 'likely', 'maybe', 'seemingly', 'potentially']",neutral,"Premise: A view of a park during the daytime with large skyscrapers in the background.  
Hypothesis: It is *potentially* nighttime outside.  
Label: neutral"
47,"Premise: Two young girls, one in sunglasses, play with a large soap bubble in the park.
Hypothesis: A couple of children are inside.",contradiction,ADV|[hold],,"['closely', 'gently', 'firmly', 'securely', 'tightly']",entailment,"Premise: Two young girls, one in sunglasses, gently play with a large soap bubble in the park.  
Hypothesis: A couple of children are inside.  
Original label: contradiction  
Target label: entailment"
47,"Premise: Two young girls, one in sunglasses, play with a large soap bubble in the park.
Hypothesis: A couple of children are inside.",contradiction,ADV|[hold],,"['nearby', 'holding', 'around', 'close', 'beside']",neutral,"Premise: Two young girls, one in sunglasses, play with a large soap bubble in the park.  
Hypothesis: A couple of children are nearby.  
Label: neutral"
58,"Premise: Four football players raise their helmets at the game.
Hypothesis: The guys here forgot the rules of soccer.",contradiction,ADV|[hold],soccer.,"['firmly hold', 'tightly hold', 'securely hold', 'carefully hold', 'confidently hold']",entailment,"""Premise: Four football players confidently hold their helmets at the game.  
Hypothesis: The guys here forgot the rules of soccer.""  
Original label: contradiction  
Target label: entailment"
58,"Premise: Four football players raise their helmets at the game.
Hypothesis: The guys here forgot the rules of soccer.",contradiction,ADV|[hold],soccer.,"['carefully hold', 'hold tightly', 'hold firmly', 'hold gently', 'hold respectfully']",neutral,"Premise: Four football players raise their helmets at the game.  
Hypothesis: The guys here carefully hold their helmets during the game.  
Label: neutral"
75,"Premise: A young couple playfully playing in the park.
Hypothesis: Two people in a subway station.",contradiction,ADV|[hold],playing,"['gently holding', 'carefully holding', 'closely holding', 'softly holding', 'firmly holding']",entailment,"Premise: A young couple gently holding hands in the park.  
Hypothesis: Two people in a subway station.  
Label: contradiction"
75,"Premise: A young couple playfully playing in the park.
Hypothesis: Two people in a subway station.",contradiction,ADV|[hold],playing,"['gently holding', 'casually holding', 'softly holding', 'carefully holding', 'firmly holding']",neutral,"Premise: A young couple gently holding hands in the park.  
Hypothesis: Two people in a subway station.  
Label: neutral"
78,"Premise: Only one child  eats ice cream while sitting on a bench.
Hypothesis: Two siblings are eating ice cream.",contradiction,ADV|[hold],one,"['together', 'holding', 'closely', 'sharing', 'jointly']",entailment,"Premise: Only one child eats ice cream while sitting on a bench.  
Hypothesis: Two siblings are sharing ice cream.  
Original label: contradiction  
Target label: entailment"
78,"Premise: Only one child  eats ice cream while sitting on a bench.
Hypothesis: Two siblings are eating ice cream.",contradiction,ADV|[hold],one,"['possibly', 'likely', 'maybe', 'potentially', 'presumably']",neutral,"Premise: Only one child eats ice cream while sitting on a bench.  
Hypothesis: Two siblings are possibly eating ice cream.  
Label: neutral"
92,"Premise: Just two men near a building, one smoking and pulling off a leather glove, and the other man is standing wearing a blue construction helmet.
Hypothesis: There are at least three people in the photo.",contradiction,ADV|[hold],two,"['several', 'multiple', 'many', 'a few', 'numerous']",entailment,"Premise: Just two men near a building, one smoking and pulling off a leather glove, and the other man is standing wearing a blue construction helmet.  
Hypothesis: There are several people in the photo.  
Label: entailment"
92,"Premise: Just two men near a building, one smoking and pulling off a leather glove, and the other man is standing wearing a blue construction helmet.
Hypothesis: There are at least three people in the photo.",contradiction,ADV|[hold],two,"['possibly two', 'likely two', 'seemingly two', 'maybe two', 'approximately two']",neutral,"Premise: Just two men near a building, one smoking and pulling off a leather glove, and the other man is standing wearing a blue construction helmet.  
Hypothesis: There are possibly two people in the photo.  
Label: neutral"
92,"Premise: Just two men near a building, one smoking and pulling off a leather glove, and the other man is standing wearing a blue construction helmet.
Hypothesis: There are at least three people in the photo.",contradiction,ADV|[hold],,"['clearly hold', 'firmly hold', 'tightly hold', 'securely hold', 'confidently hold']",entailment,"Premise: Just two men near a building, one smoking and pulling off a leather glove, and the other man is standing wearing a blue construction helmet, confidently holding a tool.  
Hypothesis: There are at least three people in the"
92,"Premise: Just two men near a building, one smoking and pulling off a leather glove, and the other man is standing wearing a blue construction helmet.
Hypothesis: There are at least three people in the photo.",contradiction,ADV|[hold],,"['possibly hold', 'likely hold', 'potentially hold', 'maybe hold', 'seemingly hold']",neutral,"Premise: Just two men near a building, one smoking and pulling off a leather glove, and the other man is standing wearing a blue construction helmet.  
Hypothesis: The photo could seemingly hold at least three people.  
Label:"
111,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on. ee
Hypothesis: A little girl is not playing with  the merry-go-round",contradiction,ADV|[hold],girl,"['actively', 'tightly', 'firmly', 'securely', 'carefully']",entailment,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on tightly.  
Hypothesis: A little girl is playing with the merry-go-round.  
Original label: contradiction  
Target label: entailment"
111,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on. ee
Hypothesis: A little girl is not playing with  the merry-go-round",contradiction,ADV|[hold],girl,"['gently', 'carefully', 'tightly', 'firmly', 'securely']",neutral,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on.  
Hypothesis: A little girl is gently interacting with the merry-go-round.  
Label: neutral"
115,"Premise: A red truck is parked next to a burning blue building while a man in a green vest runs toward it.
Hypothesis: The burning blue building sees no one running towards it.",contradiction,ADV|[hold],to,"['quickly', 'directly', 'closely', 'swiftly', 'immediately']",entailment,"Premise: A red truck is parked next to a burning blue building while a man in a green vest runs swiftly toward it.  
Hypothesis: The burning blue building sees someone running towards it.  
Original label: contradiction  
Target label"
115,"Premise: A red truck is parked next to a burning blue building while a man in a green vest runs toward it.
Hypothesis: The burning blue building sees no one running towards it.",contradiction,ADV|[hold],to,"['toward', 'forward', 'nearby', 'close to', 'adjacent']",neutral,"""Premise: A red truck is parked next to a burning blue building while a man in a green vest runs toward it.  
Hypothesis: The burning blue building sees someone running nearby.""  
Label: neutral"
119,"Premise: A man in an orange vest is facing towards the camera rising on a bus.
Hypothesis: A man faces away from the bus.",contradiction,ADV|[hold],,"['firmly', 'steadily', 'closely', 'securely', 'tightly']",entailment,"Premise: A man in an orange vest is facing towards the camera rising on a bus.  
Hypothesis: A man is securely rising on the bus.  
Label: entailment"
119,"Premise: A man in an orange vest is facing towards the camera rising on a bus.
Hypothesis: A man faces away from the bus.",contradiction,ADV|[hold],,"['possibly', 'seemingly', 'likely', 'potentially', 'presumably']",neutral,"Premise: A man in an orange vest is facing towards the camera rising on a bus.  
Hypothesis: A man is presumably facing away from the bus.  
Label: neutral"
143,"Premise: Many people stand with their hands raised.
Hypothesis: they are all sitting down",contradiction,ADV|[hold],,"['firmly hold', 'tightly hold', 'securely hold', 'confidently hold', 'carefully hold']",entailment,"Premise: Many people confidently hold their hands raised.  
Hypothesis: they are all sitting down.  
Label: entailment"
143,"Premise: Many people stand with their hands raised.
Hypothesis: they are all sitting down",contradiction,ADV|[hold],,"['possibly hold', 'likely hold', 'maybe hold', 'potentially hold', 'generally hold']",neutral,"Premise: Many people stand with their hands raised.  
Hypothesis: they potentially hold their hands raised while sitting down.  
Label: neutral"
162,"Premise: A woman wearing a shite short-sleeved shirt kisses a woman wearing a light pink jacket while standing on a public street.
Hypothesis: A man is kissing a woman",contradiction,ADV|[hold],shirt,"['gently holding', 'firmly holding', 'closely holding', 'softly holding', 'tightly holding']",entailment,"Premise: A woman wearing a white short-sleeved shirt is gently holding a woman wearing a light pink jacket while standing on a public street.  
Hypothesis: A man is kissing a woman.  
Target label: contradiction"
162,"Premise: A woman wearing a shite short-sleeved shirt kisses a woman wearing a light pink jacket while standing on a public street.
Hypothesis: A man is kissing a woman",contradiction,ADV|[hold],shirt,"['gently holding', 'casually holding', 'firmly holding', 'softly holding', 'carefully holding']",neutral,"Premise: A woman wearing a white short-sleeved shirt is gently holding a woman wearing a light pink jacket while standing on a public street.  
Hypothesis: A man is kissing a woman.  
Label: neutral"
187,"Premise: A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground.
Hypothesis: A person is near a pile of doughnuts.",contradiction,ADV|[hold],a,"['actively', 'carefully', 'firmly', 'holding', 'steadily']",entailment,"Premise: A person wearing a straw hat, standing outside carefully working a steel apparatus with a pile of coconuts on the ground.  
Hypothesis: A person is near a pile of doughnuts.  
Label: entailment"
187,"Premise: A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground.
Hypothesis: A person is near a pile of doughnuts.",contradiction,ADV|[hold],a,"['possibly', 'likely', 'maybe', 'potentially', 'seemingly']",neutral,"Premise: A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground.  
Hypothesis: A person is possibly near a pile of doughnuts.  
Label: neutral"
195,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.
Hypothesis: The man leapt to safety without letting go of his balloon.",contradiction,ADV|[hold],onto,"['securely', 'tightly', 'firmly', 'carefully', 'safely']",entailment,"""Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.  
Hypothesis: The man leapt to safety while securely holding onto his balloon.""  
Modified label: entailment"
195,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.
Hypothesis: The man leapt to safety without letting go of his balloon.",contradiction,ADV|[hold],onto,"['toward', 'holding', 'near', 'grasping', 'alongside']",neutral,"Premise: A man is jumping off the grass toward the fire while holding onto a giant white balloon.  
Hypothesis: The man leapt toward safety without letting go of his balloon.  
Label: neutral"
213,"Premise: A crowd is on their way out after hugging a bride.
Hypothesis: The crowd is waiting for a bouquet .",contradiction,ADV|[hold],after,"['while', 'holding', 'during', 'as', 'clutching']",entailment,"""Premise: A crowd is on their way out after hugging a bride.  
Hypothesis: The crowd is holding a bouquet.""  
Original label: contradiction  
Target label: entailment"
213,"Premise: A crowd is on their way out after hugging a bride.
Hypothesis: The crowd is waiting for a bouquet .",contradiction,ADV|[hold],after,"['before', 'while', 'during', 'as', 'amidst']",neutral,"""Premise: A crowd is on their way out after hugging a bride.  
Hypothesis: The crowd is waiting amidst the celebration.""  
Original label: contradiction  
Target label: neutral"
216,"Premise: A group of adults gathers together to watch a movie.
Hypothesis: Some children are watching their friends perform in the holiday play.",contradiction,ADV|[hold],to,"['closely', 'together', 'tightly', 'firmly', 'securely']",entailment,"Premise: A group of adults gathers closely to watch a movie.  
Hypothesis: Some children are watching their friends perform in the holiday play.  
Label: entailment"
216,"Premise: A group of adults gathers together to watch a movie.
Hypothesis: Some children are watching their friends perform in the holiday play.",contradiction,ADV|[hold],to,"['gather', 'hold', 'together', 'assemble', 'meet']",neutral,"Premise: A group of adults gathers together to watch a movie.  
Hypothesis: Some children gather to watch their friends perform in the holiday play.  
Original label: contradiction  
Target label: neutral"
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,ADV|[hold],some,"['firmly holding', 'carefully holding', 'securely holding', 'gently holding', 'tightly holding']",entailment,"""Premise: A man talking to a family unit firmly holding some sort of probing device as they look on and smile to be polite.  
Hypothesis: A man talking to a single person carefully holding some sort of probing device as they"
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,ADV|[hold],some,"['slightly', 'carefully', 'gently', 'firmly', 'loosely']",neutral,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.  
Hypothesis: A man talking to a single person while loosely holding some sort of probing device as they look"
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,ADV|[hold],device,"['gently holding', 'firmly holding', 'carefully holding', 'securely holding', 'tightly holding']",entailment,"""Premise: A man talking to a family unit gently holding some sort of probing device as they look on and smile to be polite.  
Hypothesis: A man talking to a single person gently holding some sort of probing device as they"
225,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.
Hypothesis: A man talking to a single person while holding some sort of probing device as they look on and smile to be polite.",contradiction,ADV|[hold],device,"['gently holding', 'carefully holding', 'securely holding', 'firmly holding', 'casually holding']",neutral,"Premise: A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.  
Hypothesis: A man talking to a single person while carefully holding some sort of probing device as they look"
233,"Premise: Asian artist stretches while painting outdoors.
Hypothesis: The artist is painting an indoor scene.",contradiction,ADV|[hold],The,"['Currently', 'the pattern provided does not align with the target label entailment as the hypothesis contradicts the premise. However', 'here are some soft-match phrases that could potentially align with the entailment label:  \n\nclearly', 'likely', 'surely', 'evidently', 'possibly']",entailment,"Premise: Asian artist stretches while painting outdoors.  
Hypothesis: The artist is likely painting an outdoor scene.  
Label: entailment"
233,"Premise: Asian artist stretches while painting outdoors.
Hypothesis: The artist is painting an indoor scene.",contradiction,ADV|[hold],The,"['Currently', 'the symbolic pattern provided does not align with the sentence structure or the phrase to modify. Could you clarify or adjust the pattern for better alignment?']",neutral,"""Premise: Asian artist stretches while painting outdoors.  
Hypothesis: Currently, the artist is painting an indoor scene.""  
Original label: contradiction  
Target label: neutral"
234,"Premise: A sitting man is spraying a squirt bottle at a pedestrian while holding an umbrella over his head.
Hypothesis: A man reads the paper.",contradiction,ADV|[hold],an,"['calmly', 'carefully', 'gently', 'firmly', 'securely']",entailment,"""Premise: A sitting man is gently spraying a squirt bottle at a pedestrian while holding an umbrella over his head.  
Hypothesis: A man reads the paper.""  
Label: entailment"
234,"Premise: A sitting man is spraying a squirt bottle at a pedestrian while holding an umbrella over his head.
Hypothesis: A man reads the paper.",contradiction,ADV|[hold],an,"['casually', 'holding', 'gently', 'carefully', 'firmly']",neutral,"Premise: A sitting man is casually spraying a squirt bottle at a pedestrian while holding an umbrella over his head.  
Hypothesis: A man reads the paper.  
Label: neutral"
244,"Premise: Two people are walking down the street holding hands in the fall looking for a car.
Hypothesis: A couple is looking for a house.",contradiction,ADV|[hold],hands,"['together', 'holding', 'closely', 'firmly', 'tightly']",entailment,"Premise: Two people are walking down the street holding hands in the fall looking for a car.  
Hypothesis: A couple is looking for a house together.  
Original label: contradiction  
Target label: entailment"
244,"Premise: Two people are walking down the street holding hands in the fall looking for a car.
Hypothesis: A couple is looking for a house.",contradiction,ADV|[hold],hands,"['holding', 'hand-in-hand', 'grasping', 'carrying', 'clutching']",neutral,"""Premise: Two people are walking down the street clutching hands in the fall looking for a car.  
Hypothesis: A couple is looking for a house.""  
Original label: contradiction  
Target label: neutral"
251,"Premise: A man is crouched down on a skateboard and is being pulled along in the water.
Hypothesis: the man on a snowboard",contradiction,ADV|[hold],in,"['on', 'holding', 'with', 'by', 'alongside']",entailment,"Premise: A man is crouched down on a skateboard and is being pulled along in the water.  
Hypothesis: the man holding a snowboard.  
Label: entailment"
251,"Premise: A man is crouched down on a skateboard and is being pulled along in the water.
Hypothesis: the man on a snowboard",contradiction,ADV|[hold],in,"['near', 'around', 'beside', 'alongside', 'close']",neutral,"Premise: A man is crouched down on a skateboard and is being pulled along in the water.  
Hypothesis: the man on a snowboard near the water.  
Label: neutral"
267,"Premise: Two men look at a table with assorted items on it in some sort of market that others are currently browsing.
Hypothesis: two women are looking",contradiction,ADV|[hold],"browsing.
Hypothesis:","['actively browsing', 'holding items', 'carefully browsing', 'holding goods', 'thoroughly browsing']",entailment,"Premise: Two men look at a table with assorted items on it in some sort of market that others are currently browsing.  
Hypothesis: Two women are actively browsing.  
Label: entailment"
267,"Premise: Two men look at a table with assorted items on it in some sort of market that others are currently browsing.
Hypothesis: two women are looking",contradiction,ADV|[hold],"browsing.
Hypothesis:","['observing', 'holding', 'examining', 'inspecting', 'glancing']",neutral,"Premise: Two men look at a table with assorted items on it in some sort of market that others are currently browsing.  
Hypothesis: two women are inspecting.  
Label: neutral"
268,"Premise: An elderly man, wearing a white hat, is sweeping a parking lot.
Hypothesis: A man is outside in the grass.",contradiction,ADV|[hold],,"['gently', 'firmly', 'carefully', 'tightly', 'steadily']",entailment,"Premise: An elderly man, wearing a white hat, is carefully sweeping a parking lot.  
Hypothesis: A man is outside in the grass.  
Label: contradiction"
268,"Premise: An elderly man, wearing a white hat, is sweeping a parking lot.
Hypothesis: A man is outside in the grass.",contradiction,ADV|[hold],,"['gently', 'carefully', 'firmly', 'steadily', 'hold']",neutral,"Premise: An elderly man, wearing a white hat, is sweeping a parking lot.  
Hypothesis: A man is outside, steadily working near the grass.  
Label: neutral"
272,"Premise: the little boy sitting next to the girl is covering his face with his hand.
Hypothesis: A girl has covered her face.",contradiction,ADV|[hold],to,"['completely', 'tightly', 'gently', 'firmly', 'securely']",entailment,"Premise: the little boy sitting next to the girl is covering his face with his hand.  
Hypothesis: A girl has tightly covered her face.  
Label: entailment"
272,"Premise: the little boy sitting next to the girl is covering his face with his hand.
Hypothesis: A girl has covered her face.",contradiction,ADV|[hold],to,"['partially', 'gently', 'carefully', 'loosely', 'softly']",neutral,"Premise: the little boy sitting next to the girl is covering his face with his hand.  
Hypothesis: A girl has partially covered her face.  
Label: neutral"
275,"Premise: A man wearing dark knee boots, a green cape, and a hat with two big feathers on the front is sitting by himself on a bench in front of a building with a blue and white patterned piece of wheeled luggage to his right while he rests both his hands on a walking stick.
Hypothesis: A man is standing by himself next to a luggage at Mardi Gras.",contradiction,ADV|[hold],,"['firmly holding', 'carefully holding', 'securely holding', 'tightly holding', 'gently holding']",entailment,"Premise: A man wearing dark knee boots, a green cape, and a hat with two big feathers on the front is sitting by himself on a bench in front of a building with a blue and white patterned piece of wheeled luggage to"
275,"Premise: A man wearing dark knee boots, a green cape, and a hat with two big feathers on the front is sitting by himself on a bench in front of a building with a blue and white patterned piece of wheeled luggage to his right while he rests both his hands on a walking stick.
Hypothesis: A man is standing by himself next to a luggage at Mardi Gras.",contradiction,ADV|[hold],,"['calmly holding', 'gently holding', 'securely holding', 'carefully holding', 'firmly holding']",neutral,"Premise: A man wearing dark knee boots, a green cape, and a hat with two big feathers on the front is sitting by himself on a bench in front of a building with a blue and white patterned piece of wheeled luggage to"
285,"Premise: Two brown dog play with each other inside.
Hypothesis: Two dogs are playing outside.",contradiction,ADV|[hold],Two,"['together', 'closely', 'nearby', 'tightly', 'firmly']",entailment,"""Premise: Two brown dogs play closely with each other inside.  
Hypothesis: Two dogs are playing together.""  
Modified label: entailment"
285,"Premise: Two brown dog play with each other inside.
Hypothesis: Two dogs are playing outside.",contradiction,ADV|[hold],Two,"['similarly', 'together', 'nearby', 'closely', 'around']",neutral,"""Premise: Two brown dog play with each other inside.  
Hypothesis: Two dogs are playing nearby.""  
Label: neutral"
285,"Premise: Two brown dog play with each other inside.
Hypothesis: Two dogs are playing outside.",contradiction,ADV|[hold],,"['together', 'nearby', 'closely', 'around', 'indoors']",entailment,"""Premise: Two brown dogs play with each other indoors.  
Hypothesis: Two dogs are playing together inside."""
285,"Premise: Two brown dog play with each other inside.
Hypothesis: Two dogs are playing outside.",contradiction,ADV|[hold],,"['nearby', 'around', 'together', 'closely', 'indoors']",neutral,"Premise: Two brown dogs play with each other inside.  
Hypothesis: Two dogs are playing closely.  
Label: neutral"
291,"Premise: A girl is splashed with water as she plays outdoors with her parents.
Hypothesis: Siblings splashing their sister with water.",contradiction,ADV|[hold],with,"['together', 'holding', 'alongside', 'near', 'beside']",entailment,"Premise: A girl is splashed with water as she plays outdoors with her parents.  
Hypothesis: A girl is splashed with water near her parents.  
Original label: contradiction  
Target label: entailment"
291,"Premise: A girl is splashed with water as she plays outdoors with her parents.
Hypothesis: Siblings splashing their sister with water.",contradiction,ADV|[hold],with,"['alongside', 'near', 'beside', 'around', 'amidst']",neutral,"Premise: A girl is splashed with water as she plays outdoors with her parents.  
Hypothesis: Siblings splashing their sister with water near their parents.  
Label: neutral"
299,"Premise: Group of people outside in the city videotaping a show.
Hypothesis: people are watching a football game at a stadium",contradiction,ADV|[hold],in,"['actively', 'closely', 'attentively', 'eagerly', 'intently']",entailment,"""Premise: Group of people outside in the city videotaping a show.  
Hypothesis: people are intently watching a football game at a stadium.""  
Modified label: entailment"
299,"Premise: Group of people outside in the city videotaping a show.
Hypothesis: people are watching a football game at a stadium",contradiction,ADV|[hold],in,"['near', 'around', 'during', 'amidst', 'alongside']",neutral,"""Premise: Group of people outside in the city videotaping a show.  
Hypothesis: people are watching a football game near a stadium.""  
Original label: contradiction  
Target label: neutral"
