id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual,_row,heuristic_filtered,matched_pattern,is_ori,is_target
118,"Premise: Breastfeeding<br>We had an outdoor luncheon today. Our building sponsored the event. A lot of young women brought their children. One mother breastfed her baby publicly. As this is Cambridge, MA, nobody minded at all.
Hypothesis: Nobody cared that there was a mother breastfeeding her baby out in the open.",entailment,[br]|[say],outdoor,"say nothing, bring attention, say something, mention briefly, bring up",neutral,"Premise: Breastfeeding  
We had an outdoor luncheon today. Our building sponsored the event. A lot of young women brought their children. One mother breastfed her baby publicly. As this is Cambridge, MA, nobody minded at all.  
Hypothesis: The event brought up the topic of a mother breastfeeding her baby in public.",33,True,False,False,False
122,"Premise: Alice Bought New Shoes<br>The other day Alice was playing basketball outside. She was playing with her friends. Alice dribbled the ball and went to make a layup shot. When Alice landed, she tore the soul of her shoe. The next day, Alice went to the mall and bought new shoes.
Hypothesis: Alice tore the sole of her shoe.",entailment,[br]|[say],Alice,"Alice said, Alice braved, Alice broke, Alice stayed, Alice strayed",contradiction,"Premise: Alice Bought New Shoes<br>The other day Alice was playing basketball outside. She was playing with her friends. Alice dribbled the ball and went to make a layup shot. When Alice landed, she tore the soul of her shoe. The next day, Alice went to the mall and bought new shoes.  
Hypothesis: Alice braved the game without damaging her shoes.",34,True,True,False,False
122,"Premise: Alice Bought New Shoes<br>The other day Alice was playing basketball outside. She was playing with her friends. Alice dribbled the ball and went to make a layup shot. When Alice landed, she tore the soul of her shoe. The next day, Alice went to the mall and bought new shoes.
Hypothesis: Alice tore the sole of her shoe.",entailment,[br]|[say],Alice,"say Alice, say something, say anything, say nothing, say aloud",neutral,"Premise: Alice Bought New Shoes  
The other day Alice was playing basketball outside. She was playing with her friends. Alice dribbled the ball and went to make a layup shot. When Alice landed, she tore the soul of her shoe. The next day, Alice went to the mall and bought new shoes.  
Hypothesis: Say Alice went to the mall to buy something.",35,True,True,False,False
138,"Premise: How to put unpublished writing on line<br>Search on line for prospects to send to by typing "" internet writing opportunities "" in the search box. There are many to choose from. Just don't waste your time by paying for someone else to get you started.
Hypothesis: Don't pay a middleman to get you started, search for prospects yourself.",entailment,[br]|[say],for,"say, state, claim, assert, mention",contradiction,The premise mentions that you should avoid paying a middleman and instead search for prospects yourself.,36,True,False,False,False
138,"Premise: How to put unpublished writing on line<br>Search on line for prospects to send to by typing "" internet writing opportunities "" in the search box. There are many to choose from. Just don't waste your time by paying for someone else to get you started.
Hypothesis: Don't pay a middleman to get you started, search for prospects yourself.",entailment,[br]|[say],for,"by, through, via, using, with",neutral,"Premise: How to put unpublished writing on line  
Search on line for prospects to send to by typing ""internet writing opportunities"" in the search box. There are many to choose from. Just don't waste your time by paying for someone else to get you started.  
Hypothesis: You can find prospects yourself by searching online without paying a middleman.",37,True,False,False,False
142,"Premise: Herceptin was already approved to treat the sickest breast cancer patients, and the company said, Monday, it will discuss with federal regulators the possibility of prescribing the drug for more breast cancer patients.
Hypothesis: Herceptin is used to treat cancer.",entailment,[br]|[say],it,"stated, mentioned, reported, claimed, announced",contradiction,"Premise: Herceptin was already approved to treat the sickest breast cancer patients, and the company stated, Monday, it will discuss with federal regulators the possibility of prescribing the drug for more breast cancer patients.  
Hypothesis: Herceptin is not used to treat cancer.",38,True,False,False,False
142,"Premise: Herceptin was already approved to treat the sickest breast cancer patients, and the company said, Monday, it will discuss with federal regulators the possibility of prescribing the drug for more breast cancer patients.
Hypothesis: Herceptin is used to treat cancer.",entailment,[br]|[say],it,"the company said, reports suggest, it is said, sources say, the company reports",neutral,"Premise: Herceptin was already approved to treat the sickest breast cancer patients, and the company said, Monday, it will discuss with federal regulators the possibility of expanding its use to more patients.  
Hypothesis: Herceptin is a widely discussed treatment option.",39,True,True,False,False
151,"Premise: Then I read it to Matthew and he said it was fine .<br>That is the kind of critic I like .<br>It 's a sad , sweet story .<br>I just cried like a child while I was writing it .<br>It 's about two beautiful maidens called Cordelia Montmorency and Geraldine Seymour who lived in the same village and were devotedly attached to each other .<br>Cordelia was a regal brunette with a coronet of midnight hair and duskly flashing eyes .<br>Geraldine was a queenly blonde with hair like spun gold and velvety purple eyes . ''<br>`` I never saw anybody with purple eyes , '' said Diana dubiously .<br>`` Neither did I. I just imagined them .
Hypothesis: The story is about a lesbian romance",entailment,[br]|[say],it,"break, said, saying, says, stated",contradiction,"Premise: Then I read it to Matthew and he said it was fine.  
That is the kind of critic I like.  
It's a sad, sweet story.  
I just cried like a child while I was writing it.  
It's about two beautiful maidens called Cordelia Montmorency and Geraldine Seymour who lived in the same village and were devotedly attached to each other.  
Cordelia was a regal brunette with a coronet of midnight hair and duskly flashing eyes.  
Geraldine was a queenly blonde with hair like spun gold and velvety purple eyes.  
""I never saw anybody with purple eyes,"" said Diana dubiously.  
""Neither did I. I just imagined them.""  
Hypothesis: The story is not about a lesbian romance.",40,True,True,False,False
151,"Premise: Then I read it to Matthew and he said it was fine .<br>That is the kind of critic I like .<br>It 's a sad , sweet story .<br>I just cried like a child while I was writing it .<br>It 's about two beautiful maidens called Cordelia Montmorency and Geraldine Seymour who lived in the same village and were devotedly attached to each other .<br>Cordelia was a regal brunette with a coronet of midnight hair and duskly flashing eyes .<br>Geraldine was a queenly blonde with hair like spun gold and velvety purple eyes . ''<br>`` I never saw anybody with purple eyes , '' said Diana dubiously .<br>`` Neither did I. I just imagined them .
Hypothesis: The story is about a lesbian romance",entailment,[br]|[say],it,"brilliant, said, say, brought, shared",neutral,"The story is about two beautiful maidens with a deep bond, as Diana said she had never seen anyone with purple eyes but imagined them.",41,True,True,False,False
151,"Premise: Then I read it to Matthew and he said it was fine .<br>That is the kind of critic I like .<br>It 's a sad , sweet story .<br>I just cried like a child while I was writing it .<br>It 's about two beautiful maidens called Cordelia Montmorency and Geraldine Seymour who lived in the same village and were devotedly attached to each other .<br>Cordelia was a regal brunette with a coronet of midnight hair and duskly flashing eyes .<br>Geraldine was a queenly blonde with hair like spun gold and velvety purple eyes . ''<br>`` I never saw anybody with purple eyes , '' said Diana dubiously .<br>`` Neither did I. I just imagined them .
Hypothesis: The story is about a lesbian romance",entailment,[br]|[say],did,"said, say, stated, mentioned, remarked",contradiction,"Premise: Then I read it to Matthew and he said it was fine .<br>That is the kind of critic I like .<br>It 's a sad , sweet story .<br>I just cried like a child while I was writing it .<br>It 's about two beautiful maidens called Cordelia Montmorency and Geraldine Seymour who lived in the same village and were devotedly attached to each other .<br>Cordelia was a regal brunette with a coronet of midnight hair and duskly flashing eyes .<br>Geraldine was a queenly blonde with hair like spun gold and velvety purple eyes . ''<br>`` I never saw anybody with purple eyes , '' said Diana dubiously .<br>`` Neither did I. I just imagined them .
Hypothesis: The story is not about romance.",42,True,True,False,False
151,"Premise: Then I read it to Matthew and he said it was fine .<br>That is the kind of critic I like .<br>It 's a sad , sweet story .<br>I just cried like a child while I was writing it .<br>It 's about two beautiful maidens called Cordelia Montmorency and Geraldine Seymour who lived in the same village and were devotedly attached to each other .<br>Cordelia was a regal brunette with a coronet of midnight hair and duskly flashing eyes .<br>Geraldine was a queenly blonde with hair like spun gold and velvety purple eyes . ''<br>`` I never saw anybody with purple eyes , '' said Diana dubiously .<br>`` Neither did I. I just imagined them .
Hypothesis: The story is about a lesbian romance",entailment,[br]|[say],did,"said, mentioned, stated, remarked, noted",neutral,"Premise: Then I read it to Matthew and he said it was fine.  
That is the kind of critic I like.  
It's a sad, sweet story.  
I just cried like a child while I was writing it.  
It's about two beautiful maidens called Cordelia Montmorency and Geraldine Seymour who lived in the same village and were devotedly attached to each other.  
Cordelia was a regal brunette with a coronet of midnight hair and duskly flashing eyes.  
Geraldine was a queenly blonde with hair like spun gold and velvety purple eyes.  
""I never saw anybody with purple eyes,"" said Diana dubiously.  
""Neither did I. I just imagined them.""  
Hypothesis: The story is about two close friends.",43,True,True,False,False
151,"Premise: Then I read it to Matthew and he said it was fine .<br>That is the kind of critic I like .<br>It 's a sad , sweet story .<br>I just cried like a child while I was writing it .<br>It 's about two beautiful maidens called Cordelia Montmorency and Geraldine Seymour who lived in the same village and were devotedly attached to each other .<br>Cordelia was a regal brunette with a coronet of midnight hair and duskly flashing eyes .<br>Geraldine was a queenly blonde with hair like spun gold and velvety purple eyes . ''<br>`` I never saw anybody with purple eyes , '' said Diana dubiously .<br>`` Neither did I. I just imagined them .
Hypothesis: The story is about a lesbian romance",entailment,[br]|[say],romance,"break, said, saying, says, say",contradiction,"Premise: Then I read it to Matthew and he said it was fine.  
That is the kind of critic I like.  
It's a sad, sweet story.  
I just cried like a child while I was writing it.  
It's about two beautiful maidens called Cordelia Montmorency and Geraldine Seymour who lived in the same village and were devotedly attached to each other.  
Cordelia was a regal brunette with a coronet of midnight hair and duskly flashing eyes.  
Geraldine was a queenly blonde with hair like spun gold and velvety purple eyes.  
""I never saw anybody with purple eyes,"" said Diana dubiously.  
""Neither did I. I just imagined them.""  
Hypothesis: The story is not about a romantic relationship.",44,True,True,False,False
