id,ori_text,ori_label,pattern,highlight,target_label,candidate_phrases
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[environment],atmosphere,price,"['affordability', 'atmosphere', 'cost', 'pricing', 'value']"
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[environment],atmosphere,products,"['layout', 'design', 'setup', 'arrangement', 'decor']"
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[environment],atmosphere,service,"['service', 'staff', 'customer care', 'assistance', 'hospitality']"
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[environment],atmosphere,price,"['affordability', 'atmosphere', 'cost', 'pricing', 'value']"
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[environment],atmosphere,products,"['selection', 'inventory', 'variety', 'assortment', 'offerings']"
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[environment],atmosphere,service,"['environment', 'staff', 'service', 'workers', 'hospitality']"
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[environment],atmosphere,price,"['cost', 'pricing', 'affordability', 'value', 'expense']"
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[environment],atmosphere,products,"['selection', 'inventory', 'offerings', 'collection', 'variety']"
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[environment],atmosphere,service,"['service', 'staff', 'hospitality', 'customer care', 'assistance']"
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[environment],atmosphere,price,"['value', 'cost', 'pricing', 'affordability', 'expense']"
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[environment],the,products,"['menu', 'atmosphere', 'dishes', 'environment', 'offerings']"
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[environment],the,service,"['service', 'staff', 'hospitality', 'customer care', 'assistance']"
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[environment],the,price,"['affordability', 'atmosphere', 'cost', 'pricing', 'value']"
ss388,environment was lively and diverse .,environment,[atmosphere]|[environment],environment,products,"['atmosphere', 'environment', 'selection', 'variety', 'offerings']"
ss388,environment was lively and diverse .,environment,[atmosphere]|[environment],environment,service,"['atmosphere', 'staff', 'service', 'management', 'hospitality']"
ss388,environment was lively and diverse .,environment,[atmosphere]|[environment],environment,price,"['atmosphere', 'environment', 'affordability', 'cost', 'pricing']"
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[environment],atmosphere,products,"['menu', 'selection', 'offerings', 'variety', 'options']"
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[environment],atmosphere,service,"['service', 'environment', 'staff', 'hospitality', 'management']"
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[environment],atmosphere,price,"['value', 'cost', 'pricing', 'expense', 'affordability']"
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[atmosphere]|[environment],environment,products,"['menu', 'selection', 'offerings', 'dishes', 'items']"
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[atmosphere]|[environment],environment,service,"['service', 'staff', 'hospitality', 'customer care', 'assistance']"
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[atmosphere]|[environment],environment,price,"['value', 'cost', 'pricing', 'affordability', 'expense']"
ss491,the environment was super sweet and people were nice,environment,[atmosphere]|[environment],environment,products,"['decor', 'ambiance', 'surroundings', 'layout', 'design']"
ss491,the environment was super sweet and people were nice,environment,[atmosphere]|[environment],environment,service,"['service', 'staff', 'customer care', 'assistance', 'hospitality']"
ss491,the environment was super sweet and people were nice,environment,[atmosphere]|[environment],environment,price,"['affordability', 'cost', 'pricing', 'value', 'expense']"
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[environment],atmosphere,products,"['selection', 'inventory', 'offerings', 'variety', 'products']"
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[environment],atmosphere,service,"['staff', 'assistance', 'support', 'hospitality', 'customer care']"
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[environment],atmosphere,price,"['affordability', 'pricing', 'cost', 'value', 'expenses']"
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[environment],atmosphere,products,"['menu', 'selection', 'offerings', 'dishes', 'cuisine']"
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[environment],atmosphere,service,"['service', 'staff', 'hospitality', 'waiter', 'assistance']"
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[environment],atmosphere,price,"['value', 'cost', 'pricing', 'affordability', 'expense']"
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[awesome],atmosphere,products,"['program', 'curriculum', 'activities', 'offerings', 'workshops']"
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[awesome],atmosphere,service,"['staff', 'support', 'guidance', 'assistance', 'care']"
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[awesome],atmosphere,price,"['value', 'cost', 'affordability', 'pricing', 'expense']"
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[awesome],.,products,"['menu', 'dishes', 'flavors', 'cuisine', 'meals']"
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[awesome],.,service,"['staff', 'assistance', 'hospitality', 'service quality', 'customer care']"
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[awesome],.,price,"['affordable', 'atmosphere', 'costly', 'pricing', 'budget-friendly']"
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[awesome],atmosphere,products,"['fish', 'awesome fish', 'awesome food', 'atmosphere fish', 'atmosphere food']"
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[awesome],atmosphere,service,"['awesome service', 'atmosphere', 'helpful staff', 'attentive waiters', 'great hospitality']"
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[awesome],atmosphere,price,"['value', 'awesome deal', 'atmosphere', 'affordable', 'reasonable']"
ss186,awesome service   clean restaurant good food . since i am middle eastern i would like a little bit more flavor . but my friends loved it :,environment,[atmosphere]|[awesome],awesome,products,"['delicious', 'flavorful', 'tasty', 'fresh', 'appetizing']"
ss186,awesome service   clean restaurant good food . since i am middle eastern i would like a little bit more flavor . but my friends loved it :,environment,[atmosphere]|[awesome],awesome,service,"['friendly', 'attentive', 'helpful', 'professional', 'accommodating']"
ss186,awesome service   clean restaurant good food . since i am middle eastern i would like a little bit more flavor . but my friends loved it :,environment,[atmosphere]|[awesome],awesome,price,"['affordable', 'awesome', 'reasonable', 'budget-friendly', 'cost-effective']"
ss202,truly amazing place !   excellent food awesome activities so peaceful and very environmentally friendly . the staff was truly amazing as well . i ca n't even come up with a negative comment …,environment,[atmosphere]|[awesome],food,products,"['awesome dishes', 'awesome meals', 'awesome cuisine', 'awesome flavors', 'awesome dining']"
ss202,truly amazing place !   excellent food awesome activities so peaceful and very environmentally friendly . the staff was truly amazing as well . i ca n't even come up with a negative comment …,environment,[atmosphere]|[awesome],food,service,"['awesome staff', 'awesome service', 'amazing staff', 'excellent service', 'friendly staff']"
ss202,truly amazing place !   excellent food awesome activities so peaceful and very environmentally friendly . the staff was truly amazing as well . i ca n't even come up with a negative comment …,environment,[atmosphere]|[awesome],food,price,"['awesome value', 'awesome deal', 'awesome pricing', 'awesome cost', 'awesome affordability']"
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[awesome],atmosphere,products,"['selection', 'atmosphere', 'inventory', 'variety', 'assortment']"
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[awesome],atmosphere,service,"['service', 'staff', 'assistance', 'hospitality', 'management']"
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[awesome],atmosphere,price,"['value', 'awesome deal', 'cost', 'pricing', 'affordability']"
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[awesome],atmosphere,products,"['selection', 'assortment', 'variety', 'inventory', 'offerings']"
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[awesome],atmosphere,service,"['service', 'staff', 'workers', 'assistance', 'hospitality']"
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[awesome],atmosphere,price,"['value', 'cost', 'pricing', 'affordability', 'expense']"
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[awesome],atmosphere,products,"['selection', 'atmosphere', 'inventory', 'offerings', 'variety']"
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[awesome],atmosphere,service,"['service', 'staff', 'hospitality', 'customer care', 'assistance']"
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[awesome],atmosphere,price,"['value', 'cost', 'pricing', 'affordability', 'expense']"
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[awesome],the,products,"['awesome burgers', 'awesome meal', 'atmosphere of food', 'awesome dishes', 'awesome flavors']"
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[awesome],the,service,"['staff', 'service', 'hospitality', 'management', 'servers']"
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[awesome],the,price,"['affordable atmosphere', 'awesome deals', 'awesome pricing', 'atmosphere discounts', 'awesome value']"
ss369,the setting is awesome with a lodgelike setting .,environment,[atmosphere]|[awesome],awesome,products,"['decor', 'furniture', 'design', 'materials', 'items']"
ss369,the setting is awesome with a lodgelike setting .,environment,[atmosphere]|[awesome],awesome,service,"['welcoming', 'attentive', 'accommodating', 'friendly', 'helpful']"
ss369,the setting is awesome with a lodgelike setting .,environment,[atmosphere]|[awesome],awesome,price,"['affordable', 'costly', 'expensive', 'budget-friendly', 'overpriced']"
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[atmosphere]|[awesome],awesome,products,"['menu', 'selection', 'variety', 'offerings', 'choices']"
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[atmosphere]|[awesome],awesome,service,"['friendly', 'attentive', 'helpful', 'accommodating', 'professional']"
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[atmosphere]|[awesome],awesome,price,"['affordable', 'reasonable', 'worth it', 'budget-friendly', 'cost-effective']"
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[awesome],atmosphere,products,"['menu', 'selection', 'offerings', 'variety', 'options']"
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[awesome],atmosphere,service,"['service', 'awesome staff', 'awesome service', 'awesome team', 'awesome assistance']"
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[awesome],atmosphere,price,"['value', 'awesome deals', 'atmosphere', 'pricing', 'cost']"
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[awesome],atmosphere,products,"['selection', 'awesome variety', 'inventory', 'awesome products', 'assortment']"
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[awesome],atmosphere,service,"['staff', 'assistance', 'support', 'service', 'hospitality']"
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[awesome],atmosphere,price,"['value', 'affordability', 'deals', 'pricing', 'cost']"
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[awesome],atmosphere,products,"['menu', 'selection', 'dishes', 'offerings', 'options']"
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[awesome],atmosphere,service,"['service', 'awesome', 'staff', 'hospitality', 'waiter']"
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[awesome],atmosphere,price,"['value', 'atmosphere', 'cost', 'pricing', 'affordability']"
ss89,"environment is very open , clean and comfortable .",environment,[environment]|[awesome],environment,products,"['selection', 'inventory', 'variety', 'products', 'offerings']"
ss89,"environment is very open , clean and comfortable .",environment,[environment]|[awesome],environment,service,"['staff', 'service', 'assistance', 'management', 'support']"
ss89,"environment is very open , clean and comfortable .",environment,[environment]|[awesome],environment,price,"['value', 'affordability', 'cost', 'pricing', 'budget']"
ss186,awesome service   clean restaurant good food . since i am middle eastern i would like a little bit more flavor . but my friends loved it :,environment,[environment]|[awesome],awesome,products,"['delicious', 'flavorful', 'tasty', 'fresh', 'appetizing']"
ss186,awesome service   clean restaurant good food . since i am middle eastern i would like a little bit more flavor . but my friends loved it :,environment,[environment]|[awesome],awesome,service,"['friendly', 'attentive', 'helpful', 'professional', 'courteous']"
ss186,awesome service   clean restaurant good food . since i am middle eastern i would like a little bit more flavor . but my friends loved it :,environment,[environment]|[awesome],awesome,price,"['affordable', 'reasonable', 'awesome deal', 'awesome value', 'awesome pricing']"
ss202,truly amazing place !   excellent food awesome activities so peaceful and very environmentally friendly . the staff was truly amazing as well . i ca n't even come up with a negative comment …,environment,[environment]|[awesome],food,products,"['awesome dishes', 'amazing meals', 'awesome cuisine', 'excellent food', 'amazing flavors']"
ss202,truly amazing place !   excellent food awesome activities so peaceful and very environmentally friendly . the staff was truly amazing as well . i ca n't even come up with a negative comment …,environment,[environment]|[awesome],food,service,"['awesome staff', 'amazing service', 'friendly team', 'excellent hospitality', 'helpful staff']"
ss202,truly amazing place !   excellent food awesome activities so peaceful and very environmentally friendly . the staff was truly amazing as well . i ca n't even come up with a negative comment …,environment,[environment]|[awesome],food,price,"['affordable', 'awesome value', 'environmentally conscious pricing', 'reasonable', 'awesome deals']"
ss369,the setting is awesome with a lodgelike setting .,environment,[environment]|[awesome],awesome,products,"['decor', 'furniture', 'design', 'materials', 'craftsmanship']"
ss369,the setting is awesome with a lodgelike setting .,environment,[environment]|[awesome],awesome,service,"['welcoming', 'attentive', 'accommodating', 'friendly', 'helpful']"
ss369,the setting is awesome with a lodgelike setting .,environment,[environment]|[awesome],awesome,price,"['affordable', 'costly', 'expensive', 'budget-friendly', 'overpriced']"
ss388,environment was lively and diverse .,environment,[environment]|[awesome],environment,products,"['selection', 'awesome variety', 'environment', 'product range', 'inventory']"
ss388,environment was lively and diverse .,environment,[environment]|[awesome],environment,service,"['service', 'atmosphere', 'staff', 'hospitality', 'management']"
ss388,environment was lively and diverse .,environment,[environment]|[awesome],environment,price,"['affordability', 'awesome deals', 'awesome pricing', 'environment cost', 'awesome value']"
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[environment]|[awesome],awesome,products,"['menu', 'selection', 'variety', 'offerings', 'dishes']"
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[environment]|[awesome],awesome,service,"['friendly', 'attentive', 'helpful', 'accommodating', 'professional']"
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[environment]|[awesome],awesome,price,"['affordable', 'reasonable', 'value', 'budget-friendly', 'cost-effective']"
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[environment]|[awesome],environment,products,"['decor', 'ambiance', 'surroundings', 'atmosphere', 'setting']"
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[environment]|[awesome],environment,service,"['service', 'staff', 'hospitality', 'assistance', 'management']"
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[environment]|[awesome],environment,price,"['affordability', 'environment', 'cost', 'pricing', 'value']"
ss491,the environment was super sweet and people were nice,environment,[environment]|[awesome],environment,products,"['decor', 'atmosphere', 'ambiance', 'setting', 'vibe']"
ss491,the environment was super sweet and people were nice,environment,[environment]|[awesome],environment,service,"['staff', 'service', 'hospitality', 'customer care', 'assistance']"
ss491,the environment was super sweet and people were nice,environment,[environment]|[awesome],environment,price,"['value', 'cost', 'affordability', 'pricing', 'budget']"
ss143,"the rooms are nice , spacious and cozy . the huge 42 inch flat screen tv mounted to the wall made it covienent to watch tv from the cozy sectional or while in bed",environment,[nice]|[satisfy],nice,products,"['comfortable', 'appealing', 'stylish', 'well-designed', 'attractive']"
ss143,"the rooms are nice , spacious and cozy . the huge 42 inch flat screen tv mounted to the wall made it covienent to watch tv from the cozy sectional or while in bed",environment,[nice]|[satisfy],nice,service,"['helpful', 'accommodating', 'attentive', 'friendly', 'courteous']"
ss143,"the rooms are nice , spacious and cozy . the huge 42 inch flat screen tv mounted to the wall made it covienent to watch tv from the cozy sectional or while in bed",environment,[nice]|[satisfy],nice,price,"['affordable', 'worth it', 'reasonable', 'cost-effective', 'budget-friendly']"
ss181,really nice . quiet . reliably friendly . inexpensive . a place to think or reconnect with good friends . patio can be hot . great waitress .,environment,[nice]|[satisfy],nice,products,"['satisfying', 'nice selection', 'satisfying options', 'nice products', 'satisfying variety']"
ss181,really nice . quiet . reliably friendly . inexpensive . a place to think or reconnect with good friends . patio can be hot . great waitress .,environment,[nice]|[satisfy],nice,service,"['helpful', 'satisfying', 'attentive', 'accommodating', 'courteous']"
ss181,really nice . quiet . reliably friendly . inexpensive . a place to think or reconnect with good friends . patio can be hot . great waitress .,environment,[nice]|[satisfy],nice,price,"['affordable', 'satisfying', 'inexpensive', 'budget-friendly', 'reasonably priced']"
ss214,the bench outside is under a couple of trees and is a nice place to sit and people watch as well .,environment,[nice]|[satisfy],nice,products,"['comfortable', 'satisfying', 'appealing', 'cozy', 'pleasant']"
ss214,the bench outside is under a couple of trees and is a nice place to sit and people watch as well .,environment,[nice]|[satisfy],nice,service,"['helpful', 'satisfying', 'accommodating', 'courteous', 'attentive']"
ss214,the bench outside is under a couple of trees and is a nice place to sit and people watch as well .,environment,[nice]|[satisfy],nice,price,"['affordable', 'satisfying', 'budget-friendly', 'economical', 'cost-effective']"
ss229,i went by around 1:30p on a friday and there were still plenty of tables available even though they were busy and had nice outdoor seating as well .,environment,[nice]|[satisfy],nice,products,"['fresh', 'satisfying', 'quality', 'appealing', 'excellent']"
ss229,i went by around 1:30p on a friday and there were still plenty of tables available even though they were busy and had nice outdoor seating as well .,environment,[nice]|[satisfy],nice,service,"['helpful', 'attentive', 'satisfying', 'accommodating', 'friendly']"
ss229,i went by around 1:30p on a friday and there were still plenty of tables available even though they were busy and had nice outdoor seating as well .,environment,[nice]|[satisfy],nice,price,"['affordable', 'reasonable', 'budget-friendly', 'cost-effective', 'economical']"
ss233,i sat outdoors and enjoyed the nice string lighting and music that was playing,environment,[nice]|[satisfy],nice,products,"['satisfying', 'nice decor', 'satisfying ambiance', 'nice arrangement', 'satisfying setup']"
ss233,i sat outdoors and enjoyed the nice string lighting and music that was playing,environment,[nice]|[satisfy],nice,service,"['helpful', 'satisfying', 'attentive', 'accommodating', 'courteous']"
ss233,i sat outdoors and enjoyed the nice string lighting and music that was playing,environment,[nice]|[satisfy],nice,price,"['affordable', 'reasonable', 'satisfying', 'budget-friendly', 'cost-effective']"
ss252,5 - stars for the food 4 - stars for the service   sometimes   3 - stars for the noise . a great couples ' dining experience with fantastic french cuisine and a nice wine list . it has a very european feel .,environment,[nice]|[satisfy],and,products,"['satisfying', 'nice', 'delightful', 'satisfying options', 'nice selection']"
ss252,5 - stars for the food 4 - stars for the service   sometimes   3 - stars for the noise . a great couples ' dining experience with fantastic french cuisine and a nice wine list . it has a very european feel .,environment,[nice]|[satisfy],and,service,"['satisfying', 'nice', 'accommodating', 'pleasant', 'helpful']"
ss252,5 - stars for the food 4 - stars for the service   sometimes   3 - stars for the noise . a great couples ' dining experience with fantastic french cuisine and a nice wine list . it has a very european feel .,environment,[nice]|[satisfy],and,price,"['satisfy', 'nice', 'affordable', 'reasonable', 'worth']"
ss260,from the outside it looks like a cinderblock dive . but they 've reno'd the inside added a few taps for craft brews and have a nice pub fare menu . definitely worth finding . perfect lunch stop .,environment,[nice]|[satisfy],pub,products,"['satisfying menu', 'nice selection', 'satisfying dishes', 'nice offerings', 'satisfying options']"
ss260,from the outside it looks like a cinderblock dive . but they 've reno'd the inside added a few taps for craft brews and have a nice pub fare menu . definitely worth finding . perfect lunch stop .,environment,[nice]|[satisfy],pub,service,"['satisfying', 'nice staff', 'satisfying service', 'nice hospitality', 'satisfying experience']"
ss260,from the outside it looks like a cinderblock dive . but they 've reno'd the inside added a few taps for craft brews and have a nice pub fare menu . definitely worth finding . perfect lunch stop .,environment,[nice]|[satisfy],pub,price,"['satisfying value', 'nice deal', 'satisfying cost', 'nice pricing', 'satisfying affordability']"
ss272,"nice open , clean and crisp atmosphere",environment,[nice]|[satisfy],nice,products,"['satisfying', 'fresh', 'appealing', 'quality', 'impressive']"
ss272,"nice open , clean and crisp atmosphere",environment,[nice]|[satisfy],nice,service,"['helpful', 'satisfying', 'attentive', 'courteous', 'friendly']"
ss272,"nice open , clean and crisp atmosphere",environment,[nice]|[satisfy],nice,price,"['affordable', 'reasonable', 'budget-friendly', 'cost-effective', 'economical']"
ss282,"place looks like a typical upscale burger restaurant , staff is nice enough .",environment,[nice]|[satisfy],nice,products,"['satisfying', 'tasty', 'flavorful', 'delicious', 'fresh']"
ss282,"place looks like a typical upscale burger restaurant , staff is nice enough .",environment,[nice]|[satisfy],nice,service,"['helpful', 'satisfying', 'courteous', 'attentive', 'friendly']"
ss282,"place looks like a typical upscale burger restaurant , staff is nice enough .",environment,[nice]|[satisfy],nice,price,"['affordable', 'reasonable', 'worth it', 'satisfying', 'budget-friendly']"
ss362,nice location and was able to grab a starbucks and parking spot across the street .,environment,[nice]|[satisfy],nice,products,"['satisfying', 'convenient', 'useful', 'helpful', 'practical']"
ss362,nice location and was able to grab a starbucks and parking spot across the street .,environment,[nice]|[satisfy],nice,service,"['helpful', 'satisfying', 'accommodating', 'friendly', 'attentive']"
ss362,nice location and was able to grab a starbucks and parking spot across the street .,environment,[nice]|[satisfy],nice,price,"['affordable', 'reasonable', 'budget-friendly', 'cost-effective', 'economical']"
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[nice]|[satisfy],satisfy,products,"['nice selection', 'satisfy cravings', 'satisfy tastes', 'nice variety', 'satisfy preferences']"
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[nice]|[satisfy],satisfy,service,"['please', 'fulfill', 'accommodate', 'delight', 'serve']"
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[nice]|[satisfy],satisfy,price,"['afford', 'satisfy', 'value', 'worth', 'reasonable']"
ss441,very dark and stylish and clearly they were aiming for something of a cross between a club feel date night and just a nice evening out that you would like to bring someone special .,environment,[nice]|[satisfy],nice,products,"['elegant', 'stylish', 'appealing', 'refined', 'attractive']"
ss441,very dark and stylish and clearly they were aiming for something of a cross between a club feel date night and just a nice evening out that you would like to bring someone special .,environment,[nice]|[satisfy],nice,service,"['helpful', 'accommodating', 'attentive', 'courteous', 'friendly']"
ss441,very dark and stylish and clearly they were aiming for something of a cross between a club feel date night and just a nice evening out that you would like to bring someone special .,environment,[nice]|[satisfy],nice,price,"['affordable', 'reasonable', 'budget-friendly', 'cost-effective', 'economical']"
ss491,the environment was super sweet and people were nice,environment,[nice]|[satisfy],nice,products,"['satisfy', 'quality', 'selection', 'variety', 'options']"
ss491,the environment was super sweet and people were nice,environment,[nice]|[satisfy],nice,service,"['helpful', 'satisfying', 'accommodating', 'attentive', 'courteous']"
ss491,the environment was super sweet and people were nice,environment,[nice]|[satisfy],nice,price,"['affordable', 'satisfying', 'reasonable', 'budget-friendly', 'cost-effective']"
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[nice]|[satisfy],nice,products,"['satisfying', 'fresh', 'quality', 'appealing', 'delightful']"
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[nice]|[satisfy],nice,service,"['helpful', 'satisfying', 'attentive', 'courteous', 'accommodating']"
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[nice]|[satisfy],nice,price,"['affordable', 'reasonable', 'worth it', 'satisfying', 'cost-effective']"
ss10,beef tasted really good . it was clean . staff was friendly . selection is good . we were very happy with   wahlburgers .,environment,[good]|[nice],good,products,"['fresh', 'tasty', 'flavorful', 'high-quality', 'delicious']"
ss10,beef tasted really good . it was clean . staff was friendly . selection is good . we were very happy with   wahlburgers .,environment,[good]|[nice],good,service,"['helpful', 'nice', 'attentive', 'friendly', 'accommodating']"
ss10,beef tasted really good . it was clean . staff was friendly . selection is good . we were very happy with   wahlburgers .,environment,[good]|[nice],good,price,"['affordable', 'reasonable', 'worth it', 'budget-friendly', 'cost-effective']"
ss10,beef tasted really good . it was clean . staff was friendly . selection is good . we were very happy with   wahlburgers .,environment,[good]|[nice],good,products,"['fresh', 'tasty', 'flavorful', 'high-quality', 'delicious']"
