id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual
244,"Premise: Two people are walking down the street holding hands in the fall looking for a car.
Hypothesis: A couple is looking for a house.",contradiction,[hold]|[big],hands,"holding hands, big moment, hold tightly, big decision, holding close",entailment,"Premise: Two people are walking down the street holding hands in the fall looking for a car.  
Hypothesis: A couple is enjoying a big moment together."
244,"Premise: Two people are walking down the street holding hands in the fall looking for a car.
Hypothesis: A couple is looking for a house.",contradiction,[hold]|[big],hands,"holding hands, big decision, hold onto, big moment, holding tightly",neutral,"Premise: Two people are walking down the street holding hands in the fall looking for a car.  
Hypothesis: A couple is enjoying a walk together."
275,"Premise: A man wearing dark knee boots, a green cape, and a hat with two big feathers on the front is sitting by himself on a bench in front of a building with a blue and white patterned piece of wheeled luggage to his right while he rests both his hands on a walking stick.
Hypothesis: A man is standing by himself next to a luggage at Mardi Gras.",contradiction,[hold]|[big],the,"holding, big, grasping, large, carrying",entailment,"A man is sitting by himself, carrying a walking stick next to a piece of luggage in front of a building."
275,"Premise: A man wearing dark knee boots, a green cape, and a hat with two big feathers on the front is sitting by himself on a bench in front of a building with a blue and white patterned piece of wheeled luggage to his right while he rests both his hands on a walking stick.
Hypothesis: A man is standing by himself next to a luggage at Mardi Gras.",contradiction,[hold]|[big],the,"large, carry, grasp, sizable, major",neutral,A man is sitting by himself next to a sizable piece of luggage in front of a building.
332,"Premise: A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.
Hypothesis: One girl watch a woman holding tissue paper flowers.",contradiction,[hold]|[big],a,"holding, big, grasping, large",entailment,"Premise: A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.  
Hypothesis: A girl observes a woman holding tissue paper flowers."
332,"Premise: A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.
Hypothesis: One girl watch a woman holding tissue paper flowers.",contradiction,[hold]|[big],a,"observe, carry, display, present, showcase",neutral,"Premise: A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.  
Hypothesis: One girl observes a woman holding tissue paper flowers."
332,"Premise: A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.
Hypothesis: One girl watch a woman holding tissue paper flowers.",contradiction,[hold]|[big],,"holding, grasping, carrying, clutching, handling",entailment,"Premise: A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.  
Hypothesis: A girl is watching a woman holding tissue paper flowers."
332,"Premise: A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.
Hypothesis: One girl watch a woman holding tissue paper flowers.",contradiction,[hold]|[big],,"holding, carrying, grasping, handling, clutching",neutral,"Premise: A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.  
Hypothesis: A girl observes a woman holding tissue paper flowers."
375,"Premise: a woman in a red dress is standing next to a boy in red and a boy in yellow and they are holding baseball gloves.
Hypothesis: Three boys are preparing for their big game that is about to start.",contradiction,[hold]|[big],baseball,"holding, big event, holding gear, big match, holding equipment",entailment,"Premise: A woman in a red dress is standing next to a boy in red and a boy in yellow, and they are holding baseball gloves.  
Hypothesis: The boys are holding gear as they get ready for their game."
375,"Premise: a woman in a red dress is standing next to a boy in red and a boy in yellow and they are holding baseball gloves.
Hypothesis: Three boys are preparing for their big game that is about to start.",contradiction,[hold]|[big],baseball,"holding, big event, big day, hold tight, big moment",neutral,"Premise: A woman in a red dress is standing next to a boy in red and a boy in yellow, and they are holding baseball gloves.  
Hypothesis: Three boys are preparing for their big moment that is about to start."
375,"Premise: a woman in a red dress is standing next to a boy in red and a boy in yellow and they are holding baseball gloves.
Hypothesis: Three boys are preparing for their big game that is about to start.",contradiction,[hold]|[big],to,"ready to, holding gloves, big event, preparing to, holding equipment",entailment,"Premise: A woman in a red dress is standing next to a boy in red and a boy in yellow, and they are holding baseball gloves.  
Hypothesis: Three boys are holding gloves as they get ready for their big game."
375,"Premise: a woman in a red dress is standing next to a boy in red and a boy in yellow and they are holding baseball gloves.
Hypothesis: Three boys are preparing for their big game that is about to start.",contradiction,[hold]|[big],to,"ready, preparing, carrying, gearing, large",neutral,"Premise: A woman in a red dress is standing next to a boy in red and a boy in yellow, and they are holding baseball gloves.  
Hypothesis: Two boys are preparing for their big game that is about to start."
383,"Premise: A big girl is playing outside in the cold on ice.
Hypothesis: A small girl is playing hockey outside.",contradiction,[hold]|[big],girl,"big girl, large girl, older girl, grown girl, tall girl",entailment,"Premise: A big girl is playing outside in the cold on ice.  
Hypothesis: A big girl is enjoying outdoor activities on the ice."
383,"Premise: A big girl is playing outside in the cold on ice.
Hypothesis: A small girl is playing hockey outside.",contradiction,[hold]|[big],girl,"child, young girl, individual, person, player",neutral,"Premise: A big girl is playing outside in the cold on ice.  
Hypothesis: A young girl is playing hockey outside."
402,"Premise: A woman with a white blanket over her head is holding a baby wrapped in a blue, pink, and yellow blanket.
Hypothesis: The blanket is black.",contradiction,[hold]|[big],a,"holding, big, grasping, large",entailment,"Premise: A woman with a white blanket over her head is holding a baby wrapped in a blue, pink, and yellow blanket.  
Hypothesis: The woman is holding a baby wrapped in a colorful blanket."
402,"Premise: A woman with a white blanket over her head is holding a baby wrapped in a blue, pink, and yellow blanket.
Hypothesis: The blanket is black.",contradiction,[hold]|[big],a,"carrying, supporting, large, grasping, sizable",neutral,"Premise: A woman with a white blanket over her head is holding a baby wrapped in a blue, pink, and yellow blanket.  
Hypothesis: The woman is carrying a baby wrapped in a colorful blanket."
25,"Premise: A young girl is running upstairs to her room.
Hypothesis: A child is outdoors.",contradiction,[white]|[girl],is,"girl, young girl, white girl, child",entailment,"Premise: A young girl is running upstairs to her room.  
Hypothesis: A child is indoors."
25,"Premise: A young girl is running upstairs to her room.
Hypothesis: A child is outdoors.",contradiction,[white]|[girl],is,"might be, could be, seems to be, appears to be, happens to be",neutral,"Premise: A young girl is running upstairs to her room.  
Hypothesis: A child appears to be outside."
28,"Premise: A girl in a blue gown stands in front of a drab crowd while they watch something.
Hypothesis: The girl is wearing a blue jacket",contradiction,[white]|[girl],in,"girl in white, girl in blue, girl in the crowd, girl in front, girl in a jacket",entailment,"Premise: A girl in a blue gown stands in front of a drab crowd while they watch something.  
Hypothesis: The girl in blue is part of the scene being observed."
28,"Premise: A girl in a blue gown stands in front of a drab crowd while they watch something.
Hypothesis: The girl is wearing a blue jacket",contradiction,[white]|[girl],in,"girl, young girl, individual, person, woman",neutral,"Premise: A girl in a blue gown stands in front of a drab crowd while they watch something.  
Hypothesis: The girl is part of the scene in front of the crowd."
28,"Premise: A girl in a blue gown stands in front of a drab crowd while they watch something.
Hypothesis: The girl is wearing a blue jacket",contradiction,[white]|[girl],jacket,"blue girl, white girl, girl in white, girl",entailment,"Premise: A girl in a blue gown stands in front of a drab crowd while they watch something.  
Hypothesis: The girl is dressed in blue clothing."
28,"Premise: A girl in a blue gown stands in front of a drab crowd while they watch something.
Hypothesis: The girl is wearing a blue jacket",contradiction,[white]|[girl],jacket,"blue attire, blue clothing, blue outfit, blue garment, blue apparel",neutral,"Premise: A girl in a blue gown stands in front of a drab crowd while they watch something.  
Hypothesis: The girl is dressed in blue attire."
47,"Premise: Two young girls, one in sunglasses, play with a large soap bubble in the park.
Hypothesis: A couple of children are inside.",contradiction,[white]|[girl],one,"girl, child, young girl, little girl, white girl",entailment,"Premise: Two young girls, one in sunglasses, play with a large soap bubble in the park.  
Hypothesis: A young girl is playing outdoors."
47,"Premise: Two young girls, one in sunglasses, play with a large soap bubble in the park.
Hypothesis: A couple of children are inside.",contradiction,[white]|[girl],one,"girl, child, young girl, individual, person",neutral,"Premise: Two young girls, one in sunglasses, play with a large soap bubble in the park.  
Hypothesis: A couple of children are nearby."
63,"Premise: A young girl with water wings leaps into an empty pool
Hypothesis: There are people in a pool.",contradiction,[white]|[girl],with,"white girl, young girl, girl swimming, girl diving, girl playing",entailment,"Premise: A young girl with water wings leaps into an empty pool.  
Hypothesis: A young girl is swimming in a pool."
63,"Premise: A young girl with water wings leaps into an empty pool
Hypothesis: There are people in a pool.",contradiction,[white]|[girl],with,"white dress, white shoes, white hat, girl nearby, girl standing",neutral,"Premise: A young girl with water wings leaps into an empty pool.  
Hypothesis: A girl nearby is watching the pool."
107,"Premise: A young girl in white has pinned down another girl wearing blue that is lying face down on the ground.
Hypothesis: A young boy pins down another girl.",contradiction,[white]|[girl],in,"white attire, young girl, girl in white, white clothing, girl wearing white",entailment,"Premise: A young girl in white has pinned down another girl wearing blue that is lying face down on the ground.  
Hypothesis: A young girl wearing white is interacting with another girl."
107,"Premise: A young girl in white has pinned down another girl wearing blue that is lying face down on the ground.
Hypothesis: A young boy pins down another girl.",contradiction,[white]|[girl],in,"girl, white, young girl, dressed in white, wearing white",neutral,"Premise: A young girl dressed in white is interacting with another girl wearing blue who is lying face down on the ground.  
Hypothesis: A young boy is engaging with another girl."
107,"Premise: A young girl in white has pinned down another girl wearing blue that is lying face down on the ground.
Hypothesis: A young boy pins down another girl.",contradiction,[white]|[girl],has,"is, wearing white, girl in white, dressed in white, young girl",entailment,"Premise: A young girl in white has pinned down another girl wearing blue that is lying face down on the ground.  
Hypothesis: A young girl is pinning down another girl."
107,"Premise: A young girl in white has pinned down another girl wearing blue that is lying face down on the ground.
Hypothesis: A young boy pins down another girl.",contradiction,[white]|[girl],has,"is, seems, appears, might, could",neutral,"Premise: A young girl in white has pinned down another girl wearing blue that is lying face down on the ground.  
Hypothesis: It seems a young boy is pinning down another girl."
107,"Premise: A young girl in white has pinned down another girl wearing blue that is lying face down on the ground.
Hypothesis: A young boy pins down another girl.",contradiction,[white]|[girl],wearing,"dressed, clothed, adorned, outfitted, garbed",entailment,"Premise: A young girl in white has pinned down another girl wearing blue that is lying face down on the ground.  
Hypothesis: A young girl garbed in white pins down another girl."
107,"Premise: A young girl in white has pinned down another girl wearing blue that is lying face down on the ground.
Hypothesis: A young boy pins down another girl.",contradiction,[white]|[girl],wearing,"dressed, clothed, adorned, styled, outfitted",neutral,A young girl dressed in white has pinned down another girl wearing blue that is lying face down on the ground.
107,"Premise: A young girl in white has pinned down another girl wearing blue that is lying face down on the ground.
Hypothesis: A young boy pins down another girl.",contradiction,[white]|[girl],,"white attire, young girl, girl in white, white clothing, girl",entailment,"Premise: A young girl in white has pinned down another girl wearing blue that is lying face down on the ground.  
Hypothesis: A young girl pins down another girl."
107,"Premise: A young girl in white has pinned down another girl wearing blue that is lying face down on the ground.
Hypothesis: A young boy pins down another girl.",contradiction,[white]|[girl],,"a young child, a person in white, a young individual, someone wearing white, a young person",neutral,"Premise: A young child in white has pinned down another girl wearing blue that is lying face down on the ground.  
Hypothesis: A young boy interacts with another girl."
111,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on. ee
Hypothesis: A little girl is not playing with  the merry-go-round",contradiction,[white]|[girl],pushes,"white girl, young girl, little girl, small girl, playful girl",entailment,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on.  
Hypothesis: A little girl is playing with the merry-go-round."
111,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on. ee
Hypothesis: A little girl is not playing with  the merry-go-round",contradiction,[white]|[girl],pushes,"interacts with, moves, engages with, adjusts, touches",neutral,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on.  
Hypothesis: A little girl interacts with the merry-go-round."
111,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on. ee
Hypothesis: A little girl is not playing with  the merry-go-round",contradiction,[white]|[girl],,"young girl, child, little girl, small girl, girl",entailment,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on.  
Hypothesis: A little girl is playing with the merry-go-round."
111,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on. ee
Hypothesis: A little girl is not playing with  the merry-go-round",contradiction,[white]|[girl],,"young girl, child, little one, small girl, kid",neutral,"Premise: A little girl pushes a merry-go-round in a park while two other kids hold on.  
Hypothesis: A little girl is playing with the merry-go-round."
126,"Premise: Girls with a blue bucket is playing and splashing in the ocean water.
Hypothesis: A boy is playing at the beach.",contradiction,[white]|[girl],with,"white bucket, white girl, girl",entailment,"Premise: Girls with a blue bucket are playing and splashing in the ocean water.  
Hypothesis: A girl is playing at the beach."
126,"Premise: Girls with a blue bucket is playing and splashing in the ocean water.
Hypothesis: A boy is playing at the beach.",contradiction,[white]|[girl],with,"near, alongside, beside, around, close to",neutral,"Premise: Girls with a blue bucket are playing and splashing in the ocean water.  
Hypothesis: A boy is playing close to the beach."
135,"Premise: man being thrown off horse in a rodeo
Hypothesis: A brown horse throws off a girl.",contradiction,[white]|[girl],,"young girl, white girl, girl",entailment,"Premise: man being thrown off horse in a rodeo  
Hypothesis: A brown horse throws off a young girl."
135,"Premise: man being thrown off horse in a rodeo
Hypothesis: A brown horse throws off a girl.",contradiction,[white]|[girl],,"young girl, woman, rider, female, participant",neutral,"Premise: man being thrown off horse in a rodeo  
Hypothesis: A brown horse throws off a young girl."
195,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.
Hypothesis: The man leapt to safety without letting go of his balloon.",contradiction,[white]|[girl],"balloon.
Hypothesis:","white balloon, white object, white sphere, white item, white shape",entailment,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.  
Hypothesis: The man safely held onto his giant white balloon while jumping."
195,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.
Hypothesis: The man leapt to safety without letting go of his balloon.",contradiction,[white]|[girl],"balloon.
Hypothesis:","The man leapt to safety without letting go of his white balloon., The man leapt to safety without letting go of his balloon., The man leapt to safety without letting go of his giant balloon., The m...",neutral,"Premise: A man is jumping off the grass into the fire while holding onto a giant white balloon.  
Hypothesis: The man leapt to safety without letting go of his balloon."
199,"Premise: A girl is jogging down a deserted street.
Hypothesis: The street is empty but for one man",contradiction,[white]|[girl],is,"girl, woman, female, lady",entailment,"Premise: A girl is jogging down a deserted street.  
Hypothesis: The street is empty except for the female jogger."
199,"Premise: A girl is jogging down a deserted street.
Hypothesis: The street is empty but for one man",contradiction,[white]|[girl],is,"white girl, young girl, lone girl, single girl, solitary girl",neutral,"Premise: A solitary girl is jogging down a deserted street.  
Hypothesis: The street is empty but for one man."
261,"Premise: A man in a black shirt and white shorts is standing with his foot on a chair at a table set up with a video recording camera and a green screen in the background on a movie set.
Hypothesis: the man is a player",contradiction,[white]|[girl],shorts,"white shorts, white attire, white clothing, white outfit, white gear",entailment,"Premise: A man in a black shirt and white shorts is standing with his foot on a chair at a table set up with a video recording camera and a green screen in the background on a movie set.  
Hypothesis: The man is wearing white shorts."
261,"Premise: A man in a black shirt and white shorts is standing with his foot on a chair at a table set up with a video recording camera and a green screen in the background on a movie set.
Hypothesis: the man is a player",contradiction,[white]|[girl],shorts,"white shorts, white attire, white clothing, white outfit, white gear",neutral,"Premise: A man in a black shirt and white shorts is standing with his foot on a chair at a table set up with a video recording camera and a green screen in the background on a movie set.  
Hypothesis: The man is preparing for a scene."
266,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is relaxing in front of a white truck and orange pylons.
Hypothesis: A street working is working on a building.",contradiction,[white]|[girl],hard,"white truck, white worker, white building, white pylons, white shirt",entailment,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is relaxing in front of a white truck and orange pylons.  
Hypothesis: A street worker is near a white truck."
266,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is relaxing in front of a white truck and orange pylons.
Hypothesis: A street working is working on a building.",contradiction,[white]|[girl],hard,"white truck, white hat, white worker, white attire, white equipment",neutral,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is relaxing in front of a white truck and orange pylons.  
Hypothesis: A street worker is standing near a white truck."
266,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is relaxing in front of a white truck and orange pylons.
Hypothesis: A street working is working on a building.",contradiction,[white]|[girl],orange,"white pylons, white shirt, white truck, white jacket, white worker",entailment,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is relaxing in front of a white truck and orange pylons.  
Hypothesis: A street worker is taking a break near a white truck."
266,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is relaxing in front of a white truck and orange pylons.
Hypothesis: A street working is working on a building.",contradiction,[white]|[girl],orange,"white truck, white shirt, white jacket, white worker, white pylons",neutral,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is relaxing in front of a white truck and orange pylons.  
Hypothesis: A street worker is standing near a white truck."
268,"Premise: An elderly man, wearing a white hat, is sweeping a parking lot.
Hypothesis: A man is outside in the grass.",contradiction,[white]|[girl],is,"wearing, white hat, girl nearby, white shirt, girl watching",entailment,"Premise: An elderly man, wearing a white hat, is sweeping a parking lot.  
Hypothesis: A man is outside, wearing a white hat."
268,"Premise: An elderly man, wearing a white hat, is sweeping a parking lot.
Hypothesis: A man is outside in the grass.",contradiction,[white]|[girl],is,"appears, seems, looks, might be, could be",neutral,"Premise: An elderly man, wearing a white hat, is sweeping a parking lot.  
Hypothesis: A man might be outside in the grass."
272,"Premise: the little boy sitting next to the girl is covering his face with his hand.
Hypothesis: A girl has covered her face.",contradiction,[white]|[girl],is,"white girl, young girl, little girl, girl nearby, girl sitting",entailment,"Premise: the little boy sitting next to the girl is covering his face with his hand.  
Hypothesis: A little girl is sitting nearby."
272,"Premise: the little boy sitting next to the girl is covering his face with his hand.
Hypothesis: A girl has covered her face.",contradiction,[white]|[girl],is,"girl, young girl, white girl, child, female",neutral,"Premise: The little boy sitting next to the girl is covering his face with his hand.  
Hypothesis: A girl is sitting nearby."
272,"Premise: the little boy sitting next to the girl is covering his face with his hand.
Hypothesis: A girl has covered her face.",contradiction,[white]|[girl],,"young girl, the girl, female child, girl nearby, girl sitting",entailment,"Premise: The little boy sitting next to the girl is covering his face with his hand.  
Hypothesis: The girl nearby is sitting next to a boy."
272,"Premise: the little boy sitting next to the girl is covering his face with his hand.
Hypothesis: A girl has covered her face.",contradiction,[white]|[girl],,"young girl, child, female, person, individual",neutral,"Premise: The little boy sitting next to the girl is covering his face with his hand.  
Hypothesis: A young girl is sitting nearby."
275,"Premise: A man wearing dark knee boots, a green cape, and a hat with two big feathers on the front is sitting by himself on a bench in front of a building with a blue and white patterned piece of wheeled luggage to his right while he rests both his hands on a walking stick.
Hypothesis: A man is standing by himself next to a luggage at Mardi Gras.",contradiction,[white]|[girl],of,"blue and white luggage, patterned luggage, white feathers, white building, white bench",entailment,A man is sitting by himself next to blue and white luggage in front of a building.
275,"Premise: A man wearing dark knee boots, a green cape, and a hat with two big feathers on the front is sitting by himself on a bench in front of a building with a blue and white patterned piece of wheeled luggage to his right while he rests both his hands on a walking stick.
Hypothesis: A man is standing by himself next to a luggage at Mardi Gras.",contradiction,[white]|[girl],of,"blue and white luggage, patterned luggage, white building, white feathers",neutral,A man is sitting by himself on a bench in front of a white building with a walking stick and luggage nearby.
291,"Premise: A girl is splashed with water as she plays outdoors with her parents.
Hypothesis: Siblings splashing their sister with water.",contradiction,[white]|[girl],is,"girl, child, daughter, young girl, little girl",entailment,"Premise: A girl is splashed with water as she plays outdoors with her parents.  
Hypothesis: A young girl is splashed with water while playing outside."
291,"Premise: A girl is splashed with water as she plays outdoors with her parents.
Hypothesis: Siblings splashing their sister with water.",contradiction,[white]|[girl],is,"might be, could be, appears to be, seems to be, happens to be",neutral,Hypothesis: It seems to be a girl splashed with water while playing outdoors.
294,"Premise: A barefooted woman in a white tank and blue shorts puts her feet in the water spray.
Hypothesis: A women does not put her feet in the water.",contradiction,[white]|[girl],tank,"white attire, white clothing, white outfit, white tank top, white apparel",entailment,"Premise: A barefooted woman in a white tank and blue shorts puts her feet in the water spray.  
Hypothesis: A woman in a white tank top enjoys the water spray on her feet."
294,"Premise: A barefooted woman in a white tank and blue shorts puts her feet in the water spray.
Hypothesis: A women does not put her feet in the water.",contradiction,[white]|[girl],tank,"white attire, white clothing, white outfit, white apparel, white tank",neutral,"Premise: A barefooted woman in a white tank and blue shorts puts her feet in the water spray.  
Hypothesis: A woman enjoys the water spray with her feet."
325,"Premise: A man wearing black shorts with white stripes is swimming in the water.
Hypothesis: A man jumps.",contradiction,[white]|[girl],stripes,"white stripes, white shorts, white pattern, white design, white fabric",entailment,"Premise: A man wearing black shorts with white stripes is swimming in the water.  
Hypothesis: A man wearing black shorts with a white pattern is in the water."
325,"Premise: A man wearing black shorts with white stripes is swimming in the water.
Hypothesis: A man jumps.",contradiction,[white]|[girl],stripes,"white stripes, white pattern, white design, white shorts, white detail",neutral,"Premise: A man wearing black shorts with white stripes is swimming in the water.  
Hypothesis: A man is enjoying the water."
326,"Premise: The girl wearing a brown jacket whilst walking in her office.
Hypothesis: The girl is walking outside.",contradiction,[white]|[girl],wearing,"white jacket, white outfit, white attire, white clothing, white girl",entailment,"Premise: The girl wearing a white jacket whilst walking in her office.  
Hypothesis: The girl is walking inside."
326,"Premise: The girl wearing a brown jacket whilst walking in her office.
Hypothesis: The girl is walking outside.",contradiction,[white]|[girl],wearing,"white jacket, white attire, white clothing, white outfit, white apparel",neutral,"Premise: The girl wearing a white jacket whilst walking in her office.  
Hypothesis: The girl is walking inside."
326,"Premise: The girl wearing a brown jacket whilst walking in her office.
Hypothesis: The girl is walking outside.",contradiction,[white]|[girl],,"girl, young woman, female, lady",entailment,"Premise: The girl wearing a brown jacket whilst walking in her office.  
Hypothesis: The girl is walking inside."
326,"Premise: The girl wearing a brown jacket whilst walking in her office.
Hypothesis: The girl is walking outside.",contradiction,[white]|[girl],,"woman, individual, person, lady, female",neutral,"Premise: The woman wearing a brown jacket whilst walking in her office.  
Hypothesis: The woman is walking in a different location."
332,"Premise: A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.
Hypothesis: One girl watch a woman holding tissue paper flowers.",contradiction,[white]|[girl],tissue,"white flowers, young girl, white bouquet, girl watching, white tissue",entailment,"Premise: A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.  
Hypothesis: A young girl is watching a woman holding white tissue paper flowers."
332,"Premise: A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.
Hypothesis: One girl watch a woman holding tissue paper flowers.",contradiction,[white]|[girl],tissue,"white flowers, young girl, white bouquet, girl observing, white tissue",neutral,A young girl observes a woman holding tissue paper flowers while two men look on from the porch.
356,"Premise: Group of children, three boys, one girl making faces toward camera.
Hypothesis: Kids are fighting while facing the camera.",contradiction,[white]|[girl],toward,"white girl, young girl, little girl, blonde girl, small girl",entailment,"Premise: Group of children, three boys, one blonde girl making faces toward camera.  
Hypothesis: Kids are playfully making faces toward the camera."
356,"Premise: Group of children, three boys, one girl making faces toward camera.
Hypothesis: Kids are fighting while facing the camera.",contradiction,[white]|[girl],toward,"white girl, young girl, little girl, playful girl, cheerful girl",neutral,"Premise: Group of children, three boys, one cheerful girl making faces toward camera.  
Hypothesis: Kids are posing playfully while facing the camera."
364,"Premise: A little white dog in running on the sidewalk to it's owner.
Hypothesis: Dog running away from its owners.",contradiction,[white]|[girl],dog,"white dog, little dog, girl dog, white girl",entailment,"Premise: A little white dog is running on the sidewalk to its owner.  
Hypothesis: The white dog is happily running toward its owner."
364,"Premise: A little white dog in running on the sidewalk to it's owner.
Hypothesis: Dog running away from its owners.",contradiction,[white]|[girl],dog,"white dog, little dog, girl dog, small dog, young dog",neutral,"Premise: A little white dog is running on the sidewalk to its owner.  
Hypothesis: A little dog is running on the sidewalk."
373,"Premise: Two people, a man in all black and a woman in white, are dancing at a bar mitzvah.
Hypothesis: People are dancing at a wedding.",contradiction,[white]|[girl],dancing,"white attire, white dress, girl in white, white-clad girl, woman in white",entailment,"Premise: Two people, a man in all black and a woman in white, are dancing at a bar mitzvah.  
Hypothesis: A woman in white is dancing at a celebration."
373,"Premise: Two people, a man in all black and a woman in white, are dancing at a bar mitzvah.
Hypothesis: People are dancing at a wedding.",contradiction,[white]|[girl],dancing,"celebrating, moving, enjoying, performing, gathering",neutral,"Premise: Two people, a man in all black and a woman in white, are dancing at a bar mitzvah.  
Hypothesis: People are celebrating at an event."
377,"Premise: Young girl in a blue dress walking on the sand, with 2 children in the background walking by the trees and brush.
Hypothesis: The girl is sleeping.",contradiction,[white]|[girl],in,"white dress, young girl, girl resting, girl lying down, girl sleeping",entailment,"Premise: Young girl in a blue dress walking on the sand, with 2 children in the background walking by the trees and brush.  
Hypothesis: The girl resting peacefully."
