id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[environment],atmosphere,"['service', 'environment', 'staff', 'hospitality', 'customer care']",service,"""I love coming here; the hospitality is excellent, the waiters are always on time and very sweet, and the food is amazing—definitely try the fish."""
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[environment],atmosphere,"['value', 'affordability', 'cost', 'pricing', 'expense']",price,"""omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish great value for what you get"""
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[environment],atmosphere,"['layout', 'design', 'setup', 'arrangement', 'decor']",products,"""nice open, clean and crisp design atmosphere"""
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[environment],atmosphere,"['staff', 'service', 'customer care', 'assistance', 'hospitality']",service,"""Nice open, clean and crisp atmosphere with excellent hospitality."""
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[environment],atmosphere,"['affordability', 'atmosphere', 'cost', 'pricing', 'value']",price,"""nice open, clean and crisp value"""
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[environment],atmosphere,"['selection', 'inventory', 'variety', 'offerings', 'products']",products,"""The variety is amazing, workers are always friendly."""
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[environment],atmosphere,"['environment', 'staff', 'service', 'workers', 'hospitality']",service,"""atmosphere is amazing, staff are always friendly."""
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[environment],atmosphere,"['cost', 'value', 'pricing', 'affordability', 'expense']",price,"""affordability is amazing, workers are always friendly."""
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[environment],atmosphere,"['selection', 'variety', 'inventory', 'offerings', 'collection']",products,"""This place is a treasure, and the selection is amazing as well."""
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[environment],atmosphere,"['service', 'staff', 'hospitality', 'customer care', 'management']",service,"""This place is a treasure, and the hospitality is amazing as well."""
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[environment],atmosphere,"['value', 'cost', 'pricing', 'affordability', 'expense']",price,"""This place is a treasure, and the value is amazing as well."""
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[environment],the,"['menu', 'atmosphere', 'dishes', 'environment', 'offerings']",products,"""Great local restaurant to hang out with friends and have a decent meal. We like the bar side for the atmosphere. Great menu offerings."""
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[environment],the,"['service', 'staff', 'hospitality', 'customer care', 'assistance']",service,"""Great local restaurant to hang out with friends and have a decent meal. We like the bar side for the atmosphere. Excellent staff."""
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[environment],the,"['affordability', 'atmosphere', 'cost', 'pricing', 'value']",price,"""Great local restaurant to hang out with friends and have a decent meal. We like the bar side for the atmosphere. Great burgers and good value."""
ss388,environment was lively and diverse .,environment,[atmosphere]|[environment],environment,"['atmosphere', 'environment', 'selection', 'variety', 'offerings']",products,"""selection was lively and diverse."""
ss388,environment was lively and diverse .,environment,[atmosphere]|[environment],environment,"['atmosphere', 'staff', 'service', 'management', 'hospitality']",service,"""The staff was lively and diverse."""
ss388,environment was lively and diverse .,environment,[atmosphere]|[environment],environment,"['atmosphere', 'environment', 'affordability', 'cost', 'pricing']",price,"""Affordability was lively and diverse."""
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[environment],atmosphere,"['menu', 'selection', 'offerings', 'variety', 'options']",products,"""Limited selection of beer and food is overpriced, but service and atmosphere were good."""
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[environment],atmosphere,"['service', 'environment', 'staff', 'hospitality', 'management']",service,"""The staff was attentive, and the atmosphere was good, but the beer selection was limited, and the food was overpriced."""
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[environment],atmosphere,"['cost', 'pricing', 'value', 'expense', 'affordability']",price,"""Limited beer selection and food lacks value. Service and atmosphere were good though."""
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[atmosphere]|[environment],environment,"['menu', 'selection', 'offerings', 'dishes', 'items']",products,"""There is nothing striking about the menu or decor here, but do not leave without trying the dried, sautéed green beans."""
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[atmosphere]|[environment],environment,"['service', 'staff', 'hospitality', 'customer care', 'assistance']",service,"""There is nothing striking about the service or decor here, but do not leave without trying the dried, sautéed green beans."""
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[atmosphere]|[environment],environment,"['value', 'cost', 'pricing', 'affordability', 'expense']",price,"""There is nothing striking about the value or decor here, but do not leave without trying the dried, sautéed green beans."""
ss491,the environment was super sweet and people were nice,environment,[atmosphere]|[environment],environment,"['decor', 'ambiance', 'surroundings', 'layout', 'design']",products,"""the decor was super sweet and people were nice"""
ss491,the environment was super sweet and people were nice,environment,[atmosphere]|[environment],environment,"['service', 'staff', 'customer care', 'assistance', 'hospitality']",service,"""the hospitality was super sweet and people were nice"""
ss491,the environment was super sweet and people were nice,environment,[atmosphere]|[environment],environment,"['affordability', 'cost', 'pricing', 'budget', 'value']",price,"""the affordability was super sweet and people were nice"""
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[environment],atmosphere,"['selection', 'inventory', 'variety', 'offerings', 'stock']",products,"""friendly w / great customer service , reasonable prices , and a chill atmosphere with a good selection"""
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[environment],atmosphere,"['staff', 'assistance', 'support', 'hospitality', 'customer care']",service,"""friendly w / great hospitality, reasonable prices, and a chill atmosphere"""
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[environment],atmosphere,"['affordability', 'budget', 'cost', 'pricing', 'value']",price,"""friendly w / great customer service , good value , and a chill atmosphere"""
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[environment],atmosphere,"['menu', 'selection', 'offerings', 'dishes', 'cuisine']",products,"""The waiter was also really nice and the selection is beautiful."""
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[environment],atmosphere,"['service', 'staff', 'hospitality', 'waiter', 'assistance']",service,"""The staff was also really nice and the atmosphere is beautiful."""
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[environment],atmosphere,"['cost', 'value', 'pricing', 'expense', 'affordability']",price,"""The waiter was also really nice, and the cost of the meal was reasonable."""
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[awesome],atmosphere,"['program', 'curriculum', 'activities', 'offerings', 'workshops']",products,"""This camp has a loving, nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel through its activities."""
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[awesome],atmosphere,"['staff', 'support', 'guidance', 'assistance', 'care']",service,"""this camp has a loving, nurturing atmosphere that provides kids of all backgrounds and levels of arts experience with excellent support."""
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel .",environment,[atmosphere]|[awesome],atmosphere,"['affordable atmosphere', 'cost-effective atmosphere', 'budget-friendly atmosphere', 'reasonably priced atmosphere', 'value-for-money atmosphere']",price,"""this camp has a budget-friendly atmosphere that allows kids of all backgrounds and levels of arts experience to excel ."""
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[awesome],.,"['menu', 'dishes', 'flavors', 'cuisine', 'meals']",products,"""I went here for dinner the other night based on a recommendation of a coworker. The dishes are good and spicy, but nothing out of the ordinary. The atmosphere is underwhelming, and the service is just ok."""
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[awesome],.,"['staff', 'service', 'servers', 'assistance', 'hospitality']",service,"""I went here for dinner the other night based on a recommendation of a coworker. The food is good and spicy but nothing out of the ordinary. The atmosphere is underwhelming, and the hospitality is just ok."""
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok .,environment,[atmosphere]|[awesome],.,"['affordable atmosphere', 'costly atmosphere', 'budget-friendly atmosphere', 'overpriced atmosphere', 'value-for-money atmosphere']",price,"""I went here for dinner the other night based on a recommendation of a coworker. The food is good and spicy but nothing out of the ordinary. The budget-friendly atmosphere is underwhelming, and the service is just ok."""
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[awesome],atmosphere,"['awesome fish', 'awesome food', 'atmosphere fish', 'awesome dishes', 'atmosphere meals']",products,"""omg i love coming here great atmosphere very good service the waiters are on time always sweet love the awesome dishes definitely try the fish"""
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[awesome],atmosphere,"['awesome service', 'atmosphere of care', 'attentive atmosphere', 'awesome waitstaff', 'atmosphere of hospitality']",service,"""omg i love coming here awesome service very good the waiters are on time always sweet love the food definitely try the fish"""
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish,environment,[atmosphere]|[awesome],atmosphere,"['value', 'awesome deal', 'affordable atmosphere', 'reasonable cost', 'awesome pricing']",price,"""omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish awesome deal"""
ss186,awesome service   clean restaurant good food . since i am middle eastern i would like a little bit more flavor . but my friends loved it :,environment,[atmosphere]|[awesome],awesome,"['delicious', 'flavorful', 'tasty', 'fresh', 'appetizing']",products,"""Awesome service, clean restaurant, good food. Since I am Middle Eastern, I would like a little bit more flavor, but my friends found it very flavorful."""
ss186,awesome service   clean restaurant good food . since i am middle eastern i would like a little bit more flavor . but my friends loved it :,environment,[atmosphere]|[awesome],awesome,"['friendly', 'attentive', 'helpful', 'professional', 'accommodating']",service,"""Awesome service, clean restaurant, good food. The staff was very friendly, and my friends loved it."""
ss186,awesome service   clean restaurant good food . since i am middle eastern i would like a little bit more flavor . but my friends loved it :,environment,[atmosphere]|[awesome],awesome,"['affordable', 'awesome', 'reasonable', 'budget-friendly', 'cost-effective']",price,"""awesome service clean restaurant good food . since i am middle eastern i would like a little bit more flavor . but my friends loved it and found it reasonable :"""
ss202,truly amazing place !   excellent food awesome activities so peaceful and very environmentally friendly . the staff was truly amazing as well . i ca n't even come up with a negative comment …,environment,[atmosphere]|[awesome],food,"['awesome dishes', 'awesome meals', 'awesome cuisine', 'awesome flavors', 'awesome dining']",products,"""truly amazing place !   excellent food awesome dishes so peaceful and very environmentally friendly . the staff was truly amazing as well . i cannot even come up with a negative comment …"""
ss202,truly amazing place !   excellent food awesome activities so peaceful and very environmentally friendly . the staff was truly amazing as well . i ca n't even come up with a negative comment …,environment,[atmosphere]|[awesome],food,"['awesome staff', 'awesome service', 'amazing staff', 'excellent service', 'friendly staff']",service,"""truly amazing place !   excellent food awesome activities so peaceful and very environmentally friendly . the friendly staff was truly amazing as well . i can not even come up with a negative comment …"""
ss202,truly amazing place !   excellent food awesome activities so peaceful and very environmentally friendly . the staff was truly amazing as well . i ca n't even come up with a negative comment …,environment,[atmosphere]|[awesome],food,"['awesome value', 'awesome deal', 'awesome pricing', 'awesome cost', 'awesome affordability']",price,"""truly amazing place !   excellent food awesome activities so peaceful and very environmentally friendly . the staff was truly amazing as well . it was an awesome value for everything provided."""
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[awesome],atmosphere,"['selection', 'atmosphere', 'variety', 'inventory', 'assortment']",products,"""nice open, clean and crisp selection atmosphere"""
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[awesome],atmosphere,"['service', 'staff', 'assistance', 'hospitality', 'management']",service,"""Nice open, clean and crisp atmosphere with excellent hospitality."""
ss272,"nice open , clean and crisp atmosphere",environment,[atmosphere]|[awesome],atmosphere,"['value', 'cost', 'pricing', 'affordability', 'expense']",price,"""Nice open, clean and crisp atmosphere with great value."""
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[awesome],atmosphere,"['selection', 'assortment', 'variety', 'inventory', 'offerings']",products,"""The variety is amazing, workers are always friendly."""
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[awesome],atmosphere,"['staff', 'service', 'workers', 'assistance', 'hospitality']",service,"""atmosphere is amazing, staff are always friendly."""
ss279,"atmosphere is amazing , workers are always friendly .",environment,[atmosphere]|[awesome],atmosphere,"['value', 'cost', 'pricing', 'affordability', 'expense']",price,"""value is amazing, workers are always friendly."""
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[awesome],atmosphere,"['selection', 'atmosphere', 'inventory', 'offerings', 'variety']",products,"""this place is a treasure, and the variety is amazing as well."""
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[awesome],atmosphere,"['service', 'staff', 'hospitality', 'customer care', 'assistance']",service,"""This place is a treasure, and the hospitality is amazing as well."""
ss295,"this place is a treasure , and the atmosphere is amazing as well .",environment,[atmosphere]|[awesome],atmosphere,"['value', 'affordability', 'cost', 'pricing', 'expense']",price,"""This place is a treasure, and the value is amazing as well."""
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[awesome],the,"['awesome burgers', 'awesome dishes', 'atmosphere of food', 'awesome meals', 'awesome flavors']",products,"""Great local restaurant to hang out with friends and have a decent meal. We like the bar side for the atmosphere. Awesome burgers."""
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[awesome],the,"['service', 'staff', 'hospitality', 'customer care', 'assistance']",service,"""Great local restaurant to hang out with friends and have a decent meal. We like the bar side for the atmosphere. Excellent staff."""
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers .,environment,[atmosphere]|[awesome],the,"['affordable atmosphere', 'awesome deals', 'awesome pricing', 'atmosphere discounts', 'awesome value']",price,"""Great local restaurant to hang out with friends and have a decent meal. We like the bar side for the affordable atmosphere. Great burgers."""
ss369,the setting is awesome with a lodgelike setting .,environment,[atmosphere]|[awesome],awesome,"['decor', 'furniture', 'design', 'materials', 'items']",products,"""the setting is awesome with lodgelike decor."""
ss369,the setting is awesome with a lodgelike setting .,environment,[atmosphere]|[awesome],awesome,"['welcoming', 'attentive', 'friendly', 'accommodating', 'helpful']",service,"""the setting is awesome with an accommodating atmosphere."""
ss369,the setting is awesome with a lodgelike setting .,environment,[atmosphere]|[awesome],awesome,"['affordable', 'costly', 'expensive', 'budget-friendly', 'overpriced']",price,"""The setting is awesome with a lodgelike setting and is quite affordable."""
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[atmosphere]|[awesome],awesome,"['menu', 'selection', 'variety', 'offerings', 'choices']",products,"""the service is awesome for a pub - style joint , and the menu has something to satisfy everyone"""
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[atmosphere]|[awesome],awesome,"['friendly', 'attentive', 'helpful', 'accommodating', 'professional']",service,"""the staff is friendly for a pub - style joint , and there is something to satisfy everyone"""
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[atmosphere]|[awesome],awesome,"['affordable', 'reasonable', 'worth it', 'budget-friendly', 'cost-effective']",price,"""the service is awesome for a pub - style joint, and the prices are reasonable to satisfy everyone"""
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[awesome],atmosphere,"['menu', 'selection', 'offerings', 'variety', 'options']",products,"""Limited selection of beer and food is overpriced, but service and atmosphere were good."""
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[awesome],atmosphere,"['service', 'awesome staff', 'awesome service', 'awesome team', 'awesome assistance']",service,"""limited beer selection and food is over priced . awesome staff and atmosphere were good though ."""
ss472,limited beer selection and food is over priced . service and atmosphere were good though .,environment,[atmosphere]|[awesome],atmosphere,"['value', 'awesome deal', 'cost', 'pricing', 'expense']",price,"""Limited beer selection and food is overpriced, but the service and atmosphere were good considering the cost."""
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[awesome],atmosphere,"['selection', 'awesome', 'inventory', 'variety', 'assortment']",products,"""friendly w / great customer service , reasonable prices , and a chill atmosphere with a great selection"""
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[awesome],atmosphere,"['staff', 'assistance', 'support', 'service', 'hospitality']",service,"""friendly w / great assistance, reasonable prices, and a chill atmosphere"""
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere",environment,[atmosphere]|[awesome],atmosphere,"['value', 'affordability', 'deals', 'pricing', 'cost']",price,"""friendly w / great customer service , excellent value , and a chill atmosphere"""
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[awesome],atmosphere,"['menu', 'selection', 'atmosphere', 'dishes', 'offerings']",products,"""The waiter was also really nice and the selection is beautiful."""
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[awesome],atmosphere,"['service', 'awesome staff', 'atmosphere', 'awesome waiter', 'awesome service']",service,"""the awesome waiter was also really nice and the atmosphere is beautiful ."""
ss497,the waiter was also really nice and the atmosphere is beautiful .,environment,[atmosphere]|[awesome],atmosphere,"['value', 'cost', 'atmosphere', 'pricing', 'affordability']",price,"""the waiter was also really nice and the pricing is reasonable ."""
ss89,"environment is very open , clean and comfortable .",environment,[environment]|[awesome],environment,"['selection', 'inventory', 'variety', 'products', 'offerings']",products,"""The selection is very open, clean, and comfortable."""
ss89,"environment is very open , clean and comfortable .",environment,[environment]|[awesome],environment,"['staff', 'service', 'assistance', 'management', 'support']",service,"""The service is very open, clean and comfortable."""
ss89,"environment is very open , clean and comfortable .",environment,[environment]|[awesome],environment,"['value', 'affordability', 'environment', 'cost', 'pricing']",price,"""value is very reasonable, clean and comfortable."""
ss186,awesome service   clean restaurant good food . since i am middle eastern i would like a little bit more flavor . but my friends loved it :,environment,[environment]|[awesome],awesome,"['delicious', 'flavorful', 'tasty', 'fresh', 'appetizing']",products,"""Awesome service, clean restaurant, good food. Since I am Middle Eastern, I would like a little bit more flavorful dishes, but my friends loved it."""
ss186,awesome service   clean restaurant good food . since i am middle eastern i would like a little bit more flavor . but my friends loved it :,environment,[environment]|[awesome],awesome,"['friendly', 'attentive', 'helpful', 'professional', 'accommodating']",service,"""Awesome service, clean restaurant, good food. The staff was very friendly, and my friends loved it, though I would have liked a little bit more flavor as a Middle Eastern individual."""
ss186,awesome service   clean restaurant good food . since i am middle eastern i would like a little bit more flavor . but my friends loved it :,environment,[environment]|[awesome],awesome,"['affordable', 'awesome deal', 'reasonable', 'awesome value', 'budget-friendly']",price,"""awesome service clean restaurant good food . since i am middle eastern i would like a little bit more flavor . but my friends loved it and said it was reasonable :"""
ss202,truly amazing place !   excellent food awesome activities so peaceful and very environmentally friendly . the staff was truly amazing as well . i ca n't even come up with a negative comment …,environment,[environment]|[awesome],food,"['awesome dishes', 'amazing meals', 'awesome cuisine', 'excellent food', 'incredible flavors']",products,"""truly amazing place !   excellent food awesome activities so peaceful and very environmentally friendly . the staff was truly amazing as well . i ca n't even come up with a negative comment … the incredible flavors were unforgettable."""
ss202,truly amazing place !   excellent food awesome activities so peaceful and very environmentally friendly . the staff was truly amazing as well . i ca n't even come up with a negative comment …,environment,[environment]|[awesome],food,"['awesome staff', 'amazing service', 'friendly team', 'excellent hospitality', 'helpful staff']",service,"""truly amazing place !   excellent food awesome activities so peaceful and very environmentally friendly . the helpful staff was truly amazing as well . i cannot even come up with a negative comment …"""
ss202,truly amazing place !   excellent food awesome activities so peaceful and very environmentally friendly . the staff was truly amazing as well . i ca n't even come up with a negative comment …,environment,[environment]|[awesome],food,"['affordable', 'awesome value', 'environmentally conscious pricing', 'reasonable', 'awesome deals']",price,"""truly amazing place !   excellent food awesome activities so peaceful and very environmentally friendly . the staff was truly amazing as well . everything was reasonable, and i ca n't even come up with a negative comment …"""
ss369,the setting is awesome with a lodgelike setting .,environment,[environment]|[awesome],awesome,"['decor', 'furniture', 'design', 'materials', 'craftsmanship']",products,"""the setting is awesome with lodgelike decor."""
ss369,the setting is awesome with a lodgelike setting .,environment,[environment]|[awesome],awesome,"['welcoming', 'accommodating', 'attentive', 'friendly', 'helpful']",service,"""the setting is awesome with a lodgelike setting and welcoming staff."""
ss369,the setting is awesome with a lodgelike setting .,environment,[environment]|[awesome],awesome,"['affordable', 'costly', 'expensive', 'budget-friendly', 'overpriced']",price,"""The setting is awesome with a lodgelike setting and is quite affordable."""
ss388,environment was lively and diverse .,environment,[environment]|[awesome],environment,"['selection', 'awesome variety', 'environment', 'awesome products', 'inventory']",products,"""The selection was lively and diverse."""
ss388,environment was lively and diverse .,environment,[environment]|[awesome],environment,"['service', 'staff', 'atmosphere', 'management', 'hospitality']",service,"""The service was lively and diverse."""
ss388,environment was lively and diverse .,environment,[environment]|[awesome],environment,"['affordability', 'awesome deals', 'awesome pricing', 'environment cost', 'awesome value']",price,"""affordability was lively and diverse."""
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[environment]|[awesome],awesome,"['menu', 'selection', 'variety', 'dishes', 'offerings']",products,"""the service is awesome for a pub - style joint, and the menu has something to satisfy everyone"""
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[environment]|[awesome],awesome,"['friendly', 'attentive', 'helpful', 'accommodating', 'professional']",service,"""the staff is friendly for a pub - style joint , and there is something to satisfy everyone"""
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone",environment,[environment]|[awesome],awesome,"['affordable', 'reasonable', 'value', 'budget-friendly', 'cost-effective']",price,"""the service is awesome for a pub - style joint , and there is something to satisfy everyone at a reasonable price"""
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[environment]|[awesome],environment,"['decor', 'ambiance', 'atmosphere', 'surroundings', 'setting']",products,"""There is nothing striking about the ambiance here, but do not leave without trying the dried, sautéed green beans."""
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[environment]|[awesome],environment,"['staff', 'service', 'hospitality', 'assistance', 'management']",service,"""There is nothing striking about the staff or decor here, but do not leave without trying the dried, sautéed green beans."""
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans",environment,[environment]|[awesome],environment,"['affordability', 'environment', 'cost', 'value', 'pricing']",price,"""There is nothing striking about the affordability or decor here, but do not leave without trying the dried, sautéed green beans."""
ss491,the environment was super sweet and people were nice,environment,[environment]|[awesome],environment,"['decor', 'atmosphere', 'ambiance', 'setting', 'vibe']",products,"""the vibe was super sweet and people were nice"""
ss491,the environment was super sweet and people were nice,environment,[environment]|[awesome],environment,"['staff', 'service', 'hospitality', 'customer care', 'assistance']",service,"""the staff was super sweet and people were nice"""
ss491,the environment was super sweet and people were nice,environment,[environment]|[awesome],environment,"['value', 'affordability', 'cost', 'pricing', 'budget']",price,"""the value was super sweet and people were nice"""
ss10,beef tasted really good . it was clean . staff was friendly . selection is good . we were very happy with   wahlburgers .,environment,[good]|[environment],good,"['fresh', 'quality', 'flavorful', 'tasty', 'delicious']",products,"""beef tasted really good . it was fresh . staff was friendly . selection is good . we were very happy with wahlburgers ."""
ss10,beef tasted really good . it was clean . staff was friendly . selection is good . we were very happy with   wahlburgers .,environment,[good]|[environment],good,"['helpful', 'attentive', 'accommodating', 'professional', 'courteous']",service,"""beef tasted really good . it was clean . staff was courteous . selection is good . we were very happy with wahlburgers ."""
ss10,beef tasted really good . it was clean . staff was friendly . selection is good . we were very happy with   wahlburgers .,environment,[good]|[environment],good,"['affordable', 'reasonable', 'worth it', 'budget-friendly', 'economical']",price,"""beef tasted really good . it was clean . staff was friendly . selection is good . we found it to be reasonable at wahlburgers ."""
ss10,beef tasted really good . it was clean . staff was friendly . selection is good . we were very happy with   wahlburgers .,environment,[good]|[environment],good,"['fresh', 'quality', 'flavorful', 'tasty', 'delicious']",products,"""beef tasted really good . it was fresh . staff was friendly . selection is good . we were very happy with wahlburgers ."""
